GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR,Pur+Rur, puT,prT, PobT
"0			fraction",,,,,,,,,,
278948,18011,0,0.0062639,0.002514,0,59,59,14051,9419,23469
278949,18011,0,0.01136,0.0045592,0,107,107,14051,9419,23469
278950,18011,0,0.0085996,0.0034514,0,81,81,14051,9419,23469
278951,18009,0,0.000379,0.0003499,0,12,12,2638,31662,34300
278953,18009,0,0.004327,0.0039942,0,137,137,2638,31662,34300
278956,18009,0,0.004548,0.0041983,0,144,144,2638,31662,34300
278957,18009,0,0.0037269,0.0034402,0,118,118,2638,31662,34300
278962,18009,0,0.0082117,0.0075802,0,260,260,2638,31662,34300
278964,18009,0,0.0011054,0.0010204,0,35,35,2638,31662,34300
278965,18009,0,0.004548,0.0041983,0,144,144,2638,31662,34300
278966,14061,0,0.0003801,0.0003318,0,6,6,2298,15786,18084
278967,18019,0,0.0019134,0.0018382,0,25,25,534,13066,13600
278968,18019,0,0.0008419,0.0008088,0,11,11,534,13066,13600
278970,14061,0,0.0006335,0.000553,0,10,10,2298,15786,18084
278971,14061,0,0.0008235,0.0007189,0,13,13,2298,15786,18084
278972,14061,0,0.0013303,0.0011612,0,21,21,2298,15786,18084
278973,14061,0,0.0020905,0.0018248,0,33,33,2298,15786,18084
278975,14061,0,0.0015203,0.0013271,0,24,24,2298,15786,18084
278977,14061,0,0.0010769,0.0009401,0,17,17,2298,15786,18084
278978,14061,0,0.0017104,0.001493,0,27,27,2298,15786,18084
278979,14061,0,0.0012669,0.0011059,0,20,20,2298,15786,18084
278982,14019,0,0.0266282,0.0230205,0,157,157,924,5896,6820
278983,14019,0,0.0191655,0.0165689,0,113,113,924,5896,6820
278989,14115,0,0.0016959,0.0005321,0,3,3,3868,1769,5638
278991,14115,0,0.0497456,0.0156084,0,88,88,3868,1769,5638
278992,14115,0.1010858,0.0960995,0.0995034,391,170,561,3868,1769,5638
278993,14115,0.3179938,0.0463539,0.2327066,1230,82,1312,3868,1769,5638
278994,14115,0,0.1181458,0.0370699,0,209,209,3868,1769,5638
278995,14104,0,0.002892,0.0020293,0,9,9,1323,3112,4435
278996,14104,0,0.0125321,0.0087937,0,39,39,1323,3112,4435
278997,14104,0,0.0051414,0.0036077,0,16,16,1323,3112,4435
279002,14025,0,0.033092,0.0088442,0,160,160,13256,4835,18091
279003,14025,0,0.0020683,0.0005528,0,10,10,13256,4835,18091
279004,14025,0,0.0159255,0.0042563,0,77,77,13256,4835,18091
279005,14025,0,0.0876939,0.0234371,0,424,424,13256,4835,18091
279012,32015,0,0.0035619,0.002486,0,4,4,486,1123,1609
279013,32044,0,0.013191,0.0070261,0,110,110,7317,8339,15656
279014,32044,0,0.0562418,0.0299566,0,469,469,7317,8339,15656
279017,32044,0,0.2590239,0.1379663,0,2160,2160,7317,8339,15656
279018,32055,0,0.0074,0.003504,0,103,103,15475,13919,29395
279019,32055,0,0.0005029,0.0002381,0,7,7,15475,13919,29395
279023,1003,0,0.0092795,0.0047104,0,255,255,26656,27480,54136
279024,1003,0,0.0077875,0.003953,0,214,214,26656,27480,54136
279025,1003,0,0.0043304,0.0021982,0,119,119,26656,27480,54136
279035,1005,0,0.0514676,0.0162868,0,1622,1622,68074,31515,99590
279036,1005,0,0.0988736,0.0312883,0,3116,3116,68074,31515,99590
279037,1005,0.1345595,0.052832,0.1086956,9160,1665,10825,68074,31515,99590
279038,1005,0.0021007,0.0032683,0.0024701,143,103,246,68074,31515,99590
279038,1011,0,0.0001239,0.0000559,0,2,2,19623,16146,35769
279039,1011,0,0.0971138,0.0438368,0,1568,1568,19623,16146,35769
279040,1001,0.003193,0.0093733,0.0036298,2365,528,2893,740682,56330,797010
279041,1001,0.0001823,0.0006036,0.000212,135,34,169,740682,56330,797010
279042,1001,0,0.0417895,0.0029535,0,2354,2354,740682,56330,797010
279043,1001,0,0.0006746,0.0000477,0,38,38,740682,56330,797010
279047,1010,0,0.0647852,0.0462078,0,870,870,5399,13429,18828
279052,14064,0,0.028514,0.0127255,0,383,383,16665,13432,30097
279053,14064,0,0.0008189,0.0003655,0,11,11,16665,13432,30097
279054,14064,0,0.0177933,0.007941,0,239,239,16665,13432,30097
279056,14064,0,0.0092317,0.00412,0,124,124,16665,13432,30097
279057,32038,0,0.0185724,0.010595,0,740,740,8240,39844,69844
279062,32038,0,0.0002259,0.0001289,0,9,9,8240,39844,69844
279063,32038,0,0.0013804,0.0007875,0,55,55,8240,39844,69844
279064,32038,0,0.0180203,0.0102801,0,718,718,8240,39844,69844
279983,18015,0,0.0274785,0.0141393,0,1316,1316,45181,47892,93074
279990,18018,0.0893516,0.0040868,0.0803197,2399,13,2412,26849,3181,30030
279991,18010,0,0.0498282,0.0379438,0,1305,1305,8203,26190,34393
279992,18018,0,0.003458,0.0003663,0,11,11,26849,3181,30030
279992,18010,0,0.0318442,0.0242491,0,834,834,8203,26190,34393
279996,18010,0,0.0000764,0.0000582,0,2,2,8203,26190,34393
279997,18010,0,0.007331,0.0055825,0,192,192,8203,26190,34393
280003,18010,0,0.0001527,0.0001163,0,4,4,8203,26190,34393
280008,18011,0,0.0011679,0.0004687,0,11,11,14051,9419,23469
280010,18009,0,0.0055271,0.005102,0,175,175,2638,31662,34300
280010,18011,0,0.0041406,0.0016618,0,39,39,14051,9419,23469
280011,18009,0,0.0099488,0.0091837,0,315,315,2638,31662,34300
280012,18009,0,0.0142442,0.0131487,0,451,451,2638,31662,34300
280013,18009,0,0.0036321,0.0033528,0,115,115,2638,31662,34300
280014,18009,0,0.0006317,0.0005831,0,20,20,2638,31662,34300
280015,18009,0,0.005464,0.0050437,0,173,173,2638,31662,34300
280016,18009,0,0.0025583,0.0023615,0,81,81,2638,31662,34300
280017,18009,0,0.0002211,0.0002041,0,7,7,2638,31662,34300
280019,18009,0,0.0159813,0.0147522,0,506,506,2638,31662,34300
280020,18009,0,0.0075485,0.0069679,0,239,239,2638,31662,34300
280021,18009,0,0.0020214,0.0018659,0,64,64,2638,31662,34300
280022,18009,0,0.0005369,0.0004956,0,17,17,2638,31662,34300
280023,18009,0,0.0009475,0.0008746,0,30,30,2638,31662,34300
280025,14061,0,0.0030407,0.0026543,0,48,48,2298,15786,18084
280025,18009,0,0.0004422,0.0004082,0,14,14,2638,31662,34300
280026,14061,0,0.006018,0.0052533,0,95,95,2298,15786,18084
280027,14061,0,0.0027239,0.0023778,0,43,43,2298,15786,18084
280028,14061,0,0.012036,0.0105065,0,190,190,2298,15786,18084
280029,14061,0,0.0009502,0.0008295,0,15,15,2298,15786,18084
280030,14061,0,0.0027239,0.0023778,0,43,43,2298,15786,18084
280031,14061,0,0.0184341,0.0160916,0,291,291,2298,15786,18084
280032,14061,0,0.007475,0.0065251,0,118,118,2298,15786,18084
280033,14061,0,0.0019638,0.0017142,0,31,31,2298,15786,18084
280034,14061,0,0.0039909,0.0034837,0,63,63,2298,15786,18084
280035,14061,0,0.0077917,0.0068016,0,123,123,2298,15786,18084
280036,14061,0,0.0108957,0.0095112,0,172,172,2298,15786,18084
280037,14061,0,0.0039909,0.0034837,0,63,63,2298,15786,18084
280038,14061,0,0.0004434,0.0003871,0,7,7,2298,15786,18084
280044,14061,0,0.0001267,0.0001106,0,2,2,2298,15786,18084
280046,14115,0,0.0627473,0.0196878,0,111,111,3868,1769,5638
280047,14115,0,0.0073488,0.0023058,0,13,13,3868,1769,5638
280049,14115,0,0.0062182,0.001951,0,11,11,3868,1769,5638
280050,14115,0,0.0214811,0.00674,0,38,38,3868,1769,5638
280051,14115,0,0.0005653,0.0001774,0,1,1,3868,1769,5638
280052,14115,0,0.013567,0.0042568,0,24,24,3868,1769,5638
280053,14115,0,0.0101752,0.0031926,0,18,18,3868,1769,5638
280054,14104,0,0.0012853,0.0009019,0,4,4,1323,3112,4435
280055,14104,0,0.0012853,0.0009019,0,4,4,1323,3112,4435
280061,14025,0,0.0552223,0.0147587,0,267,267,13256,4835,18091
280062,14025,0,0.0055843,0.0014925,0,27,27,13256,4835,18091
280063,14025,0,0.0430196,0.0114974,0,208,208,13256,4835,18091
280064,14025,0,0.0328852,0.0087889,0,159,159,13256,4835,18091
280069,32015,0,0.0534283,0.0372902,0,60,60,486,1123,1609
280076,32055,0,0.0005029,0.0002381,0,7,7,15475,13919,29395
280077,32055,0,0.0369998,0.01752,0,515,515,15475,13919,29395
280077,32044,0,0.0013191,0.0007026,0,11,11,7317,8339,15656
280079,32055,0,0.0002874,0.0001361,0,4,4,15475,13919,29395
280081,1003,0,0.0000364,0.0000185,0,1,1,26656,27480,54136
280082,1003,0,0.0018923,0.0009605,0,52,52,26656,27480,54136
280083,1003,0,0.024163,0.0122654,0,664,664,26656,27480,54136
280087,1008,0,0.0002844,0.0001184,0,1,1,4927,3516,8443
280095,1005,0,0.0462002,0.0146199,0,1456,1456,68074,31515,99590
280096,1005,0,0.0083135,0.0026308,0,262,262,68074,31515,99590
280096,1011,0,0.0935216,0.0422153,0,1510,1510,19623,16146,35769
280096,1006,0,0.0011726,0.0002867,0,12,12,31628,10234,41862
280097,1005,0,0.0017769,0.0005623,0,56,56,68074,31515,99590
280097,1011,0,0.2364672,0.1067405,0,3818,3818,19623,16146,35769
280098,1011,0,0.0030967,0.0013979,0,50,50,19623,16146,35769
280099,1011,0,0.0266939,0.0120495,0,431,431,19623,16146,35769
280101,1011,0,0.029481,0.0133076,0,476,476,19623,16146,35769
280102,1001,0,0.0001243,0.0000088,0,7,7,740682,56330,797010
280102,1002,0,0.0293534,0.0211246,0,961,961,12753,32739,45492
280104,1010,0,0.0002234,0.0001593,0,3,3,5399,13429,18828
280104,1002,0,0.0261462,0.0188165,0,856,856,12753,32739,45492
280106,1010,0,0.0644128,0.0459422,0,865,865,5399,13429,18828
280106,1002,0,0.0012829,0.0009232,0,42,42,12753,32739,45492
280107,1002,0,0.0100186,0.0072101,0,328,328,12753,32739,45492
280108,1002,0,0.0406549,0.0292579,0,1331,1331,12753,32739,45492
280109,1002,0,0.021259,0.0152994,0,696,696,12753,32739,45492
280110,1002,0,0.0138978,0.0100018,0,455,455,12753,32739,45492
280111,1002,0,0.0236415,0.017014,0,774,774,12753,32739,45492
280111,14064,0,0.0188356,0.0084062,0,253,253,16665,13432,30097
280112,14064,0,0.061346,0.0273781,0,824,824,16665,13432,30097
280112,32052,0,0.144452,0.0927801,0,1695,1695,6535,11734,18269
280113,14064,0,0.0004467,0.0001994,0,6,6,16665,13432,30097
280113,32052,0,0.0036646,0.0023537,0,43,43,6535,11734,18269
280114,32038,0,0.0001255,0.0000716,0,5,5,8240,39844,69844
280115,32038,0,0.0124736,0.0071159,0,497,497,8240,39844,69844
280116,32038,0,0.0001506,0.0000859,0,6,6,8240,39844,69844
280117,32038,0,0.0001757,0.0001002,0,7,7,8240,39844,69844
280120,32038,0,0.0332798,0.0189852,0,1326,1326,8240,39844,69844
280121,32038,0,0.0316484,0.0180545,0,1261,1261,8240,39844,69844
281048,18010,0,0.0638412,0.0486145,0,1672,1672,8203,26190,34393
281055,18010,0,0.0745704,0.0567848,0,1953,1953,8203,26190,34393
281056,18010,0,0.0235968,0.0179688,0,618,618,8203,26190,34393
281057,18010,0,0.0264223,0.0201204,0,692,692,8203,26190,34393
281060,18010,0,0.021764,0.0165731,0,570,570,8203,26190,34393
281062,18010,0,0.009622,0.0073271,0,252,252,8203,26190,34393
281064,18010,0,0.0001145,0.0000872,0,3,3,8203,26190,34393
281065,18011,0,0.1569169,0.0629767,0,1478,1478,14051,9419,23469
281066,18011,0,0.0026542,0.0010652,0,25,25,14051,9419,23469
281067,18011,0,0.0272853,0.0109506,0,257,257,14051,9419,23469
281068,18011,0,0.0003185,0.0001278,0,3,3,14051,9419,23469
281069,18011,0,0.0038221,0.0015339,0,36,36,14051,9419,23469
281069,18009,0,0.000379,0.0003499,0,12,12,2638,31662,34300
281071,18009,0,0.0016423,0.001516,0,52,52,2638,31662,34300
281072,18009,0,0.0029057,0.0026822,0,92,92,2638,31662,34300
281073,18009,0,0.0008212,0.000758,0,26,26,2638,31662,34300
281074,18009,0,0.0013581,0.0012536,0,43,43,2638,31662,34300
281075,18009,0,0.0028741,0.0026531,0,91,91,2638,31662,34300
281078,18009,0,0.0002843,0.0002624,0,9,9,2638,31662,34300
281079,18009,0,0.0045165,0.0041691,0,143,143,2638,31662,34300
281080,18009,0,0.0084012,0.0077551,0,266,266,2638,31662,34300
281081,18009,0,0.0084328,0.0077843,0,267,267,2638,31662,34300
281082,18009,0,0.0000948,0.0000875,0,3,3,2638,31662,34300
281084,14061,0,0.0087419,0.0076311,0,138,138,2298,15786,18084
281084,18009,0,0.003411,0.0031487,0,108,108,2638,31662,34300
281085,14061,0,0.004751,0.0041473,0,75,75,2298,15786,18084
281086,14061,0,0.0207146,0.0180823,0,327,327,2298,15786,18084
281087,14061,0,0.0208413,0.0181929,0,329,329,2298,15786,18084
281089,14061,0,0.0006968,0.0006083,0,11,11,2298,15786,18084
281090,14061,0,0.0034841,0.0030414,0,55,55,2298,15786,18084
281091,14061,0,0.0038642,0.0033731,0,61,61,2298,15786,18084
281095,14061,0,0.0022172,0.0019354,0,35,35,2298,15786,18084
281096,14061,0,0.0023438,0.002046,0,37,37,2298,15786,18084
281097,14061,0,0.0008235,0.0007189,0,13,13,2298,15786,18084
281099,14061,0,0.0164703,0.0143773,0,260,260,2298,15786,18084
281106,14115,0,0.1989825,0.0624335,0,352,352,3868,1769,5638
281109,14115,0,0.0158282,0.0049663,0,28,28,3868,1769,5638
281110,14115,0,0.0090447,0.0028379,0,16,16,3868,1769,5638
281111,14115,0,0.0254381,0.0079816,0,45,45,3868,1769,5638
281112,14115,0,0.0022612,0.0007095,0,4,4,3868,1769,5638
281119,14025,0,0.0196484,0.0052512,0,95,95,13256,4835,18091
281121,14025,0,0.0062048,0.0016583,0,30,30,13256,4835,18091
281122,14025,0,0.0018614,0.0004975,0,9,9,13256,4835,18091
281124,14025,0,0.0258532,0.0069095,0,125,125,13256,4835,18091
281127,14025,0,0.0529473,0.0141507,0,256,256,13256,4835,18091
281128,32055,0,0.0003592,0.0001701,0,5,5,15475,13919,29395
281129,32055,0,0.0025864,0.0012247,0,36,36,15475,13919,29395
281130,32015,0,0.3214604,0.224363,0,361,361,486,1123,1609
281134,32055,0,0.0001437,0.000068,0,2,2,15475,13919,29395
281136,32055,0,0.0113514,0.0053751,0,158,158,15475,13919,29395
281138,32055,0,0.0005029,0.0002381,0,7,7,15475,13919,29395
281154,1005,0,0.0000635,0.0000201,0,2,2,68074,31515,99590
281154,1006,0,0.0363494,0.0088863,0,372,372,31628,10234,41862
281155,1011,0,0.0016722,0.0007548,0,27,27,19623,16146,35769
281155,1006,0,0.0380106,0.0092924,0,389,389,31628,10234,41862
281156,1011,0.4702135,0.0243404,0.268948,9227,393,9620,19623,16146,35769
281157,1011,0,0.0057599,0.0026,0,93,93,19623,16146,35769
281158,1006,0,0.0319523,0.0078114,0,327,327,31628,10234,41862
281158,1011,0,0.0003097,0.0001398,0,5,5,19623,16146,35769
281159,1011,0,0.0223585,0.0100925,0,361,361,19623,16146,35769
281161,1001,0,0.017433,0.0012321,0,982,982,740682,56330,797010
281162,1002,0,0.0033294,0.002396,0,109,109,12753,32739,45492
281164,1002,0,0.011271,0.0081113,0,369,369,12753,32739,45492
281165,1002,0,0.0334463,0.0240702,0,1095,1095,12753,32739,45492
281166,1002,0,0.001008,0.0007254,0,33,33,12753,32739,45492
281168,1002,0,0.0289257,0.0208168,0,947,947,12753,32739,45492
281169,1002,0,0.0000916,0.0000659,0,3,3,12753,32739,45492
281169,32052,0,0.0017044,0.0010948,0,20,20,6535,11734,18269
281170,32052,0,0.0147435,0.0094696,0,173,173,6535,11734,18269
281171,32052,0,0.0472985,0.0303793,0,555,555,6535,11734,18269
281172,32052,0,0.003068,0.0019706,0,36,36,6535,11734,18269
281174,32038,0,0.0000753,0.000043,0,3,3,8240,39844,69844
281175,32038,0,0.011018,0.0062854,0,439,439,8240,39844,69844
281176,32038,0,0.0013302,0.0007588,0,53,53,8240,39844,69844
281181,32038,0,0.011294,0.0064429,0,450,450,8240,39844,69844
281182,32038,0,0.0092611,0.0052832,0,369,369,8240,39844,69844
282109,18010,0,0.0848415,0.0646062,0,2222,2222,8203,26190,34393
282111,18010,0,0.0545246,0.0415201,0,1428,1428,8203,26190,34393
282117,18010,0,0.0001527,0.0001163,0,4,4,8203,26190,34393
282118,18010,0,0.0462772,0.0352397,0,1212,1212,8203,26190,34393
282120,18010,0,0.0002673,0.0002035,0,7,7,8203,26190,34393
282124,18010,0,0.0187476,0.0142762,0,491,491,8203,26190,34393
282124,18011,0,0.0042467,0.0017044,0,40,40,14051,9419,23469
282125,18011,0,0.0024419,0.00098,0,23,23,14051,9419,23469
282126,18011,0,0.0030789,0.0012357,0,29,29,14051,9419,23469
282128,18009,0,0.0132651,0.0122449,0,420,420,2638,31662,34300
282130,18009,0,0.0078643,0.0072595,0,249,249,2638,31662,34300
282133,18009,0,0.0017055,0.0015743,0,54,54,2638,31662,34300
282136,18009,0,0.0022424,0.00207,0,71,71,2638,31662,34300
282137,18009,0,0.0079591,0.0073469,0,252,252,2638,31662,34300
282138,18009,0,0.0008528,0.0007872,0,27,27,2638,31662,34300
282139,18009,0,0.0046744,0.0043149,0,148,148,2638,31662,34300
282140,18009,0,0.0056535,0.0052187,0,179,179,2638,31662,34300
282141,18009,0,0.0032847,0.0030321,0,104,104,2638,31662,34300
282144,14061,0,0.0001267,0.0001106,0,2,2,2298,15786,18084
282145,14061,0,0.0801976,0.0700066,0,1266,1266,2298,15786,18084
282146,14061,0,0.0024705,0.0021566,0,39,39,2298,15786,18084
282148,14061,0,0.0012669,0.0011059,0,20,20,2298,15786,18084
282149,14061,0,0.010769,0.0094006,0,170,170,2298,15786,18084
282150,14061,0,0.001647,0.0014377,0,26,26,2298,15786,18084
282151,14061,0,0.0015837,0.0013824,0,25,25,2298,15786,18084
282152,14061,0,0.0059546,0.005198,0,94,94,2298,15786,18084
282153,14061,0,0.0010769,0.0009401,0,17,17,2298,15786,18084
282154,14061,0,0.0323705,0.028257,0,511,511,2298,15786,18084
282155,14061,0,0.0031674,0.0027649,0,50,50,2298,15786,18084
282156,14061,0,0.0010769,0.0009401,0,17,17,2298,15786,18084
282159,14061,0,0.0013936,0.0012165,0,22,22,2298,15786,18084
282161,14061,0,0.0027239,0.0023778,0,43,43,2298,15786,18084
282169,14115,0,0.013567,0.0042568,0,24,24,3868,1769,5638
282170,14115,0,0.0005653,0.0001774,0,1,1,3868,1769,5638
282179,14025,0,0.0150982,0.0040352,0,73,73,13256,4835,18091
282180,14025,0,0.0004137,0.0001106,0,2,2,13256,4835,18091
282185,32055,0,0.001365,0.0006464,0,19,19,15475,13919,29395
282188,32055,0,0.0030893,0.0014628,0,43,43,15475,13919,29395
282189,32015,0,0.2511131,0.1752641,0,282,282,486,1123,1609
282190,32015,0,0.0133571,0.0093226,0,15,15,486,1123,1609
282194,32055,0,0.0005748,0.0002722,0,8,8,15475,13919,29395
282195,32055,0,0.1576981,0.0746726,0,2195,2195,15475,13919,29395
282196,32055,0,0.0007184,0.0003402,0,10,10,15475,13919,29395
282197,32055,0,0.0167397,0.0079265,0,233,233,15475,13919,29395
282206,1008,0,0.0298635,0.0124363,0,105,105,4927,3516,8443
282208,1008,0,0.0002844,0.0001184,0,1,1,4927,3516,8443
282213,1006,0,0.0489545,0.0119679,0,501,501,31628,10234,41862
282214,1006,0,0.004104,0.0010033,0,42,42,31628,10234,41862
282214,1011,0,0.0006813,0.0003075,0,11,11,19623,16146,35769
282215,1006,0,0.2911862,0.0711863,0,2980,2980,31628,10234,41862
282215,1011,0.3514753,0.0013626,0.1934357,6897,22,6919,19623,16146,35769
282216,1011,0,0.0037161,0.0016774,0,60,60,19623,16146,35769
282216,1006,0,0.0019543,0.0004778,0,20,20,31628,10234,41862
282217,1006,0,0.0143639,0.0035115,0,147,147,31628,10234,41862
282218,1002,0,0.0040319,0.0029016,0,132,132,12753,32739,45492
282219,1011,0,0.0158553,0.007157,0,256,256,19623,16146,35769
282219,1002,0,0.0018938,0.0013629,0,62,62,12753,32739,45492
282220,1002,0,0.0005498,0.0003957,0,18,18,12753,32739,45492
282221,1002,0.0016467,0.0384862,0.0281588,21,1260,1281,12753,32739,45492
282222,1002,0.3501921,0.003757,0.1008749,4466,123,4589,12753,32739,45492
282223,1002,0,0.000336,0.0002418,0,11,11,12753,32739,45492
282224,1002,0,0.0007025,0.0005056,0,23,23,12753,32739,45492
282225,1002,0,0.0233361,0.0167942,0,764,764,12753,32739,45492
282226,1002,0,0.0244357,0.0175855,0,800,800,12753,32739,45492
282227,32052,0,0.0157661,0.0101264,0,185,185,6535,11734,18269
282228,32052,0,0.0075848,0.0048716,0,89,89,6535,11734,18269
282229,32052,0,0.0439748,0.0282446,0,516,516,6535,11734,18269
282239,32038,0,0.0155105,0.0088483,0,618,618,8240,39844,69844
282240,32038,0,0.0085082,0.0048537,0,339,339,8240,39844,69844
282241,32038,0,0.0002259,0.0001289,0,9,9,8240,39844,69844
283173,18010,0,0.0001527,0.0001163,0,4,4,8203,26190,34393
283174,18010,0,0.0061856,0.0047103,0,162,162,8203,26190,34393
283179,18010,0,0.0211913,0.016137,0,555,555,8203,26190,34393
283184,18011,0,0.0004247,0.0001704,0,4,4,14051,9419,23469
283185,18011,0,0.0045652,0.0018322,0,43,43,14051,9419,23469
283186,18011,0,0.0231447,0.0092888,0,218,218,14051,9419,23469
283187,18009,0,0.0012002,0.0011079,0,38,38,2638,31662,34300
283188,18009,0,0.0040427,0.0037318,0,128,128,2638,31662,34300
283191,18009,0,0.0005685,0.0005248,0,18,18,2638,31662,34300
283192,18009,0,0.000379,0.0003499,0,12,12,2638,31662,34300
283193,18009,0,0.0016423,0.001516,0,52,52,2638,31662,34300
283194,18009,0,0.002274,0.0020991,0,72,72,2638,31662,34300
283195,18009,0,0.0064431,0.0059475,0,204,204,2638,31662,34300
283196,18009,0,0.0007264,0.0006706,0,23,23,2638,31662,34300
283197,18009,0,0.0003158,0.0002915,0,10,10,2638,31662,34300
283200,18009,0,0.0005053,0.0004665,0,16,16,2638,31662,34300
283204,14061,0,0.0003801,0.0003318,0,6,6,2298,15786,18084
283208,14061,0,0.0019638,0.0017142,0,31,31,2298,15786,18084
283212,14061,0,0.0025339,0.0022119,0,40,40,2298,15786,18084
283213,14061,0,0.0082985,0.007244,0,131,131,2298,15786,18084
283214,14061,0,0.0022172,0.0019354,0,35,35,2298,15786,18084
283217,14061,0,0.0024705,0.0021566,0,39,39,2298,15786,18084
283219,14061,0,0.0033574,0.0029308,0,53,53,2298,15786,18084
283223,14115,0,0.0254381,0.0079816,0,45,45,3868,1769,5638
283235,14025,0,0.0020683,0.0005528,0,10,10,13256,4835,18091
283236,14025,0,0.0144778,0.0038693,0,70,70,13256,4835,18091
283239,14025,0.0102595,0.0022751,0.0081256,136,11,147,13256,4835,18091
283240,14025,0.8322269,0.2376422,0.6733183,11032,1149,12181,13256,4835,18091
283241,14025,0,0.0097208,0.002598,0,47,47,13256,4835,18091
283245,14081,0,0.2393013,0.1470746,0,548,548,1435,2290,3726
283250,32015,0,0.0534283,0.0372902,0,60,60,486,1123,1609
283251,32015,0,0.0035619,0.002486,0,4,4,486,1123,1609
283251,32055,0,0.0023709,0.0011226,0,33,33,15475,13919,29395
283255,32055,0,0.0017961,0.0008505,0,25,25,15475,13919,29395
283266,1008,0,0.0656997,0.0273599,0,231,231,4927,3516,8443
283268,1008,0,0.032992,0.0137392,0,116,116,4927,3516,8443
283271,1007,0,0.0002845,0.0000814,0,4,4,35094,14062,49156
283272,1006,0,0.1257573,0.0307439,0,1287,1287,31628,10234,41862
283273,1006,0.0946946,0.0144616,0.07508,2995,148,3143,31628,10234,41862
283274,1006,0,0.0240375,0.0058765,0,246,246,31628,10234,41862
283275,1006,0,0.1130545,0.0276384,0,1157,1157,31628,10234,41862
283276,1006,0,0.0116279,0.0028427,0,119,119,31628,10234,41862
283277,1002,0,0.0188766,0.0135848,0,618,618,12753,32739,45492
