GRIDCODE,CVE_ENTCVE_MUN,LTMxC,Lcelda,Frac
170966,06004,788131.5091,2090.894858,0.002652977
170966,06004,788131.5091,8826.91202,0.011199796
170967,06004,788131.5091,3829.301015,0.004858708
170968,06002,2321767.063,3539.991058,0.001524697
170968,06002,2321767.063,1593.50074,0.000686331
170968,06002,2321767.063,6292.612839,0.002710269
170969,06002,2321767.063,2112.439776,0.000909841
170969,06002,2321767.063,60.1312299,2.58989E-05
170969,06002,2321767.063,2935.345984,0.001264272
170969,06002,2321767.063,969.7090432,0.00041766
170969,06002,2321767.063,6410.170078,0.002760901
170969,06002,2321767.063,120.2624598,5.17978E-05
170976,06002,2321767.063,1960.249534,0.000844292
170976,06005,674088.9146,5233.374438,0.007763626
170978,14065,1038395.646,2774.837998,0.002672236
170978,14065,1038395.646,660.2735025,0.000635859
170978,14065,1038395.646,439.456796,0.000423207
170979,14065,1038395.646,6699.695404,0.006451968
170979,14065,1038395.646,1109.080648,0.001068071
170986,14087,1917258.727,3642.504461,0.00189985
170987,14087,1917258.727,7779.221079,0.004057471
170988,14087,1917258.727,469.6938837,0.000244982
170999,14049,1244543.77,8836.309519,0.007100039
171002,16089,2071585.463,140.0332339,6.75971E-05
171004,14049,1244543.77,917.8300911,0.000737483
171004,16012,1642052.455,813.1280842,0.00049519
171004,16012,1642052.455,361.287887,0.000220022
171004,16012,1642052.455,2609.908783,0.001589419
171005,14049,1244543.77,109.1989893,8.77422E-05
171005,14049,1244543.77,342.2918578,0.000275034
171005,16012,1642052.455,6883.599458,0.00419207
171005,16012,1642052.455,346.0378261,0.000210735
171005,16012,1642052.455,1216.365627,0.000740759
171005,16012,1642052.455,32.53918163,1.98162E-05
171006,14049,1244543.77,75.72892748,6.08487E-05
171006,14049,1244543.77,2294.107127,0.001843332
171006,16012,1642052.455,1511.709169,0.000920622
171009,16012,1642052.455,6709.734431,0.004086188
171023,16064,505674.2737,5842.15731,0.011553203
171027,16033,876946.2688,3547.568853,0.004045366
171028,16033,876946.2688,3557.007747,0.00405613
171033,16059,265363.6908,3087.461677,0.011634831
171040,16009,1182044.004,955.9774537,0.000808749
171040,16009,1182044.004,110.4716374,9.34581E-05
171040,16009,1182044.004,79.6172895,6.73556E-05
171041,16009,1182044.004,5800.020825,0.004906772
171041,16009,1182044.004,2430.784694,0.002056425
171043,16009,1182044.004,3014.706113,0.002550418
171044,16009,1182044.004,26.00482791,2.19999E-05
171044,16082,178541.7659,3358.835232,0.018812602
171045,16082,178541.7659,2462.114935,0.013790134
171045,16082,178541.7659,3108.162905,0.017408604
171046,16082,178541.7659,10091.38498,0.056521145
171993,14022,1301583.079,2308.866742,0.001773891
171994,14022,1301583.079,2263.246872,0.001738842
171994,14022,1301583.079,7928.748732,0.006091619
171994,14022,1301583.079,317.3447512,0.000243814
171994,14022,1301583.079,469.1392515,0.000360437
171994,14022,1301583.079,1901.589506,0.001460982
171995,14022,1301583.079,6123.370849,0.004704556
171996,14022,1301583.079,5339.056746,0.004101972
171998,14022,1301583.079,6641.766322,0.005102837
171999,06007,3365013.159,4491.080138,0.00133464
171999,14022,1301583.079,2725.420165,0.002093927
172009,06007,3365013.159,6247.169254,0.001856507
172010,06007,3365013.159,2040.742102,0.000606459
172011,06007,3365013.159,2892.591905,0.000859608
172012,06007,3365013.159,6742.539949,0.002003719
172026,06002,2321767.063,251.5296735,0.000108335
172026,06002,2321767.063,7192.468174,0.003097842
172026,06002,2321767.063,184.8569378,7.96191E-05
172026,06004,788131.5091,2177.248454,0.002762545
172027,06002,2321767.063,1963.816582,0.000845828
172027,06002,2321767.063,1386.581015,0.000597209
172027,06002,2321767.063,254.5736761,0.000109647
172027,06002,2321767.063,755.3466378,0.000325333
172027,06002,2321767.063,1134.775487,0.000488755
172027,06010,1512428.392,3681.766069,0.002434341
172027,06010,1512428.392,1303.509958,0.000861866
172027,06010,1512428.392,1208.593017,0.000799108
172028,06002,2321767.063,2338.185676,0.001007072
172028,06002,2321767.063,3606.303978,0.001553258
172028,06002,2321767.063,2675.620175,0.001152407
172028,06002,2321767.063,3170.099269,0.001365382
172028,06010,1512428.392,866.2469415,0.000572752
172029,06002,2321767.063,5645.281233,0.002431459
172035,06005,674088.9146,81.72384623,0.000121236
172035,06005,674088.9146,7002.403952,0.010387953
172038,14065,1038395.646,2042.853956,0.001967318
172039,14065,1038395.646,7350.525874,0.007078733
172040,14065,1038395.646,6326.535066,0.006092606
172045,14087,1917258.727,7010.369084,0.003656454
172058,14049,1244543.77,6421.743928,0.005159918
172061,14049,1244543.77,425.7408828,0.000342086
172061,16012,1642052.455,1856.472787,0.001130581
172061,16089,2071585.463,2960.99327,0.001429337
172062,14049,1244543.77,3000.182591,0.002410669
172062,16012,1642052.455,5330.9464,0.003246514
172063,14049,1244543.77,35.03464425,2.81506E-05
172063,16012,1642052.455,2056.721498,0.001252531
172065,14049,1244543.77,3249.161908,0.002610725
172068,16012,1642052.455,6746.317675,0.004108467
172086,16033,876946.2688,7369.149492,0.008403194
172092,16059,265363.6908,2754.422888,0.010379803
172092,16087,101632.9714,658.7080789,0.006481244
172100,16009,1182044.004,6397.431834,0.005412177
173051,14022,1301583.079,4173.34042,0.003206357
173052,14022,1301583.079,8082.826845,0.006209997
173052,14022,1301583.079,5202.419424,0.003996994
173053,14022,1301583.079,841.7858365,0.00064674
173066,06007,3365013.159,9050.72659,0.002689656
173066,06007,3365013.159,333.9542755,9.92431E-05
173067,06007,3365013.159,7650.854815,0.002273648
173068,06007,3365013.159,4035.578746,0.001199276
173071,06007,3365013.159,4639.114112,0.001378632
173072,06007,3365013.159,411.5408577,0.0001223
173072,06008,1325491.833,1698.693344,0.001281557
173085,06003,687644.5166,1170.59708,0.001702329
173085,06010,1512428.392,3759.49578,0.002485735
173086,06010,1512428.392,6857.791036,0.004534291
173086,06010,1512428.392,3563.434765,0.002356101
173086,06010,1512428.392,2174.775702,0.001437936
173087,06010,1512428.392,2044.369158,0.001351713
173088,06002,2321767.063,1147.178293,0.000494097
173088,06005,674088.9146,519.5541854,0.00077075
173089,06005,674088.9146,8139.769594,0.012075217
173092,06005,674088.9146,4700.977999,0.006973825
173093,06005,674088.9146,5263.379684,0.007808139
173094,06005,674088.9146,2495.090754,0.003701427
173099,14065,1038395.646,6294.841224,0.006062084
173103,14087,1917258.727,1010.565282,0.000527089
173104,14087,1917258.727,6071.681958,0.003166856
173104,14087,1917258.727,2179.608739,0.001136836
173104,14087,1917258.727,994.3875364,0.000518651
173116,14049,1244543.77,4283.446243,0.00344178
173117,14049,1244543.77,3135.451026,0.002519358
173117,14049,1244543.77,164.5186567,0.000132192
173124,14049,1244543.77,1868.403795,0.001501276
173125,14049,1244543.77,18.64724671,1.49832E-05
173125,14049,1244543.77,708.5770266,0.000569347
173125,14049,1244543.77,536.2161401,0.000430854
173125,14049,1244543.77,277.8460534,0.000223251
173125,14049,1244543.77,277.279171,0.000222796
173127,16012,1642052.455,845.0582375,0.000514635
173128,16012,1642052.455,6534.005212,0.00397917
173136,16083,744934.212,729.3865567,0.000979129
173137,16083,744934.212,367.3912795,0.000493186
173137,16083,744934.212,798.8316721,0.001072352
173144,16102,1479255.895,1392.649952,0.000941453
173145,16033,876946.2688,1789.362488,0.002040447
173145,16102,1479255.895,4521.714241,0.003056749
173151,16059,265363.6908,83.74999925,0.000315605
173151,16087,101632.9714,3236.589291,0.031845859
173152,16059,265363.6908,184.7076035,0.000696055
173156,16009,1182044.004,1116.023859,0.000944147
173159,16009,1182044.004,6942.320285,0.005873149
174109,14022,1301583.079,2612.886058,0.002007468
174109,14043,2103248.574,5581.821615,0.002653905
174110,14022,1301583.079,1867.353753,0.001434679
174110,14043,2103248.574,1178.399695,0.000560276
174111,14022,1301583.079,6012.784489,0.004619593
174125,06007,3365013.159,300.658225,8.93483E-05
174125,14027,1238870.439,440.9911286,0.000355962
174131,06008,1325491.833,7242.492191,0.005464004
174140,06010,1512428.392,4493.387624,0.002970975
174141,06010,1512428.392,6643.944998,0.004392899
174142,06003,687644.5166,224.6684642,0.000326722
174142,06010,1512428.392,1897.879191,0.001254856
174143,06003,687644.5166,3193.211325,0.004643695
174143,06010,1512428.392,4263.48926,0.002818969
174144,06010,1512428.392,1585.283256,0.001048171
174145,06003,687644.5166,10525.67531,0.015306856
174145,06010,1512428.392,2470.741316,0.001633625
174148,06005,674088.9146,208.9849669,0.000310026
174149,06005,674088.9146,1137.379769,0.001687284
174149,06005,674088.9146,6427.59823,0.009535238
174149,06005,674088.9146,5865.47252,0.008701334
174150,06005,674088.9146,5057.102134,0.007502129
174150,06005,674088.9146,956.2402014,0.001418567
174150,06005,674088.9146,4530.808338,0.006721381
174150,06005,674088.9146,1970.092694,0.002922601
174151,06005,674088.9146,507.0114248,0.000752143
174152,06005,674088.9146,6315.323418,0.00936868
174158,14065,1038395.646,6086.99287,0.005861921
174162,14087,1917258.727,7464.039507,0.003893079
174163,14087,1917258.727,4788.813213,0.00249774
174164,14087,1917258.727,7401.698754,0.003860563
174172,14049,1244543.77,2319.956462,0.001864102
174173,14049,1244543.77,9629.665378,0.007737506
174174,14049,1244543.77,8990.52152,0.00722395
174175,14049,1244543.77,4109.699309,0.003302173
174184,14049,1244543.77,293.5299963,0.000235853
174184,14049,1244543.77,6508.215367,0.005229399
174187,16012,1642052.455,5546.440059,0.003377748
174188,16012,1642052.455,2794.947863,0.001702106
174190,16083,744934.212,3334.042545,0.00447562
174191,16083,744934.212,7584.443655,0.01018136
174192,16083,744934.212,1304.437943,0.001751078
174194,16083,744934.212,1677.043241,0.002251264
174195,16083,744934.212,3135.682499,0.004209342
174196,16083,744934.212,822.3477698,0.00110392
174196,16083,744934.212,3255.56697,0.004370274
174203,16102,1479255.895,950.2480741,0.000642382
174204,16102,1479255.895,7887.956258,0.005332381
174209,16087,101632.9714,1834.102297,0.018046332
174210,16087,101632.9714,4053.234136,0.039881094
174210,16087,101632.9714,521.5139726,0.005131346
174218,16009,1182044.004,3345.899907,0.002830605
174218,16079,815980.2241,2613.142244,0.003202458
174219,16009,1182044.004,251.5349932,0.000212797
174219,16079,815980.2241,1889.240746,0.002315302
175163,14043,2103248.574,7162.919443,0.003405646
175166,14043,2103248.574,1770.028059,0.000841569
175167,14022,1301583.079,143.1146925,0.000109954
175167,14043,2103248.574,6913.152987,0.003286893
175168,14022,1301583.079,3097.725429,0.002379968
175168,14043,2103248.574,1828.038543,0.00086915
175170,14022,1301583.079,6143.586298,0.004720088
175190,06008,1325491.833,2201.498621,0.001660892
175191,06008,1325491.833,8784.407289,0.006627281
175192,06008,1325491.833,194.8161731,0.000146977
175197,06010,1512428.392,1870.982856,0.001237072
175198,06010,1512428.392,8175.117265,0.005405292
175199,06010,1512428.392,2664.522879,0.001761751
175201,06003,687644.5166,1094.318158,0.001591401
175201,06010,1512428.392,3501.169134,0.002314932
175202,06003,687644.5166,2372.765435,0.00345057
175202,06010,1512428.392,1672.451629,0.001105805
175203,06003,687644.5166,123.031555,0.000178917
175204,06003,687644.5166,5004.517987,0.007277769
175204,06003,687644.5166,4939.988217,0.007183927
175208,06005,674088.9146,1503.219441,0.002230002
175209,06005,674088.9146,5139.582639,0.007624488
175209,06005,674088.9146,1468.449481,0.002178421
175209,06005,674088.9146,2770.915801,0.004110609
175209,06005,674088.9146,96.58841999,0.000143287
175210,06005,674088.9146,4984.766709,0.007394821
175210,06005,674088.9146,8717.106506,0.012931686
175211,06005,674088.9146,6474.161721,0.009604314
175214,14108,1069091.828,3851.513821,0.003602603
175215,14108,1069091.828,6471.473252,0.006053244
175216,14108,1069091.828,4676.257129,0.004374046
175216,14108,1069091.828,938.8219316,0.000878149
175217,14065,1038395.646,3914.225421,0.003769493
175217,14065,1038395.646,34.97267468,3.36795E-05
175217,14065,1038395.646,474.9903189,0.000457427
175217,14087,1917258.727,2960.588138,0.001544178
175217,14087,1917258.727,329.4747548,0.000171847
175217,14108,1069091.828,232.5857964,0.000217555
175221,14065,1038395.646,2898.81573,0.002791629
175221,14065,1038395.646,37.46792089,3.60825E-05
175221,14065,1038395.646,544.8887296,0.000524741
175221,14087,1917258.727,5822.24401,0.003036754
175221,14087,1917258.727,2634.326895,0.001374007
175221,14087,1917258.727,1059.77417,0.000552755
175230,14049,1244543.77,12128.33719,0.009745207
175231,14049,1244543.77,5511.14322,0.004428244
175243,14049,1244543.77,2268.655523,0.001822881
175243,14049,1244543.77,2880.042993,0.002314136
175246,16012,1642052.455,693.5911174,0.000422393
175247,16012,1642052.455,7862.553669,0.004788248
175247,16012,1642052.455,497.4801308,0.000302962
175247,16012,1642052.455,5216.722654,0.003176953
175248,16012,1642052.455,3008.042999,0.00183188
175248,16083,744934.212,3641.34464,0.004888143
175249,16083,744934.212,9730.828598,0.013062668
175252,16083,744934.212,2829.530997,0.003798364
175253,16083,744934.212,1246.292732,0.001673024
175253,16083,744934.212,2163.766335,0.002904641
175255,16083,744934.212,1081.929171,0.001452382
175256,16083,744934.212,3144.804148,0.004221586
175262,16102,1479255.895,3478.247205,0.002351349
175263,16102,1479255.895,3877.671448,0.002621366
175268,16087,101632.9714,1835.43668,0.018059461
175268,16087,101632.9714,3834.331414,0.037727239
175268,16087,101632.9714,1168.495852,0.011497212
175268,16087,101632.9714,1919.082586,0.01888248
175277,16079,815980.2241,6101.409652,0.007477399
175278,16079,815980.2241,515.6564517,0.000631947
176222,14043,2103248.574,1032.922453,0.000491108
176223,14043,2103248.574,316.1501882,0.000150315
176223,14043,2103248.574,6128.911574,0.002914022
176224,14043,2103248.574,8150.446709,0.00387517
176225,14043,2103248.574,5492.572002,0.002611471
176229,14022,1301583.079,4950.409653,0.003803376
176229,14043,2103248.574,5698.984011,0.00270961
176251,06008,1325491.833,8122.427765,0.00612786
176256,06008,1325491.833,1518.224851,0.001145405
176257,06008,1325491.833,3025.507787,0.002282555
176257,06010,1512428.392,1948.354314,0.001288229
176263,06003,687644.5166,1522.853425,0.002214594
176264,06003,687644.5166,6573.884637,0.009560004
176269,06005,674088.9146,4208.851989,0.006243764
176269,06005,674088.9146,2981.805728,0.004423461
176269,06005,674088.9146,7.124687752,1.05694E-05
176269,06005,674088.9146,2277.005761,0.003377901
176269,06005,674088.9146,1309.393542,0.001942464
176270,06005,674088.9146,3706.93478,0.005499178
176270,06005,674088.9146,391.8380207,0.000581285
176270,06005,674088.9146,177.518357,0.000263346
176270,06005,674088.9146,1531.634252,0.002272155
176270,06005,674088.9146,3380.603757,0.005015071
176272,14103,256024.1967,6932.981981,0.027079401
176273,14108,1069091.828,903.0433025,0.000844683
176275,14108,1069091.828,118.5093895,0.000110851
176276,14087,1917258.727,5445.610964,0.002840311
176276,14108,1069091.828,916.29563,0.000857079
176280,14065,1038395.646,1844.578005,0.001776373
176280,14087,1917258.727,7037.875829,0.003670801
176284,14087,1917258.727,7789.922981,0.004063053
176285,14049,1244543.77,4377.876551,0.003517656
176285,14087,1917258.727,5195.804729,0.002710018
176286,14049,1244543.77,8023.06244,0.006446589
176289,14049,1244543.77,1012.887311,0.000813862
176289,14049,1244543.77,6016.738152,0.004834493
176301,14049,1244543.77,1453.377256,0.001167799
176302,14049,1244543.77,5759.432244,0.004627746
176306,16012,1642052.455,4396.03832,0.002677161
176307,16012,1642052.455,2807.75247,0.001709904
176307,16083,744934.212,5928.645825,0.007958617
176310,16083,744934.212,3339.246518,0.004482606
176311,16083,744934.212,5855.280836,0.007860131
176315,16058,346665.0283,3354.352458,0.009676062
176315,16083,744934.212,1624.055029,0.002180132
176315,16083,744934.212,1016.873099,0.001365051
176316,16058,346665.0283,5159.98164,0.014884633
176322,16102,1479255.895,9746.238795,0.006588609
176322,16102,1479255.895,1920.246023,0.001298116
176322,16102,1479255.895,2324.910471,0.001571676
176322,16102,1479255.895,25.06045801,1.69413E-05
176323,16102,1479255.895,686.5847289,0.000464142
176326,16111,287484.3319,1084.786617,0.003773376
176327,16087,101632.9714,3505.446945,0.034491237
176327,16111,287484.3319,3460.568825,0.012037417
176336,16079,815980.2241,4969.682843,0.006090445
176337,16079,815980.2241,1293.937272,0.001585746
177280,14043,2103248.574,3970.081468,0.001887595
177281,14043,2103248.574,7418.176478,0.003527009
177282,14043,2103248.574,300.9026334,0.000143066
177282,14043,2103248.574,8320.402479,0.003955977
177282,14043,2103248.574,3043.516827,0.001447055
177288,14043,2103248.574,1285.14638,0.000611029
177289,14043,2103248.574,5839.028446,0.002776195
177310,06008,1325491.833,2462.640194,0.001857907
177311,06008,1325491.833,5939.818261,0.004481218
177311,06008,1325491.833,1626.66081,0.001227213
177311,06008,1325491.833,907.4969723,0.000684649
177312,06008,1325491.833,868.3633814,0.000655125
