GRIDCODE,LONG,LATITUDE,Pob,UTMX,UTMY,UTMZ,
255,216,"Emisiones Guanajauto EI 2016 V4.0",,,,,
2305741,-101.0471553,21.41190561,6,0,2598321.774,1044649.062,14
2305742,-101.0374645,21.41184501,6,0,2599321.774,1044649.062,14
2305743,-101.0277737,21.4117838,6,0,2600321.774,1044649.062,14
2305744,-101.0180829,21.41172198,6,0,2601321.774,1044649.062,14
2305745,-101.0083922,21.41165954,6,0,2602321.774,1044649.062,14
2305746,-100.9987014,21.41159649,6,0,2603321.774,1044649.062,14
2305747,-100.9890107,21.41153283,6,0,2604321.774,1044649.062,14
2305748,-100.9793199,21.41146855,6,0,2605321.774,1044649.062,14
2305749,-100.9696292,21.41140366,6,0,2606321.774,1044649.062,14
2305750,-100.9599385,21.41133816,6,0,2607321.774,1044649.062,14
2305751,-100.9502477,21.41127204,6,0,2608321.774,1044649.062,14
2305752,-100.940557,21.41120531,6,0,2609321.774,1044649.062,14
2305753,-100.9308663,21.41113797,6,0,2610321.774,1044649.062,14
2305754,-100.9211757,21.41107002,6,157,2611321.774,1044649.062,14
2305755,-100.911485,21.41100145,6,0,2612321.774,1044649.062,14
2305756,-100.9017943,21.41093227,6,530,2613321.774,1044649.062,14
2305757,-100.8921037,21.41086247,6,69,2614321.774,1044649.062,14
2305758,-100.882413,21.41079207,6,0,2615321.774,1044649.062,14
2305759,-100.8727224,21.41072104,6,0,2616321.774,1044649.062,14
2305760,-100.8630318,21.41064941,6,143,2617321.774,1044649.062,14
2305761,-100.8533412,21.41057716,6,0,2618321.774,1044649.062,14
2305762,-100.8436505,21.4105043,6,0,2619321.774,1044649.062,14
2305763,-100.83396,21.41043083,6,0,2620321.774,1044649.062,14
2305764,-100.8242694,21.41035674,6,0,2621321.774,1044649.062,14
2305765,-100.8145788,21.41028204,6,0,2622321.774,1044649.062,14
2305766,-100.8048882,21.41020673,6,0,2623321.774,1044649.062,14
2305767,-100.7951977,21.4101308,6,7,2624321.774,1044649.062,14
2305768,-100.7855072,21.41005426,6,1,2625321.774,1044649.062,14
2305769,-100.7758166,21.40997711,6,0,2626321.774,1044649.062,14
2305770,-100.7661261,21.40989935,6,0,2627321.774,1044649.062,14
2305771,-100.7564356,21.40982097,6,12,2628321.774,1044649.062,14
2305772,-100.7467451,21.40974198,6,0,2629321.774,1044649.062,14
2305773,-100.7370546,21.40966237,6,8,2630321.774,1044649.062,14
2305774,-100.7273642,21.40958215,6,0,2631321.774,1044649.062,14
2305775,-100.7176737,21.40950132,6,0,2632321.774,1044649.062,14
2305776,-100.7079833,21.40941988,6,0,2633321.774,1044649.062,14
2305777,-100.6982928,21.40933782,6,425,2634321.774,1044649.062,14
2305778,-100.6886024,21.40925515,6,0,2635321.774,1044649.062,14
2305779,-100.678912,21.40917187,6,0,2636321.774,1044649.062,14
2305780,-100.6692216,21.40908797,6,0,2637321.774,1044649.062,14
2305781,-100.6595312,21.40900346,6,36,2638321.774,1044649.062,14
2305782,-100.6498408,21.40891834,6,41,2639321.774,1044649.062,14
2305783,-100.6401505,21.4088326,6,0,2640321.774,1044649.062,14
2305784,-100.6304601,21.40874625,6,0,2641321.774,1044649.062,14
2305785,-100.6207698,21.40865929,6,0,2642321.774,1044649.062,14
2305786,-100.6110794,21.40857171,6,755,2643321.774,1044649.062,14
2305787,-100.6013891,21.40848352,6,0,2644321.774,1044649.062,14
2305788,-100.5916988,21.40839472,6,0,2645321.774,1044649.062,14
2305789,-100.5820085,21.40830531,6,0,2646321.774,1044649.062,14
2305790,-100.5723183,21.40821528,6,41,2647321.774,1044649.062,14
2305791,-100.562628,21.40812464,6,0,2648321.774,1044649.062,14
2305792,-100.5529378,21.40803338,6,0,2649321.774,1044649.062,14
2305793,-100.5432475,21.40794152,6,26,2650321.774,1044649.062,14
2305794,-100.5335573,21.40784904,6,0,2651321.774,1044649.062,14
2305795,-100.5238671,21.40775594,6,307,2652321.774,1044649.062,14
2305796,-100.5141769,21.40766224,6,0,2653321.774,1044649.062,14
2305797,-100.5044867,21.40756792,6,0,2654321.774,1044649.062,14
2305798,-100.4947966,21.40747298,6,0,2655321.774,1044649.062,14
2305799,-100.4851064,21.40737744,6,0,2656321.774,1044649.062,14
2305800,-100.4754163,21.40728128,6,0,2657321.774,1044649.062,14
2305801,-100.4657261,21.40718451,6,0,2658321.774,1044649.062,14
2305802,-100.456036,21.40708712,6,0,2659321.774,1044649.062,14
2305803,-100.4463459,21.40698912,6,2,2660321.774,1044649.062,14
2305804,-100.4366558,21.40689051,6,0,2661321.774,1044649.062,14
2305805,-100.4269658,21.40679129,6,0,2662321.774,1044649.062,14
2305806,-100.4172757,21.40669145,6,0,2663321.774,1044649.062,14
2305807,-100.4075857,21.406591,6,0,2664321.774,1044649.062,14
2305808,-100.3978957,21.40648993,6,0,2665321.774,1044649.062,14
2305809,-100.3882056,21.40638826,6,0,2666321.774,1044649.062,14
2305810,-100.3785156,21.40628597,6,0,2667321.774,1044649.062,14
2305811,-100.3688257,21.40618306,6,0,2668321.774,1044649.062,14
2305812,-100.3591357,21.40607955,6,0,2669321.774,1044649.062,14
2305813,-100.3494457,21.40597542,6,0,2670321.774,1044649.062,14
2305814,-100.3397558,21.40587068,6,0,2671321.774,1044649.062,14
2305815,-100.3300659,21.40576532,6,0,2672321.774,1044649.062,14
2305816,-100.320376,21.40565935,6,0,2673321.774,1044649.062,14
2305817,-100.3106861,21.40555277,6,29,2674321.774,1044649.062,14
2305818,-100.3009962,21.40544558,6,12,2675321.774,1044649.062,14
2305819,-100.2913064,21.40533777,6,9,2676321.774,1044649.062,14
2305820,-100.2816165,21.40522935,6,16,2677321.774,1044649.062,14
2305821,-100.2719267,21.40512031,6,0,2678321.774,1044649.062,14
2305822,-100.2622369,21.40501067,6,0,2679321.774,1044649.062,14
2305823,-100.2525471,21.40490041,6,0,2680321.774,1044649.062,14
2305824,-100.2428573,21.40478953,6,0,2681321.774,1044649.062,14
2305825,-100.2331675,21.40467805,6,2,2682321.774,1044649.062,14
2305826,-100.2234778,21.40456595,6,0,2683321.774,1044649.062,14
2305827,-100.213788,21.40445324,6,0,2684321.774,1044649.062,14
2305828,-100.2040983,21.40433991,6,0,2685321.774,1044649.062,14
2305829,-100.1944086,21.40422597,6,3,2686321.774,1044649.062,14
2305830,-100.1847189,21.40411142,6,0,2687321.774,1044649.062,14
2305831,-100.1750293,21.40399626,6,0,2688321.774,1044649.062,14
2305832,-100.1653396,21.40388048,6,0,2689321.774,1044649.062,14
2305833,-100.15565,21.40376409,6,132,2690321.774,1044649.062,14
2305834,-100.1459604,21.40364708,6,0,2691321.774,1044649.062,14
2305835,-100.1362708,21.40352947,6,0,2692321.774,1044649.062,14
2305836,-100.1265812,21.40341124,6,0,2693321.774,1044649.062,14
2305837,-100.1168916,21.40329239,6,0,2694321.774,1044649.062,14
2305838,-100.1072021,21.40317294,6,0,2695321.774,1044649.062,14
2305839,-100.0975125,21.40305287,6,0,2696321.774,1044649.062,14
2305840,-100.087823,21.40293219,6,0,2697321.774,1044649.062,14
2305841,-100.0781335,21.40281089,6,0,2698321.774,1044649.062,14
2305842,-100.0684441,21.40268898,6,0,2699321.774,1044649.062,14
2305843,-100.0587546,21.40256646,6,0,2700321.774,1044649.062,14
2305844,-100.0490651,21.40244333,6,0,2701321.774,1044649.062,14
2305845,-100.0393757,21.40231958,6,0,2702321.774,1044649.062,14
2305846,-100.0296863,21.40219522,6,216,2703321.774,1044649.062,14
2305847,-100.0199969,21.40207025,6,0,2704321.774,1044649.062,14
2305848,-100.0103076,21.40194466,6,0,2705321.774,1044649.062,14
2305849,-100.0006182,21.40181846,6,0,2706321.774,1044649.062,14
2305850,-99.99092886,21.40169165,6,0,2707321.774,1044649.062,14
2305851,-99.98123954,21.40156423,6,0,2708321.774,1044649.062,14
2305852,-99.97155025,21.40143619,6,0,2709321.774,1044649.062,14
2305853,-99.96186097,21.40130754,6,0,2710321.774,1044649.062,14
2305854,-99.9521717,21.40117827,6,0,2711321.774,1044649.062,14
2305855,-99.94248246,21.4010484,6,0,2712321.774,1044649.062,14
2305856,-99.93279324,21.40091791,6,0,2713321.774,1044649.062,14
2305857,-99.92310403,21.4007868,6,0,2714321.774,1044649.062,14
2305858,-99.91341485,21.40065509,6,0,2715321.774,1044649.062,14
2305859,-99.90372568,21.40052276,6,0,2716321.774,1044649.062,14
2305860,-99.89403653,21.40038981,6,77,2717321.774,1044649.062,14
2305861,-99.8843474,21.40025626,6,0,2718321.774,1044649.062,14
2305862,-99.87465829,21.40012209,6,0,2719321.774,1044649.062,14
2305863,-99.8649692,21.39998731,6,0,2720321.774,1044649.062,14
2305864,-99.85528013,21.39985192,6,0,2721321.774,1044649.062,14
2305865,-99.84559108,21.39971591,6,0,2722321.774,1044649.062,14
2305866,-99.83590205,21.39957929,6,0,2723321.774,1044649.062,14
2305867,-99.82621304,21.39944205,6,0,2724321.774,1044649.062,14
2305868,-99.81652405,21.39930421,6,0,2725321.774,1044649.062,14
2305869,-99.80683507,21.39916575,6,0,2726321.774,1044649.062,14
2305870,-99.79714612,21.39902668,6,0,2727321.774,1044649.062,14
2305871,-99.78745719,21.39888699,6,0,2728321.774,1044649.062,14
2305872,-99.77776828,21.39874669,6,8,2729321.774,1044649.062,14
2305873,-99.76807939,21.39860578,6,0,2730321.774,1044649.062,14
2305874,-99.75839052,21.39846426,6,0,2731321.774,1044649.062,14
2305875,-99.74870167,21.39832212,6,133,2732321.774,1044649.062,14
2305876,-99.73901284,21.39817937,6,0,2733321.774,1044649.062,14
2305877,-99.72932403,21.39803601,6,0,2734321.774,1044649.062,14
2305878,-99.71963524,21.39789203,6,0,2735321.774,1044649.062,14
2305879,-99.70994647,21.39774744,6,0,2736321.774,1044649.062,14
2305880,-99.70025772,21.39760224,6,0,2737321.774,1044649.062,14
2305881,-99.690569,21.39745643,6,0,2738321.774,1044649.062,14
2305882,-99.68088029,21.39731,6,0,2739321.774,1044649.062,14
2305883,-99.67119161,21.39716296,6,0,2740321.774,1044649.062,14
2305884,-99.66150295,21.3970153,6,0,2741321.774,1044649.062,14
2305885,-99.65181431,21.39686704,6,0,2742321.774,1044649.062,14
2305886,-99.64212569,21.39671816,6,0,2743321.774,1044649.062,14
2308810,-102.1034921,21.4239095,6,0,2489321.774,1045649.062,14
2308811,-102.0938002,21.42391574,6,0,2490321.774,1045649.062,14
2308812,-102.0841083,21.42392137,6,0,2491321.774,1045649.062,14
2308813,-102.0744165,21.42392638,6,0,2492321.774,1045649.062,14
2308814,-102.0647246,21.42393078,6,0,2493321.774,1045649.062,14
2308815,-102.0550327,21.42393457,6,0,2494321.774,1045649.062,14
2308816,-102.0453408,21.42393775,6,0,2495321.774,1045649.062,14
2308817,-102.0356489,21.42394031,6,58,2496321.774,1045649.062,14
2308818,-102.0259571,21.42394226,6,0,2497321.774,1045649.062,14
2308819,-102.0162652,21.42394359,6,0,2498321.774,1045649.062,14
2308820,-102.0065733,21.42394432,6,0,2499321.774,1045649.062,14
2308821,-101.9968814,21.42394443,6,0,2500321.774,1045649.062,14
2308822,-101.9871895,21.42394392,6,42,2501321.774,1045649.062,14
2308823,-101.9774976,21.42394281,6,0,2502321.774,1045649.062,14
2308824,-101.9678058,21.42394108,6,0,2503321.774,1045649.062,14
2308825,-101.9581139,21.42393873,6,0,2504321.774,1045649.062,14
2308826,-101.948422,21.42393577,6,7,2505321.774,1045649.062,14
2308827,-101.9387301,21.4239322,6,11,2506321.774,1045649.062,14
2308828,-101.9290382,21.42392802,6,0,2507321.774,1045649.062,14
2308829,-101.9193463,21.42392322,6,0,2508321.774,1045649.062,14
2308830,-101.9096545,21.42391781,6,0,2509321.774,1045649.062,14
2308831,-101.8999626,21.42391179,6,119,2510321.774,1045649.062,14
2308832,-101.8902707,21.42390515,6,0,2511321.774,1045649.062,14
2308833,-101.8805788,21.4238979,6,0,2512321.774,1045649.062,14
2308834,-101.870887,21.42389004,6,0,2513321.774,1045649.062,14
2308835,-101.8611951,21.42388157,6,3,2514321.774,1045649.062,14
2308836,-101.8515032,21.42387248,6,44,2515321.774,1045649.062,14
2308837,-101.8418113,21.42386277,6,8,2516321.774,1045649.062,14
2308838,-101.8321195,21.42385246,6,22,2517321.774,1045649.062,14
2308839,-101.8224276,21.42384153,6,0,2518321.774,1045649.062,14
2308840,-101.8127357,21.42382998,6,0,2519321.774,1045649.062,14
2308841,-101.8030439,21.42381783,6,0,2520321.774,1045649.062,14
2308842,-101.793352,21.42380506,6,695,2521321.774,1045649.062,14
2308843,-101.7836601,21.42379168,6,0,2522321.774,1045649.062,14
2308844,-101.7739683,21.42377768,6,0,2523321.774,1045649.062,14
2308845,-101.7642764,21.42376307,6,0,2524321.774,1045649.062,14
2308846,-101.7545846,21.42374785,6,0,2525321.774,1045649.062,14
2308847,-101.7448927,21.42373202,6,9,2526321.774,1045649.062,14
2308848,-101.7352009,21.42371557,6,0,2527321.774,1045649.062,14
2308849,-101.725509,21.42369851,6,0,2528321.774,1045649.062,14
2308850,-101.7158172,21.42368083,6,0,2529321.774,1045649.062,14
2308851,-101.7061253,21.42366254,6,0,2530321.774,1045649.062,14
2308852,-101.6964335,21.42364364,6,0,2531321.774,1045649.062,14
2308853,-101.6867417,21.42362413,6,0,2532321.774,1045649.062,14
2308854,-101.6770498,21.423604,6,0,2533321.774,1045649.062,14
2308855,-101.667358,21.42358326,6,0,2534321.774,1045649.062,14
2308856,-101.6576662,21.4235619,6,0,2535321.774,1045649.062,14
2308857,-101.6479743,21.42353993,6,0,2536321.774,1045649.062,14
2308858,-101.6382825,21.42351735,6,0,2537321.774,1045649.062,14
2308859,-101.6285907,21.42349416,6,0,2538321.774,1045649.062,14
2308860,-101.6188989,21.42347035,6,0,2539321.774,1045649.062,14
2308861,-101.6092071,21.42344593,6,0,2540321.774,1045649.062,14
2308862,-101.5995152,21.4234209,6,0,2541321.774,1045649.062,14
2308863,-101.5898234,21.42339525,6,0,2542321.774,1045649.062,14
2308864,-101.5801316,21.42336899,6,0,2543321.774,1045649.062,14
2308865,-101.5704398,21.42334211,6,0,2544321.774,1045649.062,14
2308866,-101.560748,21.42331463,6,0,2545321.774,1045649.062,14
2308867,-101.5510563,21.42328653,6,0,2546321.774,1045649.062,14
2308868,-101.5413645,21.42325781,6,0,2547321.774,1045649.062,14
2308869,-101.5316727,21.42322849,6,0,2548321.774,1045649.062,14
2308870,-101.5219809,21.42319855,6,0,2549321.774,1045649.062,14
2308871,-101.5122891,21.42316799,6,0,2550321.774,1045649.062,14
2308872,-101.5025974,21.42313683,6,0,2551321.774,1045649.062,14
2308873,-101.4929056,21.42310505,6,0,2552321.774,1045649.062,14
2308874,-101.4832138,21.42307265,6,0,2553321.774,1045649.062,14
2308875,-101.4735221,21.42303965,6,0,2554321.774,1045649.062,14
2308876,-101.4638303,21.42300603,6,0,2555321.774,1045649.062,14
2308877,-101.4541386,21.4229718,6,0,2556321.774,1045649.062,14
2308878,-101.4444469,21.42293695,6,0,2557321.774,1045649.062,14
2308879,-101.4347551,21.42290149,6,40,2558321.774,1045649.062,14
2308880,-101.4250634,21.42286542,6,0,2559321.774,1045649.062,14
2308881,-101.4153717,21.42282873,6,0,2560321.774,1045649.062,14
2308882,-101.40568,21.42279143,6,0,2561321.774,1045649.062,14
2308883,-101.3959882,21.42275352,6,0,2562321.774,1045649.062,14
2308884,-101.3862965,21.422715,6,0,2563321.774,1045649.062,14
2308885,-101.3766048,21.42267586,6,0,2564321.774,1045649.062,14
2308886,-101.3669131,21.4226361,6,0,2565321.774,1045649.062,14
2308887,-101.3572214,21.42259574,6,0,2566321.774,1045649.062,14
2308888,-101.3475298,21.42255476,6,0,2567321.774,1045649.062,14
2308889,-101.3378381,21.42251317,6,0,2568321.774,1045649.062,14
2308890,-101.3281464,21.42247096,6,0,2569321.774,1045649.062,14
2308891,-101.3184547,21.42242815,6,0,2570321.774,1045649.062,14
2308892,-101.3087631,21.42238472,6,0,2571321.774,1045649.062,14
2308893,-101.2990714,21.42234067,6,0,2572321.774,1045649.062,14
2308894,-101.2893798,21.42229601,6,0,2573321.774,1045649.062,14
2308895,-101.2796881,21.42225074,6,140,2574321.774,1045649.062,14
2308896,-101.2699965,21.42220486,6,0,2575321.774,1045649.062,14
2308897,-101.2603049,21.42215836,6,0,2576321.774,1045649.062,14
2308898,-101.2506132,21.42211125,6,0,2577321.774,1045649.062,14
2308899,-101.2409216,21.42206353,6,0,2578321.774,1045649.062,14
2308900,-101.23123,21.42201519,6,0,2579321.774,1045649.062,14
2308901,-101.2215384,21.42196624,6,3,2580321.774,1045649.062,14
2308902,-101.2118468,21.42191667,6,0,2581321.774,1045649.062,14
2308903,-101.2021552,21.4218665,6,0,2582321.774,1045649.062,14
2308904,-101.1924637,21.42181571,6,783,2583321.774,1045649.062,14
2308905,-101.1827721,21.4217643,6,0,2584321.774,1045649.062,14
2308906,-101.1730805,21.42171229,6,0,2585321.774,1045649.062,14
2308907,-101.163389,21.42165966,6,0,2586321.774,1045649.062,14
2308908,-101.1536974,21.42160641,6,0,2587321.774,1045649.062,14
2308909,-101.1440059,21.42155256,6,0,2588321.774,1045649.062,14
2308910,-101.1343143,21.42149809,6,0,2589321.774,1045649.062,14
2308911,-101.1246228,21.42144301,6,0,2590321.774,1045649.062,14
2308912,-101.1149313,21.42138731,6,0,2591321.774,1045649.062,14
2308913,-101.1052398,21.421331,6,0,2592321.774,1045649.062,14
2308914,-101.0955483,21.42127408,6,0,2593321.774,1045649.062,14
2308915,-101.0858568,21.42121654,6,0,2594321.774,1045649.062,14
2308916,-101.0761653,21.4211584,6,0,2595321.774,1045649.062,14
2308917,-101.0664738,21.42109963,6,0,2596321.774,1045649.062,14
2308918,-101.0567824,21.42104026,6,0,2597321.774,1045649.062,14
2308919,-101.0470909,21.42098027,6,0,2598321.774,1045649.062,14
2308920,-101.0373995,21.42091967,6,0,2599321.774,1045649.062,14
2308921,-101.027708,21.42085845,6,0,2600321.774,1045649.062,14
2308922,-101.0180166,21.42079663,6,0,2601321.774,1045649.062,14
2308923,-101.0083252,21.42073418,6,0,2602321.774,1045649.062,14
2308924,-100.9986337,21.42067113,6,0,2603321.774,1045649.062,14
2308925,-100.9889423,21.42060746,6,0,2604321.774,1045649.062,14
2308926,-100.9792509,21.42054318,6,0,2605321.774,1045649.062,14
2308927,-100.9695596,21.42047829,6,0,2606321.774,1045649.062,14
2308928,-100.9598682,21.42041278,6,0,2607321.774,1045649.062,14
2308929,-100.9501768,21.42034666,6,0,2608321.774,1045649.062,14
2308930,-100.9404854,21.42027993,6,0,2609321.774,1045649.062,14
2308931,-100.9307941,21.42021258,6,0,2610321.774,1045649.062,14
2308932,-100.9211028,21.42014462,6,0,2611321.774,1045649.062,14
2308933,-100.9114114,21.42007605,6,0,2612321.774,1045649.062,14
2308934,-100.9017201,21.42000686,6,0,2613321.774,1045649.062,14
2308935,-100.8920288,21.41993706,6,0,2614321.774,1045649.062,14
2308936,-100.8823375,21.41986665,6,130,2615321.774,1045649.062,14
2308937,-100.8726462,21.41979562,6,0,2616321.774,1045649.062,14
2308938,-100.8629549,21.41972398,6,239,2617321.774,1045649.062,14
2308939,-100.8532637,21.41965173,6,0,2618321.774,1045649.062,14
2308940,-100.8435724,21.41957886,6,0,2619321.774,1045649.062,14
2308941,-100.8338812,21.41950538,6,0,2620321.774,1045649.062,14
2308942,-100.8241899,21.41943129,6,0,2621321.774,1045649.062,14
2308943,-100.8144987,21.41935659,6,0,2622321.774,1045649.062,14
2308944,-100.8048075,21.41928127,6,0,2623321.774,1045649.062,14
2308945,-100.7951163,21.41920534,6,15,2624321.774,1045649.062,14
2308946,-100.7854251,21.41912879,6,0,2625321.774,1045649.062,14
2308947,-100.7757339,21.41905164,6,18,2626321.774,1045649.062,14
2308948,-100.7660427,21.41897386,6,0,2627321.774,1045649.062,14
2308949,-100.7563516,21.41889548,6,0,2628321.774,1045649.062,14
2308950,-100.7466604,21.41881648,6,89,2629321.774,1045649.062,14
2308951,-100.7369693,21.41873687,6,7,2630321.774,1045649.062,14
2308952,-100.7272782,21.41865665,6,0,2631321.774,1045649.062,14
2308953,-100.7175871,21.41857581,6,0,2632321.774,1045649.062,14
2308954,-100.7078959,21.41849436,6,0,2633321.774,1045649.062,14
2308955,-100.6982049,21.4184123,6,0,2634321.774,1045649.062,14
2308956,-100.6885138,21.41832962,6,0,2635321.774,1045649.062,14
2308957,-100.6788227,21.41824633,6,0,2636321.774,1045649.062,14
2308958,-100.6691317,21.41816243,6,0,2637321.774,1045649.062,14
2308959,-100.6594406,21.41807791,6,0,2638321.774,1045649.062,14
2308960,-100.6497496,21.41799278,6,0,2639321.774,1045649.062,14
2308961,-100.6400586,21.41790704,6,0,2640321.774,1045649.062,14
2308962,-100.6303676,21.41782068,6,214,2641321.774,1045649.062,14
2308963,-100.6206766,21.41773372,6,0,2642321.774,1045649.062,14
2308964,-100.6109856,21.41764613,6,0,2643321.774,1045649.062,14
2308965,-100.6012946,21.41755794,6,0,2644321.774,1045649.062,14
2308966,-100.5916037,21.41746913,6,0,2645321.774,1045649.062,14
2308967,-100.5819127,21.41737971,6,0,2646321.774,1045649.062,14
2308968,-100.5722218,21.41728967,6,0,2647321.774,1045649.062,14
2308969,-100.5625309,21.41719903,6,0,2648321.774,1045649.062,14
2308970,-100.55284,21.41710777,6,0,2649321.774,1045649.062,14
2308971,-100.5431491,21.41701589,6,43,2650321.774,1045649.062,14
2308972,-100.5334582,21.41692341,6,0,2651321.774,1045649.062,14
2308973,-100.5237674,21.4168303,6,0,2652321.774,1045649.062,14
2308974,-100.5140765,21.41673659,6,204,2653321.774,1045649.062,14
2308975,-100.5043857,21.41664226,6,0,2654321.774,1045649.062,14
2308976,-100.4946948,21.41654733,6,0,2655321.774,1045649.062,14
2308977,-100.485004,21.41645177,6,0,2656321.774,1045649.062,14
2308978,-100.4753132,21.41635561,6,0,2657321.774,1045649.062,14
2308979,-100.4656225,21.41625883,6,0,2658321.774,1045649.062,14
2308980,-100.4559317,21.41616143,6,14,2659321.774,1045649.062,14
2308981,-100.4462409,21.41606343,6,0,2660321.774,1045649.062,14
2308982,-100.4365502,21.41596481,6,0,2661321.774,1045649.062,14
2308983,-100.4268595,21.41586558,6,16,2662321.774,1045649.062,14
2308984,-100.4171688,21.41576573,6,0,2663321.774,1045649.062,14
2308985,-100.4074781,21.41566528,6,41,2664321.774,1045649.062,14
2308986,-100.3977874,21.4155642,6,0,2665321.774,1045649.062,14
2308987,-100.3880967,21.41546252,6,0,2666321.774,1045649.062,14
2308988,-100.3784061,21.41536022,6,0,2667321.774,1045649.062,14
2308989,-100.3687154,21.41525731,6,0,2668321.774,1045649.062,14
2308990,-100.3590248,21.41515379,6,8,2669321.774,1045649.062,14
2308991,-100.3493342,21.41504965,6,0,2670321.774,1045649.062,14
2308992,-100.3396436,21.4149449,6,0,2671321.774,1045649.062,14
2308993,-100.329953,21.41483954,6,0,2672321.774,1045649.062,14
2308994,-100.3202625,21.41473356,6,0,2673321.774,1045649.062,14
2308995,-100.3105719,21.41462697,6,0,2674321.774,1045649.062,14
2308996,-100.3008814,21.41451977,6,0,2675321.774,1045649.062,14
2308997,-100.2911909,21.41441195,6,0,2676321.774,1045649.062,14
2308998,-100.2815004,21.41430353,6,0,2677321.774,1045649.062,14
2308999,-100.2718099,21.41419448,6,0,2678321.774,1045649.062,14
2309000,-100.2621194,21.41408483,6,2,2679321.774,1045649.062,14
2309001,-100.252429,21.41397456,6,0,2680321.774,1045649.062,14
2309002,-100.2427386,21.41386368,6,0,2681321.774,1045649.062,14
2309003,-100.2330481,21.41375219,6,0,2682321.774,1045649.062,14
2309004,-100.2233577,21.41364008,6,0,2683321.774,1045649.062,14
2309005,-100.2136673,21.41352736,6,0,2684321.774,1045649.062,14
2309006,-100.203977,21.41341403,6,0,2685321.774,1045649.062,14
2309007,-100.1942866,21.41330008,6,0,2686321.774,1045649.062,14
2309008,-100.1845963,21.41318552,6,0,2687321.774,1045649.062,14
2309009,-100.174906,21.41307035,6,0,2688321.774,1045649.062,14
2309010,-100.1652157,21.41295456,6,0,2689321.774,1045649.062,14
2309011,-100.1555254,21.41283816,6,0,2690321.774,1045649.062,14
2309012,-100.1458351,21.41272115,6,0,2691321.774,1045649.062,14
2309013,-100.1361448,21.41260352,6,0,2692321.774,1045649.062,14
2309014,-100.1264546,21.41248529,6,0,2693321.774,1045649.062,14
2309015,-100.1167644,21.41236643,6,0,2694321.774,1045649.062,14
2309016,-100.1070742,21.41224697,6,0,2695321.774,1045649.062,14
2309017,-100.097384,21.41212689,6,0,2696321.774,1045649.062,14
2309018,-100.0876938,21.4120062,6,0,2697321.774,1045649.062,14
2309019,-100.0780037,21.4118849,6,0,2698321.774,1045649.062,14
2309020,-100.0683135,21.41176298,6,147,2699321.774,1045649.062,14
2309021,-100.0586234,21.41164045,6,0,2700321.774,1045649.062,14
2309022,-100.0489333,21.41151731,6,0,2701321.774,1045649.062,14
2309023,-100.0392432,21.41139355,6,0,2702321.774,1045649.062,14
2309024,-100.0295532,21.41126918,6,0,2703321.774,1045649.062,14
2309025,-100.0198631,21.4111442,6,0,2704321.774,1045649.062,14
2309026,-100.0101731,21.41101861,6,0,2705321.774,1045649.062,14
2309027,-100.0004831,21.4108924,6,0,2706321.774,1045649.062,14
2309028,-99.99079311,21.41076558,6,0,2707321.774,1045649.062,14
2309029,-99.98110314,21.41063814,6,0,2708321.774,1045649.062,14
2309030,-99.97141319,21.41051009,6,0,2709321.774,1045649.062,14
2309031,-99.96172325,21.41038143,6,0,2710321.774,1045649.062,14
2309032,-99.95203334,21.41025216,6,0,2711321.774,1045649.062,14
2309033,-99.94234344,21.41012227,6,0,2712321.774,1045649.062,14
2309034,-99.93265356,21.40999177,6,0,2713321.774,1045649.062,14
2309035,-99.9229637,21.40986066,6,0,2714321.774,1045649.062,14
2309036,-99.91327386,21.40972893,6,0,2715321.774,1045649.062,14
2309037,-99.90358404,21.4095966,6,0,2716321.774,1045649.062,14
2309038,-99.89389424,21.40946364,6,0,2717321.774,1045649.062,14
2309039,-99.88420445,21.40933008,6,0,2718321.774,1045649.062,14
2309040,-99.87451469,21.4091959,6,0,2719321.774,1045649.062,14
2309041,-99.86482494,21.40906111,6,0,2720321.774,1045649.062,14
2309042,-99.85513522,21.40892571,6,0,2721321.774,1045649.062,14
2309043,-99.84544551,21.40878969,6,0,2722321.774,1045649.062,14
2309044,-99.83575583,21.40865306,6,0,2723321.774,1045649.062,14
2309045,-99.82606616,21.40851582,6,0,2724321.774,1045649.062,14
2309046,-99.81637652,21.40837796,6,0,2725321.774,1045649.062,14
2309047,-99.80668689,21.40823949,6,0,2726321.774,1045649.062,14
2309048,-99.79699728,21.40810041,6,0,2727321.774,1045649.062,14
2309049,-99.7873077,21.40796071,6,0,2728321.774,1045649.062,14
2309050,-99.77761813,21.4078204,6,0,2729321.774,1045649.062,14
2309051,-99.76792859,21.40767948,6,70,2730321.774,1045649.062,14
2309052,-99.75823906,21.40753795,6,0,2731321.774,1045649.062,14
2309053,-99.74854956,21.4073958,6,0,2732321.774,1045649.062,14
2309054,-99.73886007,21.40725304,6,0,2733321.774,1045649.062,14
2309055,-99.72917061,21.40710967,6,0,2734321.774,1045649.062,14
2309056,-99.71948116,21.40696568,6,0,2735321.774,1045649.062,14
2309057,-99.70979174,21.40682108,6,0,2736321.774,1045649.062,14
2309058,-99.70010234,21.40667587,6,0,2737321.774,1045649.062,14
2309059,-99.69041296,21.40653004,6,0,2738321.774,1045649.062,14
2309060,-99.6807236,21.40638361,6,0,2739321.774,1045649.062,14
2309061,-99.67103426,21.40623655,6,0,2740321.774,1045649.062,14
