GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Pob total,Suma de POB  RURAL EN CELL,Suma de POB URBANA en CELL
1933841,11023,,5.31017E-05,3.33476E-05,5,5,
1933842,11023,,0.002570121,0.001614022,242,242,
1933843,11023,,0.007126244,0.004475243,671,671,
1933844,11023,,0.001805457,0.001133817,170,170,
1933855,11001,,0.006333726,0.004019826,339,339,
1933856,11001,,0.001588102,0.001007921,85,85,
1933857,11001,,9.34178E-05,5.92895E-05,5,5,
1933858,11001,,0.020794798,0.013197837,1113,1113,
1933859,11001,,0.00226071,0.001434805,121,121,
1933866,11016,,0.073159047,0.053139136,1069,1069,
1933869,11016,,0.014029565,0.010190386,205,205,
1933870,11016,,0.000958117,0.000695929,14,14,
1933874,11016,,0.033328771,0.024208381,487,487,
1933875,11016,,0.000615932,0.000447383,9,9,
1933876,11042,,0.017807565,0.008457514,1193,1193,
1933887,11042,,0.014269935,0.006777354,956,956,
1933895,11042,,0.006717019,0.003190177,450,450,
1933901,11042,,0.001104577,0.000524607,74,74,
1933906,11042,,0.013180285,0.006259836,883,883,
1933915,11018,,0.000627681,0.000164006,6,6,
1933941,11039,,0.000789224,0.000421692,15,15,
1933942,11039,,0.00031569,0.000168677,6,6,
1933943,11039,,0.111596338,0.059627224,2121,2121,
1933944,11039,,0.000999684,0.000534143,19,19,
1933965,11004,,0.004493295,0.0020176,130,130,
1933969,11004,,0.000380202,0.00017072,11,11,
1933971,11004,,0.001071478,0.00048112,31,31,
1933972,11004,,0.007915111,0.003554079,229,229,
1933977,11019,,0.016915522,0.013416745,682,682,
1933998,22008,,0.015529022,0.012656804,450,450,
1934010,22016,,0.004251447,0.001121229,271,271,
1934020,22016,,0.026387211,0.006959069,1682,1682,
1934022,22016,,0.010981598,0.002896164,700,700,
1934025,22016,,0.000407888,0.000107572,26,26,
1934027,22016,,0.001741368,0.000459249,111,111,
1934030,22016,,0.007796935,0.002056277,497,497,
1934032,22016,0.010322776,,0.007600362,1837,,1837
1934033,22016,0.008193036,,0.006032296,1458,,1458
1934034,22016,5.05743E-05,,3.72364E-05,9,,9
1934057,13029,0.013096587,0.000246731,0.004858428,215,7,208
1934058,13029,0.03752676,,0.013468013,596,,596
1934059,13029,0.052197456,,0.018733193,829,,829
1934060,13029,0.012466944,,0.004474273,198,,198
1936985,16069,,0.010275026,0.001677111,167,167,
1936987,16069,,0.000307636,5.02129E-05,5,5,
1936989,16069,0.005448676,,0.004559332,454,,454
1936990,16069,0.011221391,,0.009389813,935,,935
1936991,16069,0.013261644,,0.011097051,1105,,1105
1936992,11023,0.002276924,,0.000847028,127,,127
1936992,16069,0.032932084,,0.027556841,2744,,2744
1936993,11023,0.020617817,,0.007669939,1150,,1150
1936993,16069,0.000408051,,0.000341448,34,,34
1936994,11023,0.005342704,,0.001987515,298,,298
1936995,11023,,0.000615979,0.000386832,58,58,
1936996,11023,,3.1861E-05,2.00085E-05,3,3,
1936997,11023,,0.004099449,0.002574432,386,386,
1937007,11023,,0.001571809,0.000987088,148,148,
1937018,11023,,0.002591361,0.001627361,244,244,
1937020,11023,,0.000403573,0.000253441,38,38,
1937023,11023,,0.007551057,0.004742023,711,711,
1937026,11023,,6.3722E-05,4.00171E-05,6,6,
1937027,11023,,0.008464406,0.005315601,797,797,
1937034,11001,,0.001737571,0.001102784,93,93,
1937035,11001,,0.001046279,0.000664042,56,56,
1937037,11001,,0.00672608,0.004268842,360,360,
1937039,11001,,0.000112101,7.11474E-05,6,6,
1937040,11016,,0.023268546,0.016901128,340,340,
1937043,11016,,0.111620586,0.081075707,1631,1631,
1937045,11016,,6.84369E-05,4.97092E-05,1,1,
1937046,11016,0.072116258,,0.019734553,397,,397
1937047,11016,0.156584923,,0.042849331,862,,862
1937048,11016,0.00236149,6.84369E-05,0.000695929,14,1,13
1937061,11042,,0.005298982,0.002516695,355,355,
1937066,11042,,0.004895961,0.002325285,328,328,
1937070,11042,,0.009493387,0.004508784,636,636,
1937077,11042,,0.024076783,0.011435013,1613,1613,
1937079,11042,,0.001149357,0.000545875,77,77,
1937084,11042,,0.014777443,0.00701839,990,990,
1937085,11042,,0.001910619,0.000907428,128,128,
1937086,11042,,0.013986327,0.006642658,937,937,
1937091,11018,0.022904718,,0.016919965,619,,619
1937092,11018,0.013580019,0.002092269,0.010578395,387,20,367
1937093,11018,,0.000627681,0.000164006,6,6,
1937094,11018,,0.00031384,8.20031E-05,3,3,
1937097,11018,,0.122711581,0.032063197,1173,1173,
1937120,11039,,5.2615E-05,2.81128E-05,1,1,
1937129,11039,,0.015258339,0.008152709,290,290,
1937133,11039,,0.012838051,0.00685952,244,244,
1937143,11004,,3.45638E-05,1.552E-05,1,1,
1937144,11004,,0.005115443,0.00229696,148,148,
1937149,11004,,0.000829531,0.00037248,24,24,
1937161,22008,,0.007730002,0.006300276,224,224,
1937164,22008,,0.03606184,0.029391911,1045,1045,
1937168,22008,,0.012492235,0.010181695,362,362,
1937174,22008,,0.00065567,0.000534398,19,19,
1937188,22016,,0.020315956,0.005357904,1295,1295,
1937191,22016,,0.014150573,0.003731914,902,902,
1937194,22016,,0.025759691,0.006793574,1642,1642,
1937199,22016,,0.018590277,0.004902792,1185,1185,
1937203,22016,,0.000988344,0.000260655,63,63,
1937205,22016,,0.013115166,0.003458848,836,836,
1937208,22016,,0.005522175,0.001456357,352,352,
1937210,22016,0.006810672,,0.005014502,1212,,1212
1937225,13029,,0.015579289,0.009988023,442,442,
1937228,13029,,0.000246731,0.000158181,7,7,
1937234,13029,,0.000176236,0.000112987,5,5,
1937235,13029,0.002707468,,0.000971686,43,,43
1937236,13029,0.0291525,0.000528709,0.010801528,478,15,463
1937237,13029,0.042626873,,0.015298398,677,,677
1937238,13029,0.008626118,,0.003095835,137,,137
1940163,16069,,0.000369163,6.02555E-05,6,6,
1940166,16069,,0.082200209,0.013416888,1336,1336,
1940168,16069,0.0048366,,0.00404716,403,,403
1940169,16069,0.031419896,,0.026291476,2618,,2618
1940170,16069,0.054150715,,0.045312123,4512,,4512
1940171,11023,0.005737132,,0.002134244,320,,320
1940171,16069,0.012205513,,0.010213304,1017,,1017
1940173,11023,,0.011926635,0.007489862,1123,1123,
1940176,11023,,0.005384509,0.003381443,507,507,
1940182,11023,,4.24813E-05,2.6678E-05,4,4,
1940183,11023,,0.013392241,0.008410255,1261,1261,
1940186,11023,,0.014528616,0.009123893,1368,1368,
1940193,11023,,0.010609713,0.006662843,999,999,
1940198,11023,,2.12407E-05,1.3339E-05,2,2,
1940199,11023,,0.001805457,0.001133817,170,170,
1940205,11023,,0.000817766,0.000513552,77,77,
1940206,11023,,0.000138064,8.67037E-05,13,13,
1940208,11023,,0.001051413,0.000660282,99,99,
1940210,11001,,0.003736711,0.002371579,200,200,
1940211,11001,,0.0013639,0.000865626,73,73,
1940214,11001,,0.000467089,0.000296447,25,25,
1940216,11001,,1.86836E-05,1.18579E-05,1,1,
1940219,11016,,0.000410621,0.000298255,6,6,
1940223,11016,,0.000752806,0.000546801,11,11,
1940224,11016,0.202543143,,0.055425759,1115,,1115
1940225,11016,0.487375114,,0.133369787,2683,,2683
1940226,11016,0.070844687,0.002053107,0.020877864,420,30,390
1940230,11016,,0.021831371,0.015857235,319,319,
1940236,11042,,0.006313998,0.002998766,423,423,
1940238,11042,,0.007343941,0.003487927,492,492,
1940255,11042,0.006156837,0.002000179,0.004182677,590,134,456
1940256,11042,0.004671635,0.002298713,0.003544641,500,154,346
1940257,11042,0.000594081,,0.000311928,44,,44
1940258,11042,0.002740873,5.97068E-05,0.001467481,207,4,203
1940259,11042,,0.003776458,0.001793588,253,253,
1940261,11042,,0.003731677,0.001772321,250,250,
1940262,11042,,0.005045228,0.002396177,338,338,
1940265,11042,,0.016807475,0.007982532,1126,1126,
1940268,11018,0.027493062,,0.020309425,743,,743
1940269,11018,0.186456984,,0.137737809,5039,,5039
1940270,11018,0.225087882,,0.166274874,6083,,6083
1940271,11018,0.100832562,,0.074486114,2725,,2725
1940273,11018,,0.001359975,0.000355347,13,13,
1940277,11011,,0.05392411,0.012941616,1144,1144,
1940282,11011,0.003825429,,0.002907338,257,,257
1940283,11011,0.002292281,,0.001742141,154,,154
1940296,11007,,0.000304151,4.05576E-05,19,19,
1940299,11007,,0.000176087,2.34807E-05,11,11,
1940306,11039,,0.00031569,0.000168677,6,6,
1940310,11039,,0.033147427,0.017711057,630,630,
1940317,11004,,0.001417116,0.00063632,41,41,
1940319,11004,,0.012062768,0.005416479,349,349,
1940326,11004,,0.024125536,0.010832958,698,698,
1940330,11004,,0.002142956,0.00096224,62,62,
1940332,11019,,0.010938043,0.008675637,441,441,
1940338,11019,,0.047596607,0.03775181,1919,1919,
1940350,22008,,0.010870315,0.008859763,315,315,
1940352,22008,,3.45089E-05,2.81262E-05,1,1,
1940353,22008,,0.007730002,0.006300276,224,224,
1940366,22016,,0.001066784,0.000281342,68,68,
1940368,22016,,0.012864158,0.00339265,820,820,
1940372,22016,,0.005820247,0.001534967,371,371,
1940378,22016,,0.000125504,3.3099E-05,8,8,
1940382,22016,,0.004282823,0.001129504,273,273,
1940383,22016,,0.011954254,0.003152682,762,762,
1940384,22016,0,0.002415952,0.000637156,154,154,0
1940385,22016,0,0.011483614,0.00302856,732,732,0
1940386,22016,,0.006463455,0.0017046,412,412,
1940388,22016,0.000162962,,0.000119984,29,,29
1940414,13029,0.004344541,,0.001559216,69,,69
1940415,13029,0.000755572,0.002502555,0.001875579,83,71,12
1943340,14033,,0.031057811,0.031057811,303,303,
1943340,16069,,0.006644927,0.001084599,108,108,
1943341,16069,,0.007875469,0.00128545,128,128,
1943342,11023,,0.000839006,0.000526891,79,79,
1943342,16069,,0.006398819,0.001044428,104,104,
1943345,11023,,0.002474538,0.001553996,233,233,
1943347,11023,,1.06203E-05,6.66951E-06,1,1,
1943347,16069,0.008077002,,0.006758657,673,,673
1943348,11023,,0.000350471,0.000220094,33,33,
1943348,16069,0.032956087,,0.027576926,2746,,2746
1943349,16069,0.00177622,,0.001486302,148,,148
1943350,11023,,0.002697565,0.001694056,254,254,
1943358,11023,,7.43423E-05,4.66866E-05,7,7,
1943361,11023,,4.24813E-05,2.6678E-05,4,4,
1943363,11023,,0.000467295,0.000293459,44,44,
1943368,11023,,0.003016175,0.001894142,284,284,
1943369,11023,,0.000180546,0.000113382,17,17,
1943374,11023,,0.000116824,7.33646E-05,11,11,
1943375,11023,,6.3722E-05,4.00171E-05,6,6,
1943377,11023,,0.001964762,0.00123386,185,185,
1943379,11023,,0.004226893,0.002654466,398,398,
1943382,11023,0.000107571,0.011353137,0.007169726,1075,1069,6
1943384,11023,,0.009260931,0.005815815,872,872,
1943385,11023,,4.24813E-05,2.6678E-05,4,4,
1943386,11023,,3.1861E-05,2.00085E-05,3,3,
1943387,11023,,0.00032923,0.000206755,31,31,
1943388,11023,,0.000106203,6.66951E-05,10,10,
1943389,11023,,0.006616468,0.004155106,623,623,
1943391,11001,,0.001345216,0.000853768,72,72,
1943396,11016,,0.014029565,0.010190386,205,205,
1943397,11016,,0.00198467,0.001441567,29,29,
1943400,11016,,0.070284698,0.05105135,1027,1027,
1943402,11016,0.006902816,,0.00188895,38,,38
1943403,11016,0.001271571,,0.000347964,7,,7
1943407,11016,,0.000205311,0.000149128,3,3,
1943412,11042,,0.017180643,0.008159764,1151,1151,
1943421,11042,,0.000119414,5.67143E-05,8,8,
1943422,11042,,0.01719557,0.008166853,1152,1152,
1943425,11042,,0.013016091,0.006181854,872,872,
1943426,11042,,0.007134967,0.003388677,478,478,
1943429,11042,,0.020942174,0.009946263,1403,1403,
1943433,11042,0.057382804,,0.03012945,4250,,4250
1943434,11042,0.112726831,,0.059188419,8349,,8349
1943435,11042,0.049821776,,0.026159452,3690,,3690
1943436,11042,0.009991359,0.000403021,0.00543748,767,27,740
1943437,11042,0.000540073,,0.000283571,40,,40
1943438,11042,,0.026166522,0.012427512,1753,1753,
1943440,11042,,0.001418037,0.000673482,95,95,
1943444,11018,,0.135579035,0.035425323,1296,1296,
1943445,11018,,0.082853855,0.021648808,792,792,
1943446,11018,0.008917669,0.001255361,0.006915592,253,12,241
1943447,11018,0.031822387,,0.023507544,860,,860
1943448,11018,0.094320074,,0.069675268,2549,,2549
1943449,11018,0.045439408,,0.033566586,1228,,1228
1943450,11018,,0.002301496,0.000601356,22,22,
1943456,11011,,0.001319821,0.000316753,28,28,
1943458,11011,,0.018147537,0.004355351,385,385,
1943460,11011,0.018070316,,0.013733498,1214,,1214
1943461,11011,0.005269269,,0.004004661,354,,354
1943476,11007,,0.000208103,2.775E-05,13,13,
1943477,11007,,0.000112056,1.49423E-05,7,7,
1943478,11007,,0.002577278,0.000343673,161,161,
1943478,11039,,0.018415237,0.009839476,350,350,
1943482,11039,,0.019520152,0.010429845,371,371,
1943489,11039,,0.002525518,0.001349414,48,48,
1943490,11004,,0.001106042,0.00049664,32,32,
1943490,11039,,0.009312849,0.004975964,177,177,
1943491,11004,,0.000587585,0.00026384,17,17,
1943492,11004,,0.000380202,0.00017072,11,11,
1943495,11004,,0.010749343,0.004826719,311,311,
1943496,11004,,0.018491636,0.008303199,535,535,
1943497,11004,,0.000172819,7.76E-05,5,5,
1943498,11004,,0.001935573,0.00086912,56,56,
1943500,11004,,0.003560072,0.00159856,103,103,
1943501,11004,,0.014966127,0.006720159,433,433,
1943503,11004,,0.008122494,0.003647199,235,235,
1943509,11004,,0.006912761,0.003104,200,200,
1943517,22006,,0.004378164,0.000670986,96,96,
1943521,22008,,0.021084961,0.017185127,611,611,
1943523,22008,,0.009351922,0.007622208,271,271,
1943526,22008,,0.016874871,0.013753727,489,489,
1943529,22008,0.037712895,,0.006975305,248,,248
1943530,22008,0.121806569,,0.022529111,801,,801
1943531,22008,0.004409976,,0.000815661,29,,29
1943556,22016,,0.001051096,0.000277204,67,67,
1943557,22016,,0.02279466,0.006011609,1453,1453,
1943558,22016,0.001972398,0.000407888,0.001559791,377,26,351
1943559,22016,0.005388973,0.00180412,0.004443543,1074,115,959
1943560,22016,0.002022972,,0.001489456,360,,360
1943561,22016,0.011502843,,0.008469212,2047,,2047
1943562,22016,0,0.000109816,2.89616E-05,7,7,0
1943563,22016,0,,0,0,,0
1943564,22016,,0.002070816,0.000546134,132,132,
1943565,22016,0.00177572,0.001961,0.001824583,441,125,316
1943574,22016,,0.009412798,0.002482426,600,600,
1943575,13029,,0.003912446,0.002508305,111,111,
1943578,13029,0.002707468,,0.000971686,43,,43
1943582,13029,,7.04945E-05,4.51947E-05,2,2,
1943588,13029,,0.053540587,0.034325356,1519,1519,
1943592,13029,,0.029960171,0.019207737,850,850,
1943594,13029,0.001322252,,0.000474544,21,,21
1946518,14033,,0.012915129,0.012915129,126,126,
1946519,11023,,0.000361091,0.000226763,34,34,
1946526,11023,,2.12407E-05,1.3339E-05,2,2,
1946527,11023,,0.003366646,0.002114235,317,317,
1946527,16069,,0.000246108,4.01703E-05,4,4,
1946528,11023,,0.001646152,0.001033774,155,155,
1946529,11023,,0.000233647,0.000146729,22,22,
1946532,11023,,0.005480092,0.003441468,516,516,
1946534,11023,0.010273052,1.06203E-05,0.0038283,574,1,573
1946535,11023,0.029994442,,0.011158094,1673,,1673
1946536,11023,0,0.002092206,0.001313894,197,197,0
1946537,11023,,0.025371977,0.015933465,2389,2389,
1946539,11023,,0.006499644,0.004081742,612,612,
1946540,11023,,0.004205652,0.002641127,396,396,
1946541,11023,,0.000520396,0.000326806,49,49,
1946542,11023,,0.000180546,0.000113382,17,17,
1946544,11023,,0.003791459,0.002381016,357,357,
1946547,11023,,0.000180546,0.000113382,17,17,
1946550,11023,,0.00253826,0.001594013,239,239,
1946552,11023,,5.31017E-05,3.33476E-05,5,5,
1946556,11023,,0.000605359,0.000380162,57,57,
1946557,11023,,0.003281683,0.002060879,309,309,
1946560,11023,0.012298976,,0.004575285,686,,686
1946561,11023,0.012047977,0.002952453,0.006336037,950,278,672
1946563,11023,,0.000371712,0.000233433,35,35,
1946569,11001,,0.002559647,0.001624532,137,137,
1946569,11023,,0.00540575,0.003394782,509,509,
1946571,11001,,9.34178E-05,5.92895E-05,5,5,
1946573,11016,,0.051875171,0.037679574,758,758,
1946583,11016,,0.036545305,0.026544713,534,534,
1946587,11016,,0.096838215,0.07033852,1415,1415,
1946590,11001,,0.007230536,0.004589005,387,387,
1946590,11016,,0.023336983,0.016950838,341,341,
1946591,11042,,0.006582679,0.003126374,441,441,
1946592,11042,,0.013732573,0.00652214,920,920,
1946593,11042,,7.46335E-05,3.54464E-05,5,5,
1946594,11042,,0.000298534,0.000141786,20,20,
1946595,11042,,7.46335E-05,3.54464E-05,5,5,
1946596,11042,,0.032555154,0.015461725,2181,2181,
1946602,11042,,4.47801E-05,2.12678E-05,3,3,
1946607,11042,,0.007463355,0.003544641,500,500,
1946611,11042,0.021184381,,0.011123084,1569,,1569
1946612,11042,0.067009613,,0.035184109,4963,,4963
1946613,11042,0.138839382,,0.072899091,10283,,10283
1946614,11042,0.076123353,,0.039969374,5638,,5638
1946615,11042,0.015216569,,0.007989621,1127,,1127
1946616,11042,,0.000358241,0.000170143,24,24,
1946625,11018,,0.000209227,5.46687E-05,2,2,
1946626,11018,7.40056E-05,,5.46687E-05,2,,2
1946627,11018,0,,0,0,,0
1946628,11018,,0.000209227,5.46687E-05,2,2,
1946629,11018,,0.000104613,2.73344E-05,1,1,
1946638,11011,0.001577804,0.010322885,0.003676595,325,219,106
1946639,11011,0.000357239,,0.000271502,24,,24
1946654,11007,,0.025148474,0.003353477,1571,1571,
1946656,11007,,0.001680834,0.000224134,105,105,
1946658,11007,,0.000400198,5.33653E-05,25,25,
1946660,11007,,0.003009493,0.000401307,188,188,
1946660,11039,,0.001367989,0.000730933,26,26,
1946669,11004,,0.000380202,0.00017072,11,11,
1946676,11004,,0.003836582,0.00172272,111,111,
1946677,11004,,0.001313425,0.00058976,38,38,
1946678,11004,,0.000380202,0.00017072,11,11,
1946679,11004,,0.000587585,0.00026384,17,17,
1946683,11004,,0.008710079,0.003911039,252,252,
1946685,11004,,6.91276E-05,3.104E-05,2,2,
1946687,11004,,0.000656712,0.00029488,19,19,
1946689,11019,,0.007292028,0.005783758,294,294,
1946691,11019,,0.001289747,0.001022978,52,52,
1946693,22006,,0.000273635,4.19366E-05,6,6,
1946696,22008,,0.037476706,0.030545086,1086,1086,
1946707,22008,0.002585158,,0.000478146,17,,17
1946708,22008,0.067974453,,0.012572425,447,,447
1946709,22008,,0.066947339,0.054564887,1940,1940,
1946726,22016,0.000410214,,0.000302029,73,,73
1946732,22016,,0.000345136,9.10223E-05,22,22,
1946733,22016,,9.4128E-05,2.48243E-05,6,6,
1946735,22016,0.002596147,0.000533392,0.002052139,496,34,462
1946736,22016,0.00895727,,0.00659498,1594,,1594
1946737,22016,0.022893299,,0.016855676,4074,,4074
1946738,22016,0.024270044,,0.017869333,4319,,4319
1946739,22016,0.014087752,,0.010372405,2507,,2507
1946740,22016,0.04018971,,0.029590524,7152,,7152
1946741,22016,0.056317292,,0.041464797,10022,,10022
1946742,22016,0.03203039,,0.023583052,5700,,5700
1946743,22016,0.018881072,,0.013901588,3360,,3360
1946744,22016,7.86711E-05,,5.79233E-05,14,,14
1946746,22016,,0.061857773,0.016313679,3943,3943,
1946747,22016,,0.000141192,3.72364E-05,9,9,
1946755,13029,0.007996474,,0.002869862,127,,127
1946756,13029,0.051756706,,0.018575012,822,,822
1946757,13029,0.010200227,,0.003660769,162,,162
1946758,13029,0.000566679,,0.000203376,9,,9
1946771,13029,0.000125929,,4.51947E-05,2,,2
1946772,13029,0.055030853,,0.019750073,874,,874
1949702,11023,,4.24813E-05,2.6678E-05,4,4,
1949705,11023,,0.008613091,0.005408974,811,811,
1949707,11023,,0.000244268,0.000153399,23,23,
1949713,11023,0.014235258,,0.005295593,794,,794
1949716,11023,,0.00158243,0.000993757,149,149,
1949721,11023,,0.0031861,0.002000854,300,300,
1949722,11023,,0.001008932,0.000633604,95,95,
1949725,11023,,0.005342028,0.003354765,503,503,
1949728,11023,,0.011289415,0.007089692,1063,1063,
1949729,11023,,0.000191166,0.000120051,18,18,
1949731,11023,,6.3722E-05,4.00171E-05,6,6,
1949732,11023,,0.000276129,0.000173407,26,26,
1949733,11023,,0.000371712,0.000233433,35,35,
1949737,11023,,0.007179346,0.00450859,676,676,
1949738,11023,0.009394553,0.003600293,0.005755789,863,339,524
1949739,11023,0.013016118,,0.004842066,726,,726
1949742,11023,,0.00669081,0.004201793,630,630,
1949745,11023,,0.000297369,0.000186746,28,28,
1949746,11023,,4.24813E-05,2.6678E-05,4,4,
1949748,11001,,7.47342E-05,4.74316E-05,4,4,
1949748,11023,,0.003759598,0.002361007,354,354,
1949749,11001,,0.00084076,0.000533605,45,45,
1949751,11001,,0.013302692,0.008442821,712,712,
1949761,11016,,0.082055845,0.059601332,1199,1199,
1949766,11001,,0.000485772,0.000308305,26,26,
1949768,11001,,1.86836E-05,1.18579E-05,1,1,
1949772,11042,,5.97068E-05,2.83571E-05,4,4,
1949774,11042,,0.000194047,9.21607E-05,13,13,
1949779,11042,,0.000283607,0.000134696,19,19,
1949780,11042,,0.000328388,0.000155964,22,22,
1949781,11042,,0.000373168,0.000177232,25,25,
