GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1797387,15001,1768672.188,15495.06175
1797388,15001,1768672.188,15863.63247
1797389,15001,1768672.188,1322.62897
1797392,15001,1768672.188,4506.330591
1797393,15001,1768672.188,4512.294331
1797394,15001,1768672.188,3886.704923
1797395,15001,1768672.188,4376.251888
1797396,15001,1768672.188,6868.758803
1797397,15001,1768672.188,8044.360495
1797398,15001,1768672.188,9246.825407
1797399,15001,1768672.188,3464.073057
1797400,15045,2735489.344,396.2425189
1797401,15045,2735489.344,3020.34658
1797402,15045,2735489.344,4132.157989
1797403,15045,2735489.344,4698.748464
1797404,15045,2735489.344,11233.03608
1797405,15045,2735489.344,7525.724068
1797406,15045,2735489.344,3502.284904
1800331,16094,238954.415,2268.873279
1800334,16094,238954.415,14643.9815
1800335,16094,238954.415,28449.71077
1800336,16094,238954.415,358.954845
1800357,16063,318184.4135,270.2419296
1800358,16063,318184.4135,12031.92115
1800359,16063,318184.4135,1226.776255
1800366,16063,318184.4135,7674.527853
1800367,16063,318184.4135,2621.77341
1800368,16063,318184.4135,2888.456012
1800369,16063,318184.4135,3931.593806
1800370,16063,318184.4135,1539.985946
1800373,16063,318184.4135,3100.452345
1800374,16063,318184.4135,820.7090443
1800390,16054,220104.7112,3765.39067
1800391,16054,220104.7112,230.4310562
1800393,16054,220104.7112,3227.499802
1800394,16054,220104.7112,105.6120144
1800395,16054,220104.7112,3512.488006
1800402,16054,220104.7112,5.721210481
1800403,16054,220104.7112,10198.35952
