GRIDCODE,CVENTMUN,Frur,Furb,Fpob,Prur_T,Purb_T,P_tot
1489284,21102,,0.016717157,0.016717157,,1661,1661
1489285,21102,,0.009863223,0.009863223,,980,980
1489286,15113,0.161111111,0.000764903,0.002489073,174,76,250
1489287,21140,,0.003683612,0.003683612,,366,366
1489288,21140,,0.013768255,0.013768255,,1368,1368
1489289,21140,,0.038305539,0.038305539,,3806,3806
1489290,21140,,0.017142694,0.017142694,,4018,4018
1489291,21140,,0.002349622,0.002349622,,3543,3543
1489292,21119,,0.002541279,0.002541279,,3832,3832
1489293,21140,,0.003572513,0.003572513,,5387,5387
1489294,21119,,0.00411101,0.00411101,,6199,6199
1489295,21140,,0.005233099,0.005233099,,7891,7891
1489296,21119,,0.004959208,0.004959208,,7478,7478
1489297,21119,,0.004951913,0.004951913,,7467,7467
1489298,21119,,0.006308102,0.006308102,,9512,9512
1489299,21119,,0.001722924,0.001722924,,2598,2598
1489300,21119,,0.001955697,0.001955697,,2949,2949
1489301,21119,,0.007733261,0.007733261,,11661,11661
1489302,21119,,0.008180903,0.008180903,,12336,12336
1489303,21119,,0.020910114,0.020910114,,9247,9247
1489304,21119,,0.037403404,0.037403404,,5411,5411
1489305,16092,0.10166585,0.003158481,0.007141159,415,306,721
1489306,17027,0.095296423,0.003168803,0.006893546,389,307,696
1489307,15123,0.177119059,0.001589563,0.008686264,723,154,877
1489308,21114,,0.005284779,0.005284779,,512,512
1489309,21114,0.01200392,0.014708615,0.014599263,49,1425,1474
1489311,17027,0.002939735,0.009330939,0.009072541,12,904,916
1489312,21114,,0.013263558,0.013263558,,1285,1285
1489313,21114,,0.019085073,0.019085073,,1849,1849
1489314,21114,,0.015503396,0.015503396,,1502,1502
1489315,21114,,0.000949609,0.000949609,,92,92
1489316,21004,0.022292994,,0.022292994,91,,91
1489317,21106,0.003919647,,0.003919647,16,,16
1489319,15077,0.018128368,0.001950225,0.003051373,74,109,183
1489320,21015,,0.026694817,0.026694817,,1492,1492
1489321,21114,,0.01699737,0.01699737,,950,950
1489322,21015,,0.000536759,0.000536759,,30,30
1489324,15086,0.079704891,,0.079704891,1869,,1869
1489327,17027,0.090920722,,0.090920722,2132,,2132
1489329,15123,0.002430807,,0.002430807,57,,57
1489334,21164,0.02874323,,0.02874323,674,,674
1489337,15034,0.113555866,,0.113555866,1058,,1058
1489338,21164,0.000321992,,0.000321992,3,,3
1489339,15113,0.253944403,,0.253944403,2366,,2366
1489345,15088,0.000536653,,0.000536653,5,,5
1489350,15086,0.020091848,0.013238525,0.013865546,35,229,264
1489351,21015,,0.037923459,0.037923459,,656,656
1492230,21040,0.016732065,,0.016732065,226,,226
1492233,15113,0.000444214,,0.000444214,6,,6
1492234,21118,0.001406678,,0.001406678,19,,19
1492239,17009,0.000973828,,0.000973828,8,,8
1492242,17009,0.001601537,,0.001601537,5,,5
1492257,21015,,0.038072776,0.038072776,,113,113
1492258,21015,,0.10074124,0.10074124,,299,299
1492273,21040,0.001213035,,0.001213035,37,,37
1492292,17009,0.018195603,,0.018195603,552,,552
1492294,21115,0.007944095,,0.007944095,241,,241
1492297,15015,0.004944457,,0.004944457,150,,150
1492301,15094,0.00262577,,0.00262577,113,,113
1492321,15088,0.10644313,,0.10644313,1619,,1619
1492325,21015,,0.01118636,0.01118636,,702,702
1492326,15123,0.010585141,0.021177595,0.01911114,161,1329,1490
1492364,21015,,0.01137211,0.01137211,,122,122
1492365,21164,0.001966122,,0.001966122,13,,13
1492397,15086,0.000723589,,0.000723589,2,,2
1492410,21015,,0,0,,0,0
1492411,21015,,0.038526305,0.038526305,,755,755
1492412,17009,0.001746047,0.010562841,0.007523574,18,207,225
1492413,17009,0.455363841,0.025963116,0.067346275,1214,649,1863
1492414,17009,0.010502626,0.090410849,0.082709757,28,2260,2288
1492415,21001,,0.035044205,0.035044205,,876,876
1492448,21004,0.107287449,0.000607797,0.004995421,53,7,60
1492449,17009,0.593117409,0.257792828,0.271584381,293,2969,3262
1492450,21065,,0.270817053,0.270817053,,3119,3119
1492451,21065,,0.024659199,0.024659199,,284,284
1492453,15116,,0.000184023,0.000184023,,22,22
1492454,15063,0.001645188,2.51E-05,7.31E-05,6,3,9
1492456,15090,,0.000125471,0.000125471,,15,15
1492457,15090,,0.008749477,0.008749477,,1046,1046
1492458,17009,,0.009109159,0.009109159,,1089,1089
1492459,15068,,0.010298425,0.010298425,,1220,1220
1492460,15068,,0.008057988,0.008057988,,917,917
1492461,15015,,0.009667598,0.009667598,,1057,1057
1492462,21102,,0.025251492,0.025251492,,2866,2866
1492463,21102,,0.042514602,0.042514602,,4259,4259
1492464,21140,,0.037198442,0.037198442,,3696,3696
1492465,21140,,0.013798331,0.013798331,,1385,1385
1492466,21140,,0.02558974,0.02558974,,4025,4025
1492467,21119,,0.023286302,0.023286302,,5003,5003
1492468,21119,,0.002310495,0.002310495,,3484,3484
1492469,21119,,0.002407318,0.002407318,,3630,3630
1492470,21140,,0.002828433,0.002828433,,4265,4265
1492471,21119,,0.004502945,0.004502945,,6790,6790
1492472,21140,,0.003914047,0.003914047,,5902,5902
1492473,21119,,0.003848393,0.003848393,,5803,5803
1492474,21140,,0.00460839,0.00460839,,6949,6949
1492475,21119,,0.004008218,0.004008218,,6044,6044
1492476,21114,,0.005656203,0.005656203,,8529,8529
1492477,21119,,0.004456523,0.004456523,,6720,6720
1492478,21114,,0.003947869,0.003947869,,5953,5953
1492479,21119,,0.007576089,0.007576089,,11424,11424
1492480,21114,,0.005757005,0.005757005,,8681,8681
1492481,21119,,0.049807099,0.049807099,,7118,7118
1492482,21119,,0.070673603,0.070673603,,6847,6847
1492483,21114,,0.038345616,0.038345616,,3715,3715
1492484,17009,0.019598236,0.047243038,0.046125352,80,4577,4657
1492485,21114,,0.055789517,0.055789517,,5405,5405
1492486,21114,,0.031977044,0.031977044,,3098,3098
1492487,21114,,0.030459735,0.030459735,,2951,2951
1492488,21114,,0.007122066,0.007122066,,690,690
1492489,17009,0.026947575,0.029572057,0.029465948,110,2865,2975
1492490,21114,,0.05462315,0.05462315,,5292,5292
1492491,21114,,0.048316509,0.048316509,,4681,4681
1492492,21114,,0.021810037,0.021810037,,2113,2113
1492493,21115,0.036746693,0.000681241,0.002139376,150,66,216
1492494,17020,0.00470641,,0.00470641,21,,21
1492497,21114,,7.16E-05,7.16E-05,,4,4
1492498,21015,,0.004526668,0.004526668,,253,253
1492499,21114,,0.002129144,0.002129144,,119,119
1492500,21015,,0.01035945,0.01035945,,579,579
1492501,17009,0.003361721,0.016639531,0.015657879,15,930,945
1492502,15015,0.008740475,0,0.008740475,39,0,39
1492508,15015,0.034287176,,0.034287176,804,,804
1492514,21040,0.132446066,,0.132446066,1234,,1234
1492523,21115,0.004078566,,0.004078566,38,,38
1495402,15086,0.001850892,,0.001850892,25,,25
1495403,17009,0.001258607,,0.001258607,17,,17
1495405,15094,0.000962464,,0.000962464,13,,13
1495407,17009,0.001776856,,0.001776856,24,,24
1495412,21115,0.000666321,,0.000666321,9,,9
1495417,15123,0.000608643,,0.000608643,5,,5
1495430,15113,0.002242152,,0.002242152,7,,7
1495431,17023,0.00768738,,0.00768738,24,,24
1495449,17009,0.007999475,,0.007999475,244,,244
1495455,17009,0.009114156,,0.009114156,278,,278
1495456,17009,0.014359714,,0.014359714,438,,438
1495470,15113,0.020272275,,0.020272275,615,,615
1495500,21004,0.015253123,,0.015253123,232,,232
1495501,15015,0.004536489,,0.004536489,69,,69
1495503,15123,0.01025641,,0.01025641,156,,156
1495505,17009,0.013017751,,0.013017751,198,,198
1495522,15015,0.011120584,,0.011120584,300,,300
1495526,17009,0.013752456,,0.013752456,371,,371
1495591,17020,0.231807952,,0.231807952,618,,618
1495621,21015,,0.004822695,0.004822695,,51,51
1495622,21015,,0.024680851,0.024680851,,261,261
1495623,21164,0.012145749,0.000567376,0.001084109,6,6,12
1495627,21015,,0,0,,0,0
1495628,21015,,0.159416515,0.159416515,,1836,1836
1495629,21118,0.003290376,0.005991144,0.005341599,12,69,81
1495632,17009,0.418426104,,0.418426104,1526,,1526
1495634,21015,,0.00097867,0.00097867,,117,117
1495635,21004,0.005482456,0.006649937,0.006641098,5,795,800
1495636,21015,,0.009075701,0.009075701,,1085,1085
1495637,21001,,0.008607277,0.008607277,,1029,1029
1495638,21001,,0.021790046,0.021790046,,2605,2605
1495639,21001,,0.029468841,0.029468841,,3523,3523
1495640,21001,,0.046700125,0.046700125,,5583,5583
1495641,21001,,0.043919002,0.043919002,,4813,4813
1495642,21138,,0.027544961,0.027544961,,2749,2749
1495643,21138,,0.018974283,0.018974283,,1941,1941
1495644,21102,,0.009935581,0.009935581,,6605,6605
1495645,21140,,0.005399052,0.005399052,,7398,7398
1495646,21140,,0.003165988,0.003165988,,4774,4774
1495647,21140,,0.003608988,0.003608988,,5442,5442
1495648,21140,,0.004309299,0.004309299,,6498,6498
1495649,21140,,0.002594333,0.002594333,,3912,3912
1495650,21119,,0.003876247,0.003876247,,5845,5845
1495651,21140,,0.003896805,0.003896805,,5876,5876
1495652,21119,,0.006040844,0.006040844,,9109,9109
1495653,21140,,0.004492998,0.004492998,,6775,6775
1495654,21119,,0.006518991,0.006518991,,9830,9830
1495655,21140,,0.007149006,0.007149006,,10780,10780
1495656,21114,,0.003577156,0.003577156,,5394,5394
1495657,21119,,0.011746121,0.011746121,,17712,17712
1495658,21140,,0.006343914,0.006343914,,9566,9566
1495659,21114,,0.008237606,0.008237606,,7892,7892
1495660,21114,,0.049610216,0.049610216,,7360,7360
1495661,21114,,0.0105391,0.0105391,,1415,1415
1495662,21114,,0.014770546,0.014770546,,1431,1431
1495663,21114,,0.036704445,0.036704445,,3556,3556
1495664,21114,,0.017289073,0.017289073,,1675,1675
1495665,21114,,0.016411717,0.016411717,,1590,1590
1495666,17009,0.309407153,0.00500609,0.017313102,1263,485,1748
1495667,21114,,0.022181623,0.022181623,,2149,2149
1495668,21114,,0.050380876,0.050380876,,4881,4881
1495669,21114,,0.03471233,0.03471233,,3363,3363
1495670,21004,0.019598236,0.004097768,0.004724456,80,397,477
1495673,21015,,0.017677265,0.017677265,,988,988
1495674,15021,0.009636934,0.007675654,0.007820655,43,429,472
1495675,21015,,0.001610277,0.001610277,,90,90
1495676,21114,,0.027410495,0.027410495,,1532,1532
1495677,21015,,0.003435258,0.003435258,,192,192
1495678,21114,,0.020307384,0.020307384,,1135,1135
1495679,21015,,0.031185701,0.031185701,,1743,1743
1495680,21015,,0,0,,0,0
1495681,21015,,0,0,,0,0
1495704,15063,0.581515499,,0.581515499,1013,,1013
1498584,15077,0.000666321,,0.000666321,9,,9
1498585,17009,0.005700748,,0.005700748,77,,77
1498587,16092,0.002665285,,0.002665285,36,,36
1498588,15077,0.002517213,,0.002517213,34,,34
1498591,15123,0.003286671,,0.003286671,27,,27
1498595,21148,0.008034084,,0.008034084,66,,66
1498596,15077,0.01838101,,0.01838101,151,,151
1498600,17023,0.060217809,,0.060217809,188,,188
1498602,21004,0.000960922,,0.000960922,3,,3
1498610,15123,0.028507367,,0.028507367,89,,89
1498622,15063,0.002655564,,0.002655564,81,,81
1498630,21004,0.01121238,,0.01121238,342,,342
1498638,15015,0.050598279,,0.050598279,1535,,1535
1498645,21114,0.011174473,,0.011174473,339,,339
1498649,17009,0.001318522,,0.001318522,40,,40
1498673,21004,0.002827087,,0.002827087,43,,43
1498682,17009,0.05200526,3.19E-05,0.010171231,791,2,793
1498683,21015,,0.010134651,0.010134651,,636,636
1498684,21015,,0.041590312,0.041590312,,2610,2610
1498685,21164,0.02209073,,0.02209073,336,,336
1498699,21126,0.003818067,,0.003818067,103,,103
1498702,21118,0.000667235,,0.000667235,18,,18
1498722,21004,0.012250454,,0.012250454,81,,81
1498760,21015,,0.001121881,0.001121881,,25,25
1498761,17023,0.036273702,0.093789266,0.090820105,44,2090,2134
1498762,15086,0.153338829,0.000403877,0.008298932,186,9,195
1498763,15077,0.018136851,,0.018136851,22,,22
1498767,21004,0.000485013,,0.000485013,5,,5
1498773,21004,0.170033475,0.00797649,0.02007873,523,304,827
1498774,15113,0.049887472,0.019941226,0.021899063,133,760,893
1498798,21115,0.04950495,0.0078487,0.008629489,10,83,93
1498799,21118,0.613861386,0.254751773,0.261482787,124,2694,2818
1498800,15123,0.070850202,0.293144208,0.283223417,35,3100,3135
1498805,21001,,0.004080924,0.004080924,,47,47
1498806,21001,,0.025440653,0.025440653,,293,293
1498811,21001,,0.001898787,0.001898787,,227,227
1498812,21001,,0.008247595,0.008247595,,986,986
1498813,15090,,0.005269762,0.005269762,,630,630
1498814,15090,,0.0005688,0.0005688,,68,68
1498815,15090,,0.000225847,0.000225847,,27,27
1498816,15050,,0.019832706,0.019832706,,2371,2371
1498817,15050,,0.036461731,0.036461731,,4359,4359
1498818,15050,,0.057691343,0.057691343,,6897,6897
1498819,15009,,0.055265579,0.055265579,,6607,6607
1498820,15009,,0.035100776,0.035100776,,4013,4013
1498821,21138,,0.027823902,0.027823902,,3064,3064
1498822,21102,,0.025972396,0.025972396,,3105,3105
1498823,21102,,0.018632036,0.018632036,,3998,3998
1498824,21140,,0.001432454,0.001432454,,2160,2160
1498825,21140,,0.003297297,0.003297297,,4972,4972
1498826,21140,,0.005940704,0.005940704,,8958,8958
1498827,21140,,0.004259561,0.004259561,,6423,6423
1498828,21140,,0.005243046,0.005243046,,7906,7906
1498829,21140,,0.00678824,0.00678824,,10236,10236
1498830,21140,,0.005973863,0.005973863,,9008,9008
1498831,21140,,0.007401675,0.007401675,,11161,11161
1498832,21119,,0.004511566,0.004511566,,6803,6803
1498833,21140,,0.004877638,0.004877638,,7355,7355
1498834,21119,,0.002247494,0.002247494,,3389,3389
1498835,21140,,0.007646386,0.007646386,,11530,11530
1498836,21140,,0.009282433,0.009282433,,13997,13997
1498837,21114,,0.013686566,0.013686566,,20638,20638
1498838,21140,,0.006290197,0.006290197,,9485,9485
1498839,17009,0.002067799,0.001313083,0.001328727,66,1980,2046
1498840,17009,0.002694404,,0.002694404,86,,86
1498841,17009,0.015884454,,0.015884454,507,,507
1498845,21114,0.070063694,0.0047274,0.007368963,286,458,744
1498846,21114,,0.037292789,0.037292789,,3613,3613
1498847,21114,,0.012406845,0.012406845,,1202,1202
1498850,21106,0.004034065,0.001127194,0.001342104,18,63,81
1498851,21114,,0.043388023,0.043388023,,2425,2425
1498852,21114,,0.03490723,0.03490723,,1951,1951
1498853,21114,,0.001449249,0.001449249,,81,81
1498854,21114,,0.036678535,0.036678535,,2050,2050
1498855,15094,0.003361721,0.003685745,0.00366179,15,206,221
1498856,21114,,0.008963876,0.008963876,,501,501
1498857,21114,,0.018607647,0.018607647,,1040,1040
1498858,21114,,0,0,,0,0
1498859,21114,,0.000196812,0.000196812,,11,11
1498860,21119,0.000426457,,0.000426457,10,,10
1498866,17009,0.06900081,,0.06900081,1618,,1618
1498867,17020,0.000383812,,0.000383812,9,,9
1498868,15086,0.024308073,,0.024308073,570,,570
1498870,17009,0.040649988,,0.040649988,935,,935
1498879,21114,,0.015364468,0.015364468,,657,657
1498880,17009,0.012879682,0.017235331,0.016456085,120,737,857
1498881,21015,,0.01162274,0.01162274,,497,497
1498882,15123,0.002361275,,0.002361275,22,,22
1498884,15094,0.00401837,,0.00401837,7,,7
1501754,21004,0.001554749,,0.001554749,21,,21
1501758,15123,0.012660102,,0.012660102,171,,171
1501764,15123,0.001480714,,0.001480714,20,,20
1501769,17009,0.000740357,,0.000740357,10,,10
1501772,15086,0.000973828,,0.000973828,8,,8
1501773,21004,0.000486914,,0.000486914,4,,4
1501778,21164,0.025944907,,0.025944907,81,,81
1501779,21125,0.01921845,,0.01921845,60,,60
1501787,17009,0.115310698,0.054535017,0.093544408,360,95,455
1501788,21015,,0.087256028,0.087256028,,152,152
1501823,15086,0.001747042,,0.001747042,53,,53
1501854,17020,0.107429323,0.001673173,0.02230488,1634,105,1739
1501855,21004,0.01965812,0.005194805,0.008016418,299,326,625
1501856,21001,,0.000334635,0.000334635,,21,21
1501861,15086,0.206114398,0.03288981,0.066683768,3135,2064,5199
1501862,21001,,0.094733487,0.094733487,,5945,5945
1501863,21001,,0.025878416,0.025878416,,1624,1624
1501868,15123,0.165852467,0.000207155,0.010351688,679,13,692
1501881,15094,0.031397116,,0.031397116,847,,847
1501899,21119,0.018905021,,0.018905021,125,,125
1501934,15086,0.003297609,,0.003297609,4,,4
1501935,15068,0.008244023,,0.008244023,10,,10
1501936,21065,0.011541632,0.022437623,0.021875133,14,500,514
1501937,21126,0.007419621,0.00085263,0.001191641,9,19,28
1501938,15086,0.035449299,0.00188476,0.003617483,43,42,85
1501939,21004,0.318219291,0.183853886,0.190790314,386,4097,4483
1501943,21004,9.70E-05,,9.70E-05,1,,1
1501944,17020,0.000194005,,0.000194005,2,,2
1501945,21004,0.003007081,,0.003007081,31,,31
1501951,21004,,0.063995592,0.063995592,,2439,2439
1501952,21004,,0.029649454,0.029649454,,1130,1130
1501973,21015,0.099009901,0.005106383,0.006866475,20,54,74
1501974,15066,,0.117635934,0.117635934,,1244,1244
1501975,15090,,0.081607565,0.081607565,,863,863
1501977,15090,,0.015886525,0.015886525,,168,168
1501978,21164,0.188118812,0.189408983,0.189384801,38,2003,2041
1501979,15063,0.21659919,0.001229314,0.010841088,107,13,120
1501989,21065,0.006578947,0.0005688,0.000614302,6,68,74
1501990,15090,,0.002835634,0.002835634,,339,339
1501991,21004,0.010964912,2.51E-05,0.000107918,10,3,13
1501993,15050,,9.20E-05,9.20E-05,,11,11
1501994,15123,0.266447368,0.014880803,0.016785376,243,1779,2022
1501995,15050,,0.022082811,0.022082811,,2640,2640
1501996,15050,,0.042358846,0.042358846,,5064,5064
1501997,15009,,0.038159766,0.038159766,,4562,4562
1501998,15009,,0.027528231,0.027528231,,3291,3291
1501999,21138,,0.029460477,0.029460477,,3522,3522
1502000,21138,,0.046248432,0.046248432,,5529,5529
1502001,21138,,0.036015985,0.036015985,,5919,5919
1502002,21138,,0.005579938,0.005579938,,8414,8414
1502003,21140,,0.005619729,0.005619729,,8474,8474
1502004,21140,,0.00729623,0.00729623,,11002,11002
1502005,21140,,0.003786055,0.003786055,,5709,5709
1502006,21140,,0.00424895,0.00424895,,6407,6407
1502007,21140,,0.003345045,0.003345045,,5044,5044
1502008,21140,,0.005519589,0.005519589,,8323,8323
1502009,21140,,0.008527079,0.008527079,,12858,12858
1502010,21140,,0.008277063,0.008277063,,12481,12481
1502011,21140,,0.002252136,0.002252136,,3396,3396
1502012,21140,,0.000667815,0.000667815,,1007,1007
1502013,21140,,0.003583787,0.003583787,,5404,5404
1502014,21041,,0.007593995,0.007593995,,11451,11451
1502015,21114,,0.005875713,0.005875713,,8860,8860
1502016,21140,,0.004946608,0.004946608,,7459,7459
1502017,21114,,0.001334967,0.001334967,,2013,2013
1502018,21114,,5.17E-05,5.17E-05,,78,78
1502022,15068,0.004899559,,0.004899559,20,,20
1502023,21114,,0.00877356,0.00877356,,850,850
1502024,21114,,0.020199831,0.020199831,,1957,1957
1502025,21114,,0.001620528,0.001620528,,157,157
1502028,21114,,0.000644111,0.000644111,,36,36
1502029,15086,0.000448229,0.004830831,0.004506818,2,270,272
1502030,21114,,0.004041032,0.004041032,,65,65
1502031,21114,,0.014858564,0.014858564,,239,239
1502032,15094,0.029583147,0.013251549,0.016761406,132,216,348
1502033,21114,,0.000286271,0.000286271,,16,16
1502034,21114,,0.00772933,0.00772933,,432,432
1502035,21114,,0.020146356,0.020146356,,1126,1126
1502036,15123,0.407888839,0.002057576,0.032061372,1820,115,1935
1502037,21114,,0.007854574,0.007854574,,439,439
1502038,21114,,0.001628169,0.001628169,,91,91
1502039,21015,,0.000232596,0.000232596,,13,13
1502043,15068,0.041707536,,0.041707536,978,,978
1502044,15086,0.027293275,,0.027293275,640,,640
1502046,21164,0.072838927,,0.072838927,1708,,1708
1502056,21164,0.001073307,0.000841889,0.00088329,10,36,46
1502057,21015,,0.023409181,0.023409181,,1001,1001
1502058,21001,,0.046116789,0.046116789,,1972,1972
1502059,21001,,0.015995884,0.015995884,,684,684
1504934,15015,0.001258607,,0.001258607,17,,17
1504941,15116,0.002147035,,0.002147035,29,,29
1504942,15116,0.000370178,,0.000370178,5,,5
1504943,15094,0.000148071,,0.000148071,2,,2
1504945,17009,0.001110535,,0.001110535,15,,15
1504946,21164,0.000296143,,0.000296143,4,,4
