GRIDCODE,EDO_MUN,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
186988,15074,0.023411836,6678144.065,285246490
186988,15042,0.007710721,2284684.097,296299662
186989,15074,0.000124217,35432.3539,285246490
186989,15042,0.030255072,8964567.646,296299662
186990,15048,5.76984E-05,13690.60922,237278739.3
186990,15042,0.027153892,8045689.03,296299662
186990,15042,0.000281653,83453.71425,296299662
186991,15048,0.005244633,1244439.896,237278739.3
186991,15048,0.007781944,1846489.764,237278739.3
186991,15042,0.012698032,3762422.495,296299662
186991,15042,0.007244854,2146647.846,296299662
186992,15048,0.000112387,26666.98107,237278739.3
186992,15048,0.0032161,763112.1716,237278739.3
186992,15048,0.007433,1763692.909,237278739.3
186992,15048,1.64273E-05,3897.850777,237278739.3
186992,15042,0.000417418,123680.8094,296299662
186992,15042,0.008769542,2598412.297,296299662
186992,15042,7.10693E-05,21057.79831,296299662
186992,15042,0.011045687,3272833.386,296299662
186993,15048,0.000429036,101801.0988,237278739.3
186993,15048,0.0018049,428264.3393,237278739.3
186993,15047,5.60597E-05,11362.03867,202677311.4
186993,15042,0.001165785,345421.7276,296299662
186993,15042,0.025939661,7685912.671,296299662
186994,15047,0.034676678,7028175.887,202677311.4
186994,15042,0.005463741,1618904.565,296299662
186995,15047,0.038546685,7812538.489,202677311.4
186996,15047,0.034957833,7085159.589,202677311.4
186996,15047,0.000658325,133427.5239,202677311.4
186996,15047,0.00822586,1667195.126,202677311.4
186997,15056,0.000315514,46611.23729,147731153.5
186997,15056,0.000100718,14879.15281,147731153.5
186997,15047,0.003200472,648662.9905,202677311.4
186997,15047,0.002157938,437365.162,202677311.4
186997,15047,0.021640089,4385955.054,202677311.4
186997,15047,0.017103673,3466526.403,202677311.4
186998,15056,0.012532982,1851511.896,147731153.5
186998,15047,0.017063349,3458353.76,202677311.4
186999,15056,0.000290966,42984.79933,147731153.5
187003,15060,0.000352732,33206.34688,94140529.31
187003,15060,0.014238542,1340423.839,94140529.31
187003,15060,0.015275421,1438036.212,94140529.31
187003,15060,0.001314671,123763.7788,94140529.31
187004,15060,0.050484696,4752656.034,94140529.31
187004,15060,0.012856863,1210351.859,94140529.31
187004,15060,0.019957583,1878817.421,94140529.31
187004,15060,0.008188801,770898.1022,94140529.31
187005,15060,0.009383052,883325.5165,94140529.31
187005,15060,0.036143744,3402591.2,94140529.31
187005,15060,0.002956904,278364.4651,94140529.31
187006,15060,0.018785797,1768504.892,94140529.31
187007,15060,0.058753977,5531130.505,94140529.31
187008,15060,0.026614375,2505491.387,94140529.31
187009,15060,0.000421548,39684.72342,94140529.31
187010,15013,0.000319378,4598.13959,14397179.71
187011,15121,0.061567614,2236611.64,36327729.98
187011,15013,0.008051346,115916.6727,14397179.71
187012,15121,0.000314691,11431.99816,36327729.98
187012,15109,0.010541869,258506.3037,24521867.47
187013,15109,0.045255869,1109758.42,24521867.47
187013,15109,0.035408216,868275.5711,24521867.47
187014,15109,0.011351557,278361.3798,24521867.47
187014,15109,0.072087938,1767730.856,24521867.47
187017,15081,0.002183229,268076.4114,122788954.2
187017,15033,0.003129347,35210.53553,11251719.17
187018,15081,0.009929343,1219213.596,122788954.2
187018,15033,0.252575898,2841913.068,11251719.17
187019,15033,0.377490486,4247416.938,11251719.17
187019,15033,0.003091677,34786.67716,11251719.17
187019,15002,0.007110616,497189.7515,69922172.52
187020,15100,0.192061316,2930001.72,15255553.71
187020,15011,0.002783121,96309.36355,34604803
187020,15002,0.057381955,4012270.924,69922172.52
187021,15100,0.282529849,4310149.29,15255553.71
187021,15011,0.001652884,57197.73128,34604803
187021,15002,0.050264234,3514584.47,69922172.52
187022,15100,0.062355806,951272.3522,15255553.71
187022,15100,0.172149641,2626238.091,15255553.71
187022,15028,0.028632356,522686.0632,18255084.06
187022,15002,0.013998319,978792.8665,69922172.52
187022,15002,0.047616967,3329481.808,69922172.52
187023,15093,0.00728176,457438.0268,62819703.17
187023,15028,0.078315986,1429664.913,18255084.06
187023,15002,0.001652166,115523.0183,69922172.52
187023,15002,0.059590098,4166669.092,69922172.52
187024,15093,0.012082289,759005.8351,62819703.17
187024,15093,0.04234345,2660002.962,62819703.17
187024,15093,0.002070794,130086.6526,62819703.17
187025,15093,0.050559891,3176157.376,62819703.17
187026,15065,0.004857082,515676.6911,106170064.3
187026,15093,0.00587781,369242.2633,62819703.17
187026,15093,0.017347465,1089762.633,62819703.17
187027,15065,0.000493377,52381.83372,106170064.3
187027,15093,0.052724519,3312138.635,62819703.17
187028,15065,0.001957855,207865.6399,106170064.3
187028,15093,0.010363173,651011.4732,62819703.17
187028,15093,4.07458E-05,2559.637973,62819703.17
187029,15065,0.000436886,46384.19013,106170064.3
187029,15065,0.002200405,233617.1186,106170064.3
187029,15065,0.010262615,1089582.535,106170064.3
187029,15093,0.020895621,1312656.723,62819703.17
187029,15093,0.000129852,8157.254814,62819703.17
187030,15065,0.009117864,968044.2195,106170064.3
187030,15065,0.00168727,179137.5865,106170064.3
187030,15065,0.004800383,509656.9801,106170064.3
187030,15093,0.011932768,749612.9269,62819703.17
187030,29006,3.95396E-06,707.5854216,178956173.8
187030,29006,0.00384896,688795.1193,178956173.8
187030,13021,0.000262529,18183.38944,69262487.22
187031,15065,0.000940351,99837.08914,106170064.3
187031,29006,0.027839788,4982101.921,178956173.8
187031,13021,0.028303112,1960343.923,69262487.22
187032,29006,0.026024784,4657295.766,178956173.8
187032,29006,0.001800208,322158.4142,178956173.8
187032,13021,0.000885512,61332.79208,69262487.22
187032,13021,0.020151254,1395725.98,69262487.22
187033,29006,0.006914027,1237307.77,178956173.8
187033,29006,0.039075289,6992764.223,178956173.8
187033,13021,5.2138E-05,3611.209756,69262487.22
187033,13021,0.0069603,482087.6682,69262487.22
187034,29006,0.024218808,4334105.288,178956173.8
187034,29006,0.01322598,2366870.814,178956173.8
187035,29006,0.043719461,7823867.492,178956173.8
187035,29006,0.001461449,261535.3378,178956173.8
187035,29006,0.004107647,735088.8789,178956173.8
187035,13008,0.000659325,179508.2917,272260821.4
187036,29006,0.009850449,1762798.666,178956173.8
187036,29006,0.028848406,5162600.431,178956173.8
187036,29006,0.000139323,24932.70877,178956173.8
187036,13008,0.006843065,1863098.363,272260821.4
187036,13008,0.000685261,186569.8306,272260821.4
187037,29020,0.067015004,5200077.66,77595722.69
187037,29020,0.012773312,991154.3831,77595722.69
187037,29006,0.008607079,1540289.889,178956173.8
187037,29006,0.00420789,753027.8086,178956173.8
187037,13008,0.000100516,27366.61378,272260821.4
187038,29020,0.059717839,4633848.856,77595722.69
187038,29020,1.25289E-07,9.721880635,77595722.69
187038,29020,4.62871E-05,3591.679889,77595722.69
187038,29045,0.162163909,3983666.444,24565678.51
187039,29020,0.010378076,805294.315,77595722.69
187039,29045,0.299504022,7357519.52,24565678.51
187040,29045,0.347757019,8542887.125,24565678.51
187040,29034,0.000972046,375300.7861,386093628.8
187040,29014,0.000577182,81812.08875,141744015.9
187041,29045,0.064307245,1579751.11,24565678.51
187041,29034,0.019205641,7415175.64,386093628.8
187041,29014,3.57916E-05,5073.249855,141744015.9
187042,29034,0.023310408,9000000,386093628.8
187043,29034,0.022370192,8636988.588,386093628.8
187044,29034,0.018775712,7249182.611,386093628.8
187044,29034,0.003687225,1423613.984,386093628.8
187044,29034,0.000314989,121615.1761,386093628.8
187045,29034,0.000238722,92169.03918,386093628.8
187045,29034,0.008324029,3213854.456,386093628.8
187045,29034,0.004838171,1867986.939,386093628.8
187045,29003,0.018536675,1517271.965,81852432.93
187046,29034,0.004675916,1805341.42,386093628.8
187046,29034,0.000856244,330590.532,386093628.8
187046,29003,3.83588E-06,313.9760771,81852432.93
187046,29003,0.007444853,609379.3264,81852432.93
187047,29034,0.00319081,1231951.418,386093628.8
187047,29034,0.000627751,242370.6805,386093628.8
187047,29003,0.06764065,5536551.766,81852432.93
187047,29003,0.000313245,25639.84081,81852432.93
187048,29034,0.012374114,4777566.425,386093628.8
187048,29034,0.002397984,925846.2327,386093628.8
187048,29003,0.040274763,3296587.342,81852432.93
187049,29034,0.023310408,9000000,386093628.8
187050,29034,0.019673436,7595788.285,386093628.8
187051,29034,0.023219853,8965037.132,386093628.8
187052,29034,0.009877846,3813773.25,386093628.8
187052,29034,0.00699225,2699663.025,386093628.8
187053,29034,0.00575529,2222080.63,386093628.8
187053,29034,0.009290667,3587067.514,386093628.8
187054,29034,0.009370233,3617787.397,386093628.8
187054,29034,0.000258961,99983.23722,386093628.8
187055,29046,0.035769427,748575.2238,20927794.59
187056,29046,0.108954865,2280185.028,20927794.59
187056,21083,0.000170116,39681.82299,233263526.2
187057,29046,4.70718E-06,98.51081962,20927794.59
187057,29046,0.042339207,886066.2217,20927794.59
187057,21083,0.000503108,117356.8258,233263526.2
187057,21083,0.001157276,269950.1901,233263526.2
187058,29046,0.02671529,559092.1021,20927794.59
187058,21083,0.01770316,4129501.427,233263526.2
187059,21083,0.01450703,3383961.002,233263526.2
187059,21083,0.001134,264520.9086,233263526.2
187060,21083,0.008298246,1935678.016,233263526.2
187060,21083,0.004175171,973915.147,233263526.2
187061,21083,0.000495894,115674.0936,233263526.2
187061,21083,0.003079246,718275.8508,233263526.2
187062,21083,0.009562731,2230636.357,233263526.2
187062,21083,0.002231602,520551.4553,233263526.2
187062,21083,0.00086755,202367.8637,233263526.2
187063,21083,0.00326982,762729.7568,233263526.2
187063,21083,0.00018542,43251.70926,233263526.2
187063,21083,0.005561899,1297388.121,233263526.2
187064,21083,0.001052993,245624.8462,233263526.2
187064,21105,0.003173128,100971.3751,31820766.53
187064,21105,0.042173066,1341979.299,31820766.53
187065,21105,0.009087672,289176.6937,31820766.53
187065,21105,0.005709876,181692.6417,31820766.53
187066,21044,0.021558526,4682836.156,217215039.2
187066,21105,0.048727826,1550556.775,31820766.53
187066,21105,0.047822544,1521750.007,31820766.53
187067,21044,0.040087883,8707691.065,217215039.2
187067,21105,0.008082341,257186.2979,31820766.53
188037,15124,0.026036868,8954442.266,343913955.9
188038,15124,0.026169336,9000000,343913955.9
188039,15124,0.026169336,9000000,343913955.9
188040,15124,0.022465381,7726158.222,343913955.9
188040,15074,0.001364355,389177.3645,285246490
188041,15124,0.003640437,1251996.92,343913955.9
188041,15074,0.02640801,7532792.254,285246490
188042,15074,0.030129134,8594229.687,285246490
188043,15074,0.028748316,8200356.248,285246490
188044,15074,0.009637813,2749152.217,285246490
188045,15074,0.016883215,4815877.754,285246490
188045,15074,0.010230501,2918214.43,285246490
188046,15074,0.031071195,8862949.436,285246490
188047,15074,0.015881368,4530104.401,285246490
188047,15042,0.002653113,786116.3624,296299662
188047,15042,0.012432614,3683779.236,296299662
188048,15042,0.017422612,5162314.083,296299662
188048,15042,0.012821161,3798905.751,296299662
188049,15048,0.010961815,2601005.547,237278739.3
188049,15042,0.009486329,2810796.102,296299662
188049,15042,0.011328098,3356511.637,296299662
188050,15048,0.000909861,215890.579,237278739.3
188050,15048,0.010261751,2434895.438,237278739.3
188050,15048,0.023692839,5621807.032,237278739.3
188050,15042,0.000189781,56232.01502,296299662
188051,15048,0.029715748,7050915.267,237278739.3
188051,15048,0.004584722,1087857.045,237278739.3
188051,15048,0.003520614,835366.8088,237278739.3
188051,15042,4.28579E-05,12698.77153,296299662
188051,15042,2.21914E-05,6575.316116,296299662
188051,15042,2.22302E-05,6586.792378,296299662
188052,15048,0.016651206,3950977.105,237278739.3
188052,15048,0.014841437,3521557.375,237278739.3
188052,15042,0.000327922,97163.20944,296299662
188052,15042,0.004827215,1430302.31,296299662
188053,15048,0.009879988,2344311.181,237278739.3
188053,15047,0.000854039,173094.278,202677311.4
188053,15042,0.019028106,5638021.264,296299662
188053,15042,6.51523E-05,19304.60319,296299662
188054,15047,0.019209357,3893300.824,202677311.4
188054,15042,0.003880536,1149801.507,296299662
188055,15056,0.00101578,150062.3287,147731153.5
188055,15047,0.031625454,6409761.984,202677311.4
188055,15047,0.008847396,1793166.534,202677311.4
188056,15056,0.033660143,4972651.81,147731153.5
188056,15056,0.008979642,1326572.797,147731153.5
188056,15047,2.34863E-05,4760.144448,202677311.4
188056,15047,0.013302008,2696015.248,202677311.4
188057,15056,0.033510112,4950487.516,147731153.5
188058,15056,0.001302801,192464.3274,147731153.5
188058,15112,0.000197611,21541.83003,109011433.7
188059,15112,0.000500751,54587.58793,109011433.7
188060,15112,0.010923674,1190805.373,109011433.7
188061,15112,0.013354822,1455828.337,109011433.7
188062,15112,0.008249205,899257.6332,109011433.7
188062,15112,0.000603591,65798.36922,109011433.7
188062,15060,0.029479638,2775228.738,94140529.31
188063,15112,0.00096005,104656.4656,109011433.7
188063,15112,0.000518837,56559.1853,109011433.7
188063,15112,1.30559E-07,14.23237754,109011433.7
188063,15060,4.91594E-06,462.7895238,94140529.31
188063,15060,0.021958529,2067187.583,94140529.31
188063,15060,0.021124778,1988697.754,94140529.31
188063,15060,0.027430011,2582275.76,94140529.31
188064,15060,0.018996271,1788318.963,94140529.31
188064,15060,0.016243459,1529167.84,94140529.31
188065,15060,0.087268876,8215538.205,94140529.31
188066,15095,0.001589059,115145.032,72461139.9
188066,15060,0.074015981,6967903.642,94140529.31
188067,15095,0.020431897,1480518.576,72461139.9
188067,15060,0.062070059,5843308.183,94140529.31
188068,15060,0.004686845,441222.0696,94140529.31
188069,15121,0.037922832,1377650.384,36327729.98
188070,15121,0.051041502,1854221.91,36327729.98
188071,15109,0.00297452,72940.77423,24521867.47
188072,15109,0.250652161,6146459.075,24521867.47
188072,15024,0.000184468,6420.329467,34804547.88
188073,15109,0.271400611,6655249.825,24521867.47
188073,15109,0.000607653,14900.79627,24521867.47
188073,15020,0.102143441,465854.9655,4560791.789
188074,15109,0.000877647,21521.55211,24521867.47
188074,15020,0.660878036,3014127.118,4560791.789
188076,15081,0.028743966,3529441.486,122788954.2
188077,15081,0.058380676,7168502.095,122788954.2
188077,15033,0.14379469,1617937.474,11251719.17
188078,15033,0.065667969,738877.5506,11251719.17
188078,15033,0.064584029,726681.356,11251719.17
188078,15002,0.000196719,13755.05108,69922172.52
188078,15002,0.00065465,45774.58043,69922172.52
188079,15081,0.001289067,158283.2278,122788954.2
188079,15033,0.016362595,184107.3248,11251719.17
188079,15002,0.017057292,1192682.908,69922172.52
188079,15002,0.024584543,1719004.683,69922172.52
188079,15002,0.078365114,5479459.014,69922172.52
188080,15002,0.041619611,2910133.622,69922172.52
188080,15002,0.086803427,6069484.194,69922172.52
188080,15002,0.000291498,20382.18403,69922172.52
188081,15002,0.127355072,8904943.332,69922172.52
188081,15002,0.001359464,95056.66803,69922172.52
188082,15002,0.024290461,1698441.818,69922172.52
188082,15002,0.030038673,2100369.28,69922172.52
188082,15002,0.002520254,176221.6124,69922172.52
188083,15093,0.007439052,467319.0274,62819703.17
188083,15093,0.009065316,569480.433,62819703.17
188083,15093,6.85617E-05,4307.026589,62819703.17
188083,15002,0.002674587,187012.9484,69922172.52
188084,15075,0.012734175,649231.2075,50983374.66
188084,15075,0.017178645,875825.2696,50983374.66
188084,15065,0.008721717,925985.3007,106170064.3
188084,15093,2.13354E-06,134.0281134,62819703.17
188084,15092,0.001309135,93867.12787,71701645.45
188084,15092,0.008396294,602028.0825,71701645.45
188085,15065,0.080969326,8596518.535,106170064.3
188086,15065,0.038553024,4093177.041,106170064.3
188086,15065,0.008956753,950939.0063,106170064.3
188086,15093,0.009636494,605361.7175,62819703.17
188086,15093,0.001651914,103772.7318,62819703.17
188087,15065,0.031429233,3336843.716,106170064.3
188087,15065,0.000413922,43946.10011,106170064.3
188087,15065,0.035453711,3764122.779,106170064.3
188087,15093,0.00497353,312435.6579,62819703.17
188087,15093,0.000411313,25838.58223,62819703.17
188087,15093,0.001405283,88279.45401,62819703.17
188088,15065,0.031818691,3378192.429,106170064.3
188088,15065,0.002313092,245581.132,106170064.3
188088,15065,0.006239041,662399.3381,106170064.3
188088,15065,0.008110641,861107.2574,106170064.3
188089,15065,0.010320068,1095682.319,106170064.3
188089,15065,0.024055068,2553928.109,106170064.3
188089,13021,0.027372874,1895913.333,69262487.22
188089,13021,0.001291259,89435.82325,69262487.22
188090,13021,0.015972902,1106322.945,69262487.22
188090,13021,0.013232838,916539.296,69262487.22
