GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR, puT,prT, PobT
0			fraction
132969,12007, 0.0000000, 0.0128927, 0.0128927,     0,   174,      0,  13496,  13496
132970,12007, 0.0000000, 0.0065205, 0.0065205,     0,    88,      0,  13496,  13496
132972,12007, 0.0000000, 0.0106698, 0.0106698,     0,   144,      0,  13496,  13496
132973,12058, 0.0000000, 0.0015553, 0.0008741,     0,    47,  23549,  30220,  53769
132974,12058, 0.0000000, 0.0005625, 0.0003162,     0,    17,  23549,  30220,  53769
132975,12058, 0.0000000, 0.0085043, 0.0047797,     0,   257,  23549,  30220,  53769
132976,12006, 0.0000000, 0.0151345, 0.0151345,     0,    81,      0,   5352,   5352
132976,12058, 0.0000000, 0.0003640, 0.0002046,     0,    11,  23549,  30220,  53769
132978,12058, 0.0000000, 0.0154533, 0.0086853,     0,   467,  23549,  30220,  53769
132979,12058, 0.0000000, 0.0147584, 0.0082947,     0,   446,  23549,  30220,  53769
132980,12026, 0.0000000, 0.1105594, 0.1105594,     0,   757,      0,   6847,   6847
132980,12058, 0.0000000, 0.0059563, 0.0033477,     0,   180,  23549,  30220,  53769
132984,12026, 0.0000000, 0.1280853, 0.1280853,     0,   877,      0,   6847,   6847
132985,12017, 0.0000000, 0.0185024, 0.0101312,     0,   149,   6654,   8053,  14707
132985,12026, 0.0000000, 0.0005842, 0.0005842,     0,     4,      0,   6847,   6847
132986,12017, 0.0000000, 0.0014901, 0.0008159,     0,    12,   6654,   8053,  14707
132987,12017, 0.1477307, 0.0646964, 0.1022642,   983,   521,   6654,   8053,  14707
132994,12059, 0.0000000, 0.0794867, 0.0554972,     0,  1691,   9196,  21274,  30470
132998,12034, 0.0000000, 0.0185080, 0.0069853,     0,   261,  23262,  14102,  37364
132999,12034, 0.0000000, 0.0397816, 0.0150145,     0,   561,  23262,  14102,  37364
133000,12034, 0.0000000, 0.0694937, 0.0262285,     0,   980,  23262,  14102,  37364
133004,12034, 0.0000000, 0.0793504, 0.0299486,     0,  1119,  23262,  14102,  37364
133009,12008, 0.0000000, 0.0666907, 0.0666907,     0,   370,      0,   5548,   5548
133015,21087, 0.0000000, 0.2012411, 0.0896383,     0,  1135,   7022,   5640,  12662
133018,21032, 0.8152611, 0.6382166, 0.7069368,   406,   501,    498,    785,   1283
133022,21047, 0.0000000, 0.0004262, 0.0001051,     0,     2,  14344,   4693,  19037
133034,21024, 0.0000000, 0.0103627, 0.0042239,     0,     4,    561,    386,    947
133037,21113, 0.9651779, 0.0373775, 0.3046892,  1275,   122,   1321,   3264,   4585
133037,21059, 1.0000000, 0.0085878, 0.5790113,  1420,     9,   1420,   1048,   2468
133038,21009, 0.6785124, 0.0451128, 0.4267928,   821,    36,   1210,    798,   2008
133039,21009, 0.0892562, 0.0288221, 0.0652390,   108,    23,   1210,    798,   2008
133041,21003, 0.0000000, 0.0175203, 0.0077071,     0,   261,  18968,  14897,  33865
133042,21003, 0.0000000, 0.0533664, 0.0234756,     0,   795,  18968,  14897,  33865
133043,21003, 0.0000000, 0.0034906, 0.0015355,     0,    52,  18968,  14897,  33865
133044,21003, 0.5652151, 0.0055716, 0.3190314, 10721,    83,  18968,  14897,  33865
133045,21003, 0.1882644, 0.0535678, 0.1290123,  3571,   798,  18968,  14897,  33865
133049,21127, 0.1066208, 0.0328998, 0.0555997,   124,    86,   1163,   2614,   3777
133050,21127, 0.0000000, 0.2957154, 0.2046598,     0,   773,   1163,   2614,   3777
133053,20459, 0.0000000, 0.0812183, 0.0464389,     0,   208,   1918,   2561,   4479
133055,20459, 0.0000000, 0.0468567, 0.0267917,     0,   120,   1918,   2561,   4479
133056,20459, 0.0000000, 0.0417806, 0.0238893,     0,   107,   1918,   2561,   4479
133057,20459, 0.9144943, 0.0085904, 0.3965171,  1754,    22,   1918,   2561,   4479
133058,20459, 0.0855057, 0.0031238, 0.0384014,   164,     8,   1918,   2561,   4479
134028,12007, 0.0000000, 0.0084469, 0.0084469,     0,   114,      0,  13496,  13496
134029,12007, 0.0000000, 0.0026675, 0.0026675,     0,    36,      0,  13496,  13496
134030,12007, 0.0000000, 0.0196354, 0.0196354,     0,   265,      0,  13496,  13496
134031,12007, 0.0000000, 0.0254149, 0.0254149,     0,   343,      0,  13496,  13496
134032,12007, 0.0000000, 0.0001482, 0.0001482,     0,     2,      0,  13496,  13496
134033,12058, 0.0000000, 0.0185308, 0.0104149,     0,   560,  23549,  30220,  53769
134034,12058, 0.0000000, 0.0091661, 0.0051517,     0,   277,  23549,  30220,  53769
134035,12058, 0.0000000, 0.0018531, 0.0010415,     0,    56,  23549,  30220,  53769
134036,12058, 0.0000000, 0.0099934, 0.0056166,     0,   302,  23549,  30220,  53769
134037,12058, 0.0000000, 0.0118134, 0.0066395,     0,   357,  23549,  30220,  53769
134038,12058, 0.0000000, 0.0134017, 0.0075322,     0,   405,  23549,  30220,  53769
134040,12058, 0.0000000, 0.0377565, 0.0212204,     0,  1141,  23549,  30220,  53769
134041,12058, 0.0000000, 0.0031105, 0.0017482,     0,    94,  23549,  30220,  53769
134043,12026, 0.0000000, 0.2894698, 0.2894698,     0,  1982,      0,   6847,   6847
134047,12035, 0.0000000, 0.0108042, 0.0012681,     0,   178, 123888,  16475, 140363
134047,12017, 0.0338142, 0.0002484, 0.0154348,   225,     2,   6654,   8053,  14707
134048,12035, 0.0000000, 0.0012747, 0.0001496,     0,    21, 123888,  16475, 140363
134049,12017, 0.0000000, 0.0317894, 0.0174067,     0,   256,   6654,   8053,  14707
134050,12035, 0.0000000, 0.0201517, 0.0023653,     0,   332, 123888,  16475, 140363
134051,12035, 0.0000000, 0.1142944, 0.0134152,     0,  1883, 123888,  16475, 140363
134052,12059, 0.0000000, 0.0001410, 0.0000985,     0,     3,   9196,  21274,  30470
134052,12035, 0.0000000, 0.0010319, 0.0001211,     0,    17, 123888,  16475, 140363
134053,12059, 0.0104393, 0.0542916, 0.0410568,    96,  1155,   9196,  21274,  30470
134056,12059, 0.0000000, 0.0190373, 0.0132918,     0,   405,   9196,  21274,  30470
134057,12034, 0.0000000, 0.0238264, 0.0089926,     0,   336,  23262,  14102,  37364
134059,12034, 0.0000000, 0.0017728, 0.0006691,     0,    25,  23262,  14102,  37364
134060,12034, 0.0000000, 0.0153170, 0.0057810,     0,   216,  23262,  14102,  37364
134061,12034, 0.0000000, 0.0001418, 0.0000535,     0,     2,  23262,  14102,  37364
134063,12034, 0.0000000, 0.0846688, 0.0319559,     0,  1194,  23262,  14102,  37364
134064,12034, 0.0000000, 0.0004964, 0.0001873,     0,     7,  23262,  14102,  37364
134068,12008, 0.0000000, 0.0151406, 0.0151406,     0,    84,      0,   5548,   5548
134070,12008, 0.0000000, 0.0243331, 0.0243331,     0,   135,      0,   5548,   5548
134071,21087, 0.0000000, 0.0008865, 0.0003949,     0,     5,   7022,   5640,  12662
134072,21087, 0.0000000, 0.2367021, 0.1054336,     0,  1335,   7022,   5640,  12662
134077,21047, 0.0000000, 0.0302578, 0.0074592,     0,   142,  14344,   4693,  19037
134080,21047, 0.0000000, 0.2056254, 0.0506908,     0,   965,  14344,   4693,  19037
134082,21047, 0.0000000, 0.0004262, 0.0001051,     0,     2,  14344,   4693,  19037
134084,21047, 0.0000000, 0.0004262, 0.0001051,     0,     2,  14344,   4693,  19037
134085,21047, 0.0000000, 0.0008523, 0.0002101,     0,     4,  14344,   4693,  19037
134095,21059, 0.0000000, 0.2041985, 0.0867099,     0,   214,   1420,   1048,   2468
134096,21059, 0.0000000, 0.0047710, 0.0020259,     0,     5,   1420,   1048,   2468
134097,21059, 0.0000000, 0.1965649, 0.0834684,     0,   206,   1420,   1048,   2468
134097,21009, 0.1958678, 0.1591479, 0.1812749,   237,   127,   1210,    798,   2008
134098,21009, 0.0371901, 0.1428571, 0.0791833,    45,   114,   1210,    798,   2008
134099,21009, 0.0000000, 0.1165414, 0.0463147,     0,    93,   1210,    798,   2008
134100,21003, 0.0000000, 0.0324226, 0.0142625,     0,   483,  18968,  14897,  33865
134101,21003, 0.0000000, 0.0057730, 0.0025395,     0,    86,  18968,  14897,  33865
134102,21003, 0.0000000, 0.0059072, 0.0025986,     0,    88,  18968,  14897,  33865
134103,21003, 0.0320013, 0.0055045, 0.0203455,   607,    82,  18968,  14897,  33865
134104,21003, 0.0715943, 0.0888098, 0.0791673,  1358,  1323,  18968,  14897,  33865
134106,21196, 0.5778547, 0.4158215, 0.5294118,   668,   205,   1156,    493,   1649
134107,21127, 0.0000000, 0.1361897, 0.0942547,     0,   356,   1163,   2614,   3777
134107,21196, 0.0017301, 0.3245436, 0.0982414,     2,   160,   1156,    493,   1649
134108,21127, 0.8933792, 0.0260138, 0.2930897,  1039,    68,   1163,   2614,   3777
134109,21127, 0.0000000, 0.0328998, 0.0227694,     0,    86,   1163,   2614,   3777
134110,21190, 0.9626784, 0.1844262, 0.7982684,   877,    45,    911,    244,   1155
134111,20459, 0.0000000, 0.0078094, 0.0044653,     0,    20,   1918,   2561,   4479
134114,20459, 0.0000000, 0.0409996, 0.0234427,     0,   105,   1918,   2561,   4479
134115,20459, 0.0000000, 0.0941039, 0.0538067,     0,   241,   1918,   2561,   4479
134116,20459, 0.0000000, 0.0636470, 0.0363921,     0,   163,   1918,   2561,   4479
134117,20459, 0.0000000, 0.0007809, 0.0004465,     0,     2,   1918,   2561,   4479
135087,12007, 0.0000000, 0.0160047, 0.0160047,     0,   216,      0,  13496,  13496
135088,12007, 0.0000000, 0.0009632, 0.0009632,     0,    13,      0,  13496,  13496
135089,12007, 0.0000000, 0.0131150, 0.0131150,     0,   177,      0,  13496,  13496
135090,12007, 0.0000000, 0.0152638, 0.0152638,     0,   206,      0,  13496,  13496
135091,12007, 0.0000000, 0.0327504, 0.0327504,     0,   442,      0,  13496,  13496
135091,12058, 0.0000000, 0.0022833, 0.0012833,     0,    69,  23549,  30220,  53769
135092,12058, 0.0000000, 0.0060556, 0.0034034,     0,   183,  23549,  30220,  53769
135093,12058, 0.0000000, 0.0049305, 0.0027711,     0,   149,  23549,  30220,  53769
135095,12058, 0.0000000, 0.0002978, 0.0001674,     0,     9,  23549,  30220,  53769
135097,12058, 0.0000000, 0.0000331, 0.0000186,     0,     1,  23549,  30220,  53769
135098,12058, 0.0000000, 0.0116479, 0.0065465,     0,   352,  23549,  30220,  53769
135099,12058, 0.0000000, 0.0111185, 0.0062490,     0,   336,  23549,  30220,  53769
135100,12058, 0.0000000, 0.0216744, 0.0121817,     0,   655,  23549,  30220,  53769
135104,12017, 0.0000000, 0.0337762, 0.0184946,     0,   272,   6654,   8053,  14707
135106,12017, 0.0000000, 0.0494226, 0.0270619,     0,   398,   6654,   8053,  14707
135107,12017, 0.0000000, 0.0546380, 0.0299177,     0,   440,   6654,   8053,  14707
135109,12035, 0.0000000, 0.0332625, 0.0039042,     0,   548, 123888,  16475, 140363
135111,12035, 0.0000000, 0.0430349, 0.0050512,     0,   709, 123888,  16475, 140363
135111,12059, 0.0000000, 0.0007521, 0.0005251,     0,    16,   9196,  21274,  30470
135112,12059, 0.3537408, 0.0097772, 0.1135871,  3253,   208,   9196,  21274,  30470
135113,12059, 0.3199217, 0.0003290, 0.0967837,  2942,     7,   9196,  21274,  30470
135115,12034, 0.0000000, 0.1251595, 0.0472380,     0,  1765,  23262,  14102,  37364
135117,12034, 0.1360158, 0.0002836, 0.0847875,  3164,     4,  23262,  14102,  37364
135120,12034, 0.0000000, 0.0001418, 0.0000535,     0,     2,  23262,  14102,  37364
135129,21087, 0.0000000, 0.0349291, 0.0155584,     0,   197,   7022,   5640,  12662
135130,21087, 0.0000000, 0.2597518, 0.1157005,     0,  1465,   7022,   5640,  12662
135137,21073, 0.0000000, 0.5925508, 0.0604908,     0,   525,   7793,    886,   8679
135143,21047, 0.0000000, 0.0170467, 0.0042023,     0,    80,  14344,   4693,  19037
135144,21047, 0.0000000, 0.0019177, 0.0004728,     0,     9,  14344,   4693,  19037
135146,21047, 0.0000000, 0.0392073, 0.0096654,     0,   184,  14344,   4693,  19037
135148,21047, 0.0000000, 0.0072448, 0.0017860,     0,    34,  14344,   4693,  19037
135149,21047, 0.0000000, 0.0210952, 0.0052004,     0,    99,  14344,   4693,  19037
135152,21157, 0.0000000, 0.0030654, 0.0015890,     0,    18,   5456,   5872,  11328
135153,21059, 0.0000000, 0.0410305, 0.0174230,     0,    43,   1420,   1048,   2468
135153,21157, 0.0000000, 0.0028951, 0.0015007,     0,    17,   5456,   5872,  11328
135154,21059, 0.0000000, 0.3769084, 0.1600486,     0,   395,   1420,   1048,   2468
135154,21157, 0.0000000, 0.0923024, 0.0478460,     0,   542,   5456,   5872,  11328
135155,21059, 0.0000000, 0.0104962, 0.0044571,     0,    11,   1420,   1048,   2468
135156,21059, 0.0000000, 0.1574427, 0.0668558,     0,   165,   1420,   1048,   2468
135157,21009, 0.0000000, 0.4385965, 0.1743028,     0,   350,   1210,    798,   2008
135158,21009, 0.0000000, 0.0689223, 0.0273904,     0,    55,   1210,    798,   2008
135160,21003, 0.0000000, 0.0702826, 0.0309169,     0,  1047,  18968,  14897,  33865
135161,21003, 0.0000000, 0.0106733, 0.0046951,     0,   159,  18968,  14897,  33865
135162,21003, 0.0000000, 0.0442371, 0.0194596,     0,   659,  18968,  14897,  33865
135163,21003, 0.0000000, 0.0515540, 0.0226783,     0,   768,  18968,  14897,  33865
135164,21196, 0.0000000, 0.0709939, 0.0212250,     0,    35,   1156,    493,   1649
135164,21003, 0.0000000, 0.0581325, 0.0255721,     0,   866,  18968,  14897,  33865
135165,21196, 0.4204152, 0.1886410, 0.3511219,   486,    93,   1156,    493,   1649
135167,21127, 0.0000000, 0.0482020, 0.0333598,     0,   126,   1163,   2614,   3777
135168,21127, 0.0000000, 0.0263963, 0.0182685,     0,    69,   1163,   2614,   3777
135171,20459, 0.0000000, 0.0390472, 0.0223264,     0,   100,   1918,   2561,   4479
135174,20459, 0.0000000, 0.0160094, 0.0091538,     0,    41,   1918,   2561,   4479
135176,20459, 0.0000000, 0.1007419, 0.0576021,     0,   258,   1918,   2561,   4479
136146,12007, 0.0000000, 0.0166716, 0.0166716,     0,   225,      0,  13496,  13496
136147,12007, 0.0000000, 0.0069650, 0.0069650,     0,    94,      0,  13496,  13496
136148,12007, 0.0000000, 0.0273414, 0.0273414,     0,   369,      0,  13496,  13496
136149,12007, 0.0000000, 0.0034825, 0.0034825,     0,    47,      0,  13496,  13496
136150,12058, 0.0000000, 0.0139643, 0.0078484,     0,   422,  23549,  30220,  53769
136150,12007, 0.0000000, 0.0042976, 0.0042976,     0,    58,      0,  13496,  13496
136151,12058, 0.0000000, 0.0093647, 0.0052633,     0,   283,  23549,  30220,  53769
136152,12058, 0.0000000, 0.0030113, 0.0016924,     0,    91,  23549,  30220,  53769
136154,12058, 0.0000000, 0.0002316, 0.0001302,     0,     7,  23549,  30220,  53769
136155,12058, 0.0000000, 0.0534745, 0.0300545,     0,  1616,  23549,  30220,  53769
136156,12058, 0.0000000, 0.0080741, 0.0045379,     0,   244,  23549,  30220,  53769
136157,12058, 0.0000000, 0.0460291, 0.0258699,     0,  1391,  23549,  30220,  53769
136159,12058, 0.0000000, 0.0145268, 0.0081646,     0,   439,  23549,  30220,  53769
136163,12058, 0.0000000, 0.0307081, 0.0172590,     0,   928,  23549,  30220,  53769
136164,12017, 0.0000000, 0.0011176, 0.0006120,     0,     9,   6654,   8053,  14707
136166,12058, 0.0000000, 0.0047981, 0.0026967,     0,   145,  23549,  30220,  53769
136166,12035, 0.0000000, 0.1139302, 0.0133725,     0,  1877, 123888,  16475, 140363
136167,12035, 0.0000000, 0.0007284, 0.0000855,     0,    12, 123888,  16475, 140363
136168,12035, 0.0000000, 0.1123521, 0.0131872,     0,  1851, 123888,  16475, 140363
136169,12035, 0.0110503, 0.0460091, 0.0151536,  1369,   758, 123888,  16475, 140363
136170,12035, 0.0384702, 0.0043096, 0.0344606,  4766,    71, 123888,  16475, 140363
136172,12059, 0.0003262, 0.0007991, 0.0006564,     3,    17,   9196,  21274,  30470
136173,12059, 0.0000000, 0.0844693, 0.0589760,     0,  1797,   9196,  21274,  30470
136175,12034, 0.0000000, 0.0009219, 0.0003479,     0,    13,  23262,  14102,  37364
136177,12034, 0.0150460, 0.0007091, 0.0096349,   350,    10,  23262,  14102,  37364
136178,12034, 0.0000000, 0.0124805, 0.0047104,     0,   176,  23262,  14102,  37364
136179,12034, 0.0000000, 0.0431854, 0.0162991,     0,   609,  23262,  14102,  37364
136180,12034, 0.0000000, 0.0001418, 0.0000535,     0,     2,  23262,  14102,  37364
136184,12034, 0.0000000, 0.0887817, 0.0335082,     0,  1252,  23262,  14102,  37364
136187,21087, 0.0000000, 0.0008865, 0.0003949,     0,     5,   7022,   5640,  12662
136188,21087, 0.0000000, 0.0033688, 0.0015006,     0,    19,   7022,   5640,  12662
136190,21087, 0.0000000, 0.1093972, 0.0487285,     0,   617,   7022,   5640,  12662
136191,21087, 0.0000000, 0.0007092, 0.0003159,     0,     4,   7022,   5640,  12662
136197,21032, 0.0000000, 0.3617834, 0.2213562,     0,   284,    498,    785,   1283
136198,21047, 0.0000000, 0.0100149, 0.0024689,     0,    47,  14344,   4693,  19037
136201,21047, 0.0819855, 0.0006392, 0.0619320,  1176,     3,  14344,   4693,  19037
136212,21157, 0.0000000, 0.0027248, 0.0014124,     0,    16,   5456,   5872,  11328
136222,21003, 0.0000000, 0.0458482, 0.0201683,     0,   683,  18968,  14897,  33865
136226,21127, 0.0000000, 0.0260138, 0.0180037,     0,    68,   1163,   2614,   3777
136230,20459, 0.0000000, 0.1351035, 0.0772494,     0,   346,   1918,   2561,   4479
137205,12007, 0.0000000, 0.0066686, 0.0066686,     0,    90,      0,  13496,  13496
137206,12007, 0.0000000, 0.0184499, 0.0184499,     0,   249,      0,  13496,  13496
137208,12007, 0.0000000, 0.0093361, 0.0093361,     0,   126,      0,  13496,  13496
137209,12031, 0.0000000, 0.0207132, 0.0153944,     0,    97,   1618,   4683,   6301
137209,12007, 0.0000000, 0.0030379, 0.0030379,     0,    41,      0,  13496,  13496
137210,12058, 0.0000000, 0.0014560, 0.0008183,     0,    44,  23549,  30220,  53769
137211,12058, 0.0000000, 0.0022502, 0.0012647,     0,    68,  23549,  30220,  53769
137212,12058, 0.0000000, 0.0143944, 0.0080902,     0,   435,  23549,  30220,  53769
137214,12058, 0.0000000, 0.0172402, 0.0096896,     0,   521,  23549,  30220,  53769
137216,12058, 0.1620026, 0.0125083, 0.0779817,  3815,   378,  23549,  30220,  53769
137217,12058, 0.0131640, 0.0539709, 0.0360989,   310,  1631,  23549,  30220,  53769
137218,12058, 0.0000000, 0.0083058, 0.0046681,     0,   251,  23549,  30220,  53769
137221,12058, 0.0000000, 0.0373925, 0.0210158,     0,  1130,  23549,  30220,  53769
137222,12058, 0.0000000, 0.0201853, 0.0113448,     0,   610,  23549,  30220,  53769
137223,12058, 0.0000000, 0.0161152, 0.0090573,     0,   487,  23549,  30220,  53769
137224,12058, 0.0000000, 0.0149239, 0.0083877,     0,   451,  23549,  30220,  53769
137224,12035, 0.0000000, 0.0361760, 0.0042461,     0,   596, 123888,  16475, 140363
137226,12035, 0.0000000, 0.0271927, 0.0031917,     0,   448, 123888,  16475, 140363
137227,12035, 0.1521536, 0.0006070, 0.1343659, 18850,    10, 123888,  16475, 140363
137228,12035, 0.3994818, 0.0043096, 0.3530988, 49491,    71, 123888,  16475, 140363
137229,12035, 0.0436846, 0.0471017, 0.0440857,  5412,   776, 123888,  16475, 140363
137230,12035, 0.0006700, 0.1296510, 0.0158090,    83,  2136, 123888,  16475, 140363
137232,12034, 0.0000000, 0.0002836, 0.0001071,     0,     4,  23262,  14102,  37364
137233,12034, 0.0000000, 0.0000709, 0.0000268,     0,     1,  23262,  14102,  37364
137234,12034, 0.0000000, 0.0495674, 0.0187078,     0,   699,  23262,  14102,  37364
137237,12034, 0.0000000, 0.0000709, 0.0000268,     0,     1,  23262,  14102,  37364
137240,12034, 0.0000000, 0.0603461, 0.0227759,     0,   851,  23262,  14102,  37364
137246,21087, 0.0000000, 0.0007092, 0.0003159,     0,     4,   7022,   5640,  12662
137248,21087, 0.0000000, 0.0257092, 0.0114516,     0,   145,   7022,   5640,  12662
137252,21087, 0.9720877, 0.0455674, 0.5593903,  6826,   257,   7022,   5640,  12662
137255,21087, 0.0000000, 0.0030142, 0.0013426,     0,    17,   7022,   5640,  12662
137256,21047, 0.0000000, 0.0392073, 0.0096654,     0,   184,  14344,   4693,  19037
137257,21047, 0.0000000, 0.0008523, 0.0002101,     0,     4,  14344,   4693,  19037
137258,21047, 0.0000000, 0.0004262, 0.0001051,     0,     2,  14344,   4693,  19037
137258,21073, 0.0000000, 0.0417607, 0.0042632,     0,    37,   7793,    886,   8679
137259,21047, 0.0000000, 0.0831025, 0.0204864,     0,   390,  14344,   4693,  19037
137260,21047, 0.0122699, 0.0031962, 0.0100331,   176,    15,  14344,   4693,  19037
137261,21047, 0.0357641, 0.0049009, 0.0281557,   513,    23,  14344,   4693,  19037
137262,21047, 0.0023006, 0.0255700, 0.0080370,    33,   120,  14344,   4693,  19037
137271,21157, 0.0000000, 0.0580722, 0.0301024,     0,   341,   5456,   5872,  11328
137272,21157, 0.1926320, 0.0068120, 0.0963100,  1051,    40,   5456,   5872,  11328
137273,21157, 0.0916422, 0.0102180, 0.0494350,   500,    60,   5456,   5872,  11328
137274,21157, 0.0000000, 0.0664169, 0.0344280,     0,   390,   5456,   5872,  11328
137275,21157, 0.0000000, 0.1760899, 0.0912782,     0,  1034,   5456,   5872,  11328
137277,21003, 0.0000000, 0.0002685, 0.0001181,     0,     4,  18968,  14897,  33865
137278,21003, 0.0000000, 0.0008055, 0.0003543,     0,    12,  18968,  14897,  33865
137280,21003, 0.0000000, 0.0003356, 0.0001476,     0,     5,  18968,  14897,  33865
137281,21147, 0.0000000, 0.0005438, 0.0001682,     0,     1,   4105,   1839,   5944
137289,21190, 0.0000000, 0.8155738, 0.1722944,     0,   199,    911,    244,   1155
137290,21018, 0.0000000, 0.1476413, 0.1098018,     0,   410,    957,   2777,   3734
138264,12007, 0.0000000, 0.0784677, 0.0784677,     0,  1059,      0,  13496,  13496
138265,12031, 0.0000000, 0.0155883, 0.0115855,     0,    73,   1618,   4683,   6301
138266,12007, 0.0000000, 0.0025934, 0.0025934,     0,    35,      0,  13496,  13496
138266,12031, 0.0000000, 0.0277600, 0.0206316,     0,   130,   1618,   4683,   6301
138267,12031, 0.0000000, 0.0010677, 0.0007935,     0,     5,   1618,   4683,   6301
138270,12058, 0.0000000, 0.0019193, 0.0010787,     0,    58,  23549,  30220,  53769
138272,12058, 0.0000000, 0.0192919, 0.0108427,     0,   583,  23549,  30220,  53769
138274,12058, 0.0000000, 0.0153210, 0.0086109,     0,   463,  23549,  30220,  53769
138277,12058, 0.0000000, 0.0071476, 0.0040172,     0,   216,  23549,  30220,  53769
138278,12058, 0.0000000, 0.0064527, 0.0036266,     0,   195,  23549,  30220,  53769
138279,12058, 0.0000000, 0.0037723, 0.0021202,     0,   114,  23549,  30220,  53769
138283,12058, 0.0000000, 0.0059232, 0.0033291,     0,   179,  23549,  30220,  53769
138285,12035, 0.0000000, 0.0050379, 0.0005913,     0,    83, 123888,  16475, 140363
138286,12035, 0.0756732, 0.0172989, 0.0688215,  9375,   285, 123888,  16475, 140363
138287,12035, 0.1992929, 0.0821851, 0.1855475, 24690,  1354, 123888,  16475, 140363
138288,12035, 0.0295428, 0.0044310, 0.0265953,  3660,    73, 123888,  16475, 140363
138298,12034, 0.0000000, 0.0001418, 0.0000535,     0,     2,  23262,  14102,  37364
138299,12034, 0.0000000, 0.0002836, 0.0001071,     0,     4,  23262,  14102,  37364
138301,12034, 0.0000000, 0.0001418, 0.0000535,     0,     2,  23262,  14102,  37364
138309,21087, 0.0000000, 0.0102837, 0.0045806,     0,    58,   7022,   5640,  12662
138311,21087, 0.0000000, 0.0132979, 0.0059232,     0,    75,   7022,   5640,  12662
138316,21073, 0.0000000, 0.0090293, 0.0009218,     0,     8,   7793,    886,   8679
138317,21073, 0.0120621, 0.0180587, 0.0126743,    94,    16,   7793,    886,   8679
138318,21047, 0.0000000, 0.0019177, 0.0004728,     0,     9,  14344,   4693,  19037
138319,21047, 0.0000000, 0.0364372, 0.0089825,     0,   171,  14344,   4693,  19037
138321,21047, 0.0000000, 0.1427658, 0.0351946,     0,   670,  14344,   4693,  19037
138322,21047, 0.0000000, 0.0334541, 0.0082471,     0,   157,  14344,   4693,  19037
138329,21157, 0.0000000, 0.0304837, 0.0158016,     0,   179,   5456,   5872,  11328
138331,21157, 0.4818548, 0.0003406, 0.2322564,  2629,     2,   5456,   5872,  11328
138332,21157, 0.2336877, 0.0163488, 0.1210275,  1275,    96,   5456,   5872,  11328
138333,21157, 0.0000000, 0.0083447, 0.0043256,     0,    49,   5456,   5872,  11328
138337,21147, 0.0000000, 0.0092442, 0.0028600,     0,    17,   4105,   1839,   5944
138353,21018, 0.0000000, 0.0018005, 0.0013390,     0,     5,    957,   2777,   3734
139324,12031, 0.0000000, 0.1522528, 0.1131566,     0,   713,   1618,   4683,   6301
139325,12031, 0.0000000, 0.0655563, 0.0487224,     0,   307,   1618,   4683,   6301
139326,12031, 0.0000000, 0.0049114, 0.0036502,     0,    23,   1618,   4683,   6301
139327,12058, 0.0000000, 0.0013567, 0.0007625,     0,    41,  23549,  30220,  53769
139327,12031, 0.0327565, 0.0296818, 0.0304714,    53,   139,   1618,   4683,   6301
139328,12058, 0.0000000, 0.0027465, 0.0015436,     0,    83,  23549,  30220,  53769
139328,12031, 0.0000000, 0.0469784, 0.0349151,     0,   220,   1618,   4683,   6301
139329,12058, 0.0000000, 0.0059563, 0.0033477,     0,   180,  23549,  30220,  53769
139329,12031, 0.0000000, 0.0151612, 0.0112681,     0,    71,   1618,   4683,   6301
139330,12058, 0.0000000, 0.0104567, 0.0058770,     0,   316,  23549,  30220,  53769
139331,12058, 0.0000000, 0.0049967, 0.0028083,     0,   151,  23549,  30220,  53769
139332,12058, 0.0000000, 0.0222369, 0.0124979,     0,   672,  23549,  30220,  53769
139333,12058, 0.0000000, 0.0204500, 0.0114936,     0,   618,  23549,  30220,  53769
139334,12058, 0.0000000, 0.0033422, 0.0018784,     0,   101,  23549,  30220,  53769
139335,12058, 0.0000000, 0.0079087, 0.0044449,     0,   239,  23549,  30220,  53769
139337,12058, 0.0000000, 0.0023825, 0.0013391,     0,    72,  23549,  30220,  53769
139337,12037, 0.0000000, 0.2799317, 0.1738604,     0,  1148,   2502,   4101,   6603
139340,12058, 0.0000000, 0.0069821, 0.0039242,     0,   211,  23549,  30220,  53769
139341,12055, 0.0000000, 0.0112912, 0.0035943,     0,   374,  70930,  33123, 104053
139341,12058, 0.0000000, 0.0071476, 0.0040172,     0,   216,  23549,  30220,  53769
139343,12055, 0.0000000, 0.0116535, 0.0037096,     0,   386,  70930,  33123, 104053
139346,12035, 0.0000000, 0.1047041, 0.0122896,     0,  1725, 123888,  16475, 140363
139347,12035, 0.0000000, 0.0182701, 0.0021444,     0,   301, 123888,  16475, 140363
139348,12015, 0.0000000, 0.0003599, 0.0001576,     0,     2,   7131,   5557,  12688
139359,12034, 0.0000000, 0.0009219, 0.0003479,     0,    13,  23262,  14102,  37364
139360,12034, 0.0000000, 0.0135442, 0.0051119,     0,   191,  23262,  14102,  37364
139360,12008, 0.0000000, 0.1313987, 0.1313987,     0,   729,      0,   5548,   5548
139362,12034, 0.0000000, 0.0023401, 0.0008832,     0,    33,  23262,  14102,  37364
139363,17025, 0.0000000, 0.0051515, 0.0021564,     0,    68,  18334,  13200,  31534
139368,21087, 0.0000000, 0.0090426, 0.0040278,     0,    51,   7022,   5640,  12662
