GRIDCODE	CVEENTMUN	Fv
207140	13052	0.029501181
207140	13052	0.022659773
207140	13005	0.000103984
207140	13005	0.051601917
207140	13052	0.047125834
207141	13052	0.09661705
207142	13052	0.096984299
207143	13052	0.063724916
207143	13052	0.046367889
207143	13052	0.021847311
207143	13052	0.007220151
207143	13052	0.001207436
207144	13052	0.062553052
207144	13052	0.0148623
207145	13048	0.006655694
207145	13052	0.089520835
207145	13048	0.003879255
207145	13048	0.01042645
207146	13048	0.022149877
207146	13048	0.065695253
207146	13052	0.029866746
207146	13048	0.021400148
207146	13048	0.002930917
207146	13052	0.014213321
207146	13048	0.006888489
207147	13048	0.006231231
207147	13048	0.07755991
207147	13048	0.018524507
207147	13048	0.045302996
207147	13048	0.032828828
207148	13048	0.019932429
207148	13048	0.018239043
207148	13048	0.005665255
207148	13048	0.017427448
207148	13048	0.035912782
207148	13048	0.023303419
207149	13048	0.044971509
207149	13048	0.000328973
207149	13048	0.007675959
207149	13048	0.011635846
207149	13051	0.015401403
207149	13048	0.03339882
207149	13048	0.008511324
207151	13039	0.037203228
207152	13039	0.227051787
207153	13039	0.091089218
207159	13001	0.033450434
207159	13077	0.004787933
207160	13077	0.06852469
207160	13077	0.011460555
207161	13077	0.00241396
207161	13077	0.056074315
207162	13077	0.05615362
207162	13077	0.001630491
207163	13077	0.057721287
207169	13002	0.026368663
207169	21008	0.117425663
207170	13002	0.020599975
207170	21071	0.024837124
208158	22001	0.007419579
208159	22001	0.036087066
208159	22001	0.021217664
208159	22001	0.003360077
208160	22001	0.034295105
208161	22001	0.008254983
208161	22001	0.03025311
208162	22001	0.036922862
208163	22001	0.002502774
208163	22001	0.041820053
208168	15003	0.0472052
208172	15071	0.100424466
208173	15071	0.029298799
208173	15003	0.004283707
208178	13044	0.029021064
208178	15045	0.018710668
208185	13064	0.098850122
208185	13064	0.006719779
208185	13064	0.024930059
208185	13064	0.015972187
208186	13064	0.022284136
208186	13064	0.03561702
208186	13064	0.044560678
208186	13064	0.046672684
208186	13067	0.025285786
208186	13064	0.016309902
208189	13067	0.057144307
208190	13067	0.010305457
208190	13070	0.105285584
208190	13067	0.078265402
208190	13041	0.010457884
208190	13067	0.033208391
208191	13070	0.162627377
208191	13070	0.05776843
208191	13041	0.060302575
208191	13070	0.040151335
208192	13041	0.005802094
208192	13065	0.091551659
208192	13070	0.066386911
208192	13065	0.014120077
208192	13041	0.003698499
208192	13065	0.055207268
208195	13005	0.005014233
208195	13005	0.157811798
208196	13005	0.023240297
208197	13005	0.080706416
208198	13005	0.064048156
208200	13052	0.036774316
208201	13052	0.088178941
208202	13052	0.035282336
208202	13052	0.035654033
208202	13052	0.019308915
208204	13038	0.049902951
208205	13038	0.008089172
208205	13052	0.082861506
208205	13048	0.004343603
208207	13038	0.10714839
208207	13048	0.01946279
208208	13048	0.006521634
208208	13048	0.036848887
208209	13039	0.029861645
208209	13051	0.032308162
208209	13048	0.023882915
208209	13039	0.063864592
208209	13039	0.147439492
208210	13039	0.04328954
208210	13039	0.221580191
208210	13045	0.065695355
208210	13039	0.138620308
208218	13001	0.273656718
208221	13077	0.016227912
208221	13077	0.023481719
208221	13077	0.014478049
208221	13077	0.043123155
208221	13077	0.011411308
208222	13077	0.019061359
208223	13077	0.054010623
208223	13077	0.008540132
208223	13077	0.009414865
208226	13002	0.058229102
208226	13002	0.004347715
208227	13002	0.091057623
208228	13002	0.010712567
208228	13002	0.018677584
208228	13002	0.05198814
208229	13002	0.023646169
208229	13002	0.058790817
208229	13002	0.041089067
208229	21071	0.056671596
208230	21071	0.120844763
209217	22001	0.028132186
209217	22001	0.021097529
209218	22001	0.003259012
209218	22001	0.007193171
209218	22001	0.010266077
209218	22001	0.030563573
209218	22001	0.011854191
209218	22001	0.007547222
209219	22001	0.002898162
209222	22001	0.000347159
209222	22001	0.009251768
209223	22001	0.025846262
209223	22001	0.00491712
209226	15003	0.029567139
209227	15003	0.026925997
209230	15071	0.07389713
209231	15071	0.056788488
209237	13044	0.08534879
209237	13044	0.036787437
209244	13064	0.066681155
209244	13064	0.061431968
209245	13067	0.028320617
209246	13067	0.05598982
209246	13067	0.009545909
209246	13067	0.037171356
209247	13067	0.114310813
209248	13067	0.010516907
209248	13067	0.014740082
209248	13067	0.03693116
209248	13067	0.062732797
209248	13067	0.059918676
209248	13067	0.011880009
209249	13041	0.049688533
209249	13067	0.099824528
209250	13041	0.014291954
209250	13041	0.005533074
209250	13067	0.001236644
209250	13041	0.044526749
209250	13041	0.06668964
209251	13041	0.040808272
209255	13005	0.092216064
209256	13005	0.015456985
209256	13005	0.05955694
209256	13005	0.084999631
209259	13052	0.009728314
209261	13052	0.008554493
209261	13009	0.103409786
209263	13038	0.086671762
209263	13009	0.073725749
209266	13038	0.283202667
209269	13045	0.189847703
209269	13045	0.014699881
209269	13045	0.009536123
209270	13045	0.14826729
209270	13045	0.003321734
209270	13045	0.00195593
209277	13001	0.241973913
209280	13077	0.02076737
209281	13077	0.013659317
209281	13077	0.010373804
209281	13077	0.008080192
209282	13077	0.028766306
209282	13077	0.041120849
209283	13002	0.022730538
209283	13077	0.012890141
209283	13002	0.049387013
209283	13002	0.060268519
209284	13002	0.052893926
209284	13002	0.041138506
209285	13002	0.031113023
209285	13002	0.021412846
209285	13002	0.01324272
209285	13002	0.04607382
209287	13002	0.015191776
209289	21071	0.182538714
209289	21071	0.001821607
209290	21071	0.000613175
209290	21071	0.007179996
209290	21071	0.00203349
209290	21071	0.030631042
210276	22001	0.034929061
210277	22001	0.004668895
210278	22001	0.045101384
210279	22001	0.008961058
210281	22016	0.01572497
210281	22001	0.013602536
210285	15003	0.012634643
210285	15071	0.012046861
210285	15003	0.020011328
210285	15071	0.010919566
210285	15071	0.016991118
210286	15071	0.033789817
210287	15071	0.03374976
210288	15071	0.025510164
210288	15071	0.01048068
210288	15071	0.000233189
210288	15071	0.025018201
210288	15071	0.038182997
210288	15071	0.021746196
210289	15071	0.071825911
210296	13044	0.002302363
210296	13044	0.052098843
210296	13044	0.070910495
210300	13017	0.140884058
210301	13017	0.005059444
210301	13017	0.005698579
210301	13064	0.085350947
210302	13064	0.077606493
210302	13064	0.074681506
210302	13064	0.025270131
210303	13064	0.003412843
210307	13067	0.108564158
210308	13067	0.016713567
210309	13041	0.129491213
210311	13041	0.005505505
210314	13023	0.080465087
210318	13003	0.031078282
210318	13003	0.021373102
210318	13009	0.052963789
210318	13003	0.051337545
210319	13009	0.149595323
210319	13009	0.005947605
210320	13009	0.051038542
210320	13009	0.063227613
210325	13038	0.142149512
210326	13038	0.303008421
210329	13045	0.14893974
210329	13045	0.152672282
210329	13024	0.057525277
210329	13045	0.065669542
210330	13024	0.125794215
210331	13024	0.060460634
210331	13024	0.049928169
210331	13024	0.001781277
210333	13024	0.078812753
210334	13024	0.152832001
210335	13001	0.117665477
210335	13024	0.044714388
210335	13024	0.043662251
210335	13001	0.01876494
210335	13024	0.032263282
210336	13001	0.100310312
210340	13035	0.041225623
210340	13077	0.040169762
210342	13002	0.031566221
210343	13002	0.07496048
210349	21071	0.044786209
210349	21071	0.101925442
210349	21071	0.050567567
210350	21071	0.046271494
210350	21071	0.027023383
210350	21071	0.008105066
210350	21071	0.029585587
210352	21071	0.010403428
211335	22001	0.034017392
211338	22016	0.011079979
211338	22001	0.019029177
211339	22016	0.018199968
211340	22016	0.004670478
211343	15071	0.011362551
211344	15071	0.027050672
211346	15071	0.110989332
211347	15071	0.00767698
211347	15071	0.023867661
211347	15071	0.023070975
211348	13044	0.000277764
211348	13044	0.000215237
211348	15071	0.008774572
211352	13044	0.032146066
211353	13044	0.043191493
211353	13044	0.011060029
211353	13044	0.070590292
211354	13044	0.115163092
211355	13044	0.033722173
211355	13044	0.016441936
211355	13044	0.00799047
211355	13044	0.076827393
211355	13017	0.005965369
211356	13044	0.035974211
211356	13044	0.000704021
211356	13017	0.102605205
211357	13017	0.152989677
211358	13017	0.159707997
211359	13017	0.033476969
211360	13064	0.002210914
211361	13064	0.133527011
211367	13041	0.054691916
211367	13067	0.035247643
211367	13019	0.01346283
211367	13041	0.066949107
211367	13019	0.066000101
211367	13019	0.021595675
211368	13041	0.022338403
211368	13041	0.058270736
211368	13041	0.085274485
211368	13050	0.012047926
211369	13050	0.077699347
211369	13041	0.001719874
211369	13050	0.049919073
211369	13050	0.024535692
211369	13041	0.02973351
211369	13050	0.026854736
211370	13041	0.040476153
211370	13041	0.128577121
211371	13041	0.009578107
211371	13023	0.074432169
211371	13041	0.065594596
211371	13023	0.067762738
211372	13023	0.091669797
211372	13023	0.042331733
211372	13023	0.122173364
211372	13023	0.017068099
211372	13023	0.048782865
211372	13023	0.020955522
211373	13023	0.007624498
211373	13023	0.142577907
211374	13023	0.081680477
211374	13023	0.024677087
211375	13054	0.084797197
211375	13054	0.030949759
211375	13054	0.061350542
211377	13003	0.104109978
211378	13009	0.30452646
211378	13009	0.035826253
211378	13009	0.010544273
211378	13009	0.021532708
211385	13038	0.019827126
211388	13012	0.027174837
211388	13045	0.199394419
211389	13024	0.036531557
211390	13024	0.010084122
211390	13024	0.048448279
211390	13024	0.025296071
211391	13024	0.152225062
211392	13024	0.067966772
211394	13001	0.214178205
211399	13035	0.134859838
211402	13002	0.041056979
211402	13002	0.06020709
211409	21071	0.132122511
211409	21091	0.116581353
211410	21091	0.303575561
211410	21071	0.062481215
211410	21091	0.06930144
211411	21071	0.003471791
211411	21071	0.056084802
212394	22001	0.015701952
212394	22001	0.018891642
212394	22001	0.026422921
212397	22016	0.008653749
212397	22016	0.001458117
212397	22016	0.010789054
212398	22016	0.008158988
212402	15071	0.011127984
212402	15071	0.000269323
212402	22016	0.012730281
212402	22016	0.00150678
212402	22016	0.002398316
212403	15071	0.057856133
212403	15071	0.029105817
212403	22016	0.013348608
212404	15071	0.108444378
212405	15071	0.019500277
212410	13044	0.049630083
212411	13044	0.012862276
212411	13044	0.116306347
212420	13017	0.081127152
212420	13064	0.054819191
212426	13019	0.151315998
212428	13050	0.172813173
212431	13023	0.05353994
212433	13023	0.049295575
212433	13023	0.014125816
212433	13023	0.012572262
212434	13054	0.025253746
212434	13023	0.048265065
212434	13054	0.044664283
212434	13054	0.070398421
212434	13054	0.016750046
212435	13003	0.08563197
212435	13054	0.021086411
212436	13003	0.015373594
212436	13003	0.030590248
212436	13003	0.022324387
212436	13003	0.014013894
212436	13003	0.040411775
212436	13003	0.048395108
212436	13003	0.061616224
212436	13003	0.019677531
212437	13003	0.015793359
212437	13009	0.1276619
212447	13012	0.096135993
212447	13024	0.011673892
212457	13035	0.072068786
212458	13035	0.030103743
212458	13035	0.060185041
212458	13035	0.024923174
212458	13035	0.127035251
212459	13035	0.06403361
212459	13035	0.01127499
212461	13002	0.005908541
212462	13002	0.011753045
212462	13002	0.008282062
212462	13002	0.007305474
212462	21057	0.030380054
212462	21057	0.089105393
212462	21057	0.421637208
212469	21091	0.183482701
212470	21091	0.32098097
212470	21197	0.003886854
212470	21197	0.037201442
212470	21091	0.006077974
212470	21197	0.023433578
212470	21213	0.003039768
212471	21213	0.279479188
212472	21213	0.27786785
212473	21213	0.144019464
213453	22001	0.03154353
213454	22001	0.006040981
213456	22016	0.005864642
213457	22016	0.016381513
213461	22016	0.006382079
213461	22016	0.008990567
213461	22016	0.007316062
213461	22016	0.007234788
213461	22016	0.011830568
213461	22016	0.029067823
213462	22016	0.021744108
213463	22016	0.018794695
213464	13029	0.011675153
213464	13029	0.001655125
213464	13029	0.022321292
213464	13044	0.00579365
213464	22016	0.002408156
213465	13029	0.01838206
213465	13044	0.059151626
213466	13029	0.015605755
213466	13044	0.01191725
213466	13029	0.017101375
213466	13044	0.001389457
213467	13029	0.038805582
213468	13029	0.039216245
213468	13029	0.003977294
213469	13029	0.032313273
213469	13044	0.022176141
213479	13017	0.020372779
213479	13017	0.151994827
213485	13019	0.150137775
213487	13050	0.19465716
213491	13054	0.012371581
213492	13054	0.013907302
213492	13054	0.082343786
213493	13054	0.029731832
213493	13054	0.016475518
213493	13054	0.065876076
213494	13003	0.005784152
213494	13003	0.065946328
213494	13054	0.038230367
213494	13003	0.012706192
213494	13054	0.006272469
213494	13003	0.001162344
213494	13054	0.00608296
213494	13003	0.07170144
213494	13054	0.024725383
213495	13003	0.06015242
213495	13003	0.044249617
213496	13003	0.097318831
213504	13012	0.00303336
213505	13012	0.089929576
213505	13012	0.031483515
213506	13012	0.013612482
213516	13035	0.023170876
213516	13035	0.12202081
213516	13035	0.055320232
213516	13035	0.00214952
213518	13035	0.043885263
213518	13060	0.070001248
213521	21057	0.458877345
213521	21109	0.289642409
213522	21109	0.646110514
213523	21109	0.064247077
213529	21197	0.065118488
213532	21197	0.061968661
213532	21213	0.022520299
213532	21197	0.002203121
213532	21213	0.138444546
213532	21197	0.014915803
213532	21213	0.058107355
213533	21213	0.034314357
213540	30051	0.261307447
213541	30051	0.509977787
213542	30051	0.228714765
213542	30066	0.148008071
214513	22016	0.019056623
214513	22001	0.00297475
214514	22016	0.005398486
214516	22016	0.021739391
214519	22016	0.002623339
214519	22016	1.59332E-05
214520	22016	0.002562817
214520	22016	0.000564262
214520	22016	0.008430265
214520	22016	0.012343157
214520	22016	0.001955567
214520	22016	0.010615793
214520	22016	0.004212223
214520	22016	0.013424217
214527	13029	0.002272889
214527	13029	0.001550582
214527	13029	0.004023753
214528	13029	0.038802459
214528	13029	0.008919438
214528	13029	0.003555018
214528	13029	0.008005049
214529	13029	0.016416064
214538	13017	0.020750014
214539	13006	0.027485674
214539	13017	0.11936793
214544	13019	0.158311092
214544	13019	0.006809217
214544	13019	0.011122034
214544	13019	0.054107715
214545	13050	0.168204936
214545	13019	0.000477831
214545	13050	0.066311054
214546	13050	0.00116706
214551	13054	0.019640245
214552	13054	0.113318401
214553	13054	0.012259228
214555	13003	0.064153402
214556	13003	0.015098278
214562	13012	0.07600767
214563	13012	0.065112606
214563	13012	0.042981929
214563	13012	0.071215812
214575	13035	0.186973544
214577	13060	0.109397584
214578	13060	0.044418053
214588	21197	0.069819981
214591	21197	0.060039599
214591	21213	0.042207172
214601	30066	0.851991929
215573	22016	0.023796102
215574	22016	0.003448953
215575	22016	0.01345002
215576	22016	0.008631024
215576	22016	0.000647983
215576	22016	0.002244837
215577	22016	0.00468293
215577	22016	0.014206789
215577	22016	0.002292286
215577	22016	0.007080427
215577	22016	0.000947906
215578	22016	0.020605182
215586	13029	0.01520155
215587	13029	0.037127015
215587	13029	0.040386033
215587	13029	0.015033862
215588	13029	0.027731362
215588	13029	0.056793163
215589	13029	0.004382583
215589	13029	0.022501171
215598	13006	0.082245433
215599	13006	0.015881248
215604	13050	0.015004795
215604	13050	0.067041323
215604	13019	0.025743189
215604	13050	0.123743726
215610	13055	0.026616003
215610	13054	0.007866231
215610	13054	0.077439425
215610	13054	0.017036519
215610	13055	0.020313717
215610	13054	0.031870642
215611	13055	0.105288934
215621	13012	0.058975243
215622	13012	0.051404389
215633	13004	0.114593827
215634	13004	0.215696935
215634	13035	0.000769699
215634	13004	0.008392462
215637	13060	0.101748097
215638	13060	0.175328567
215638	13060	0.005893086
215638	13060	0.039261701
215647	21197	0.057539573
215648	21197	0.052311109
215650	21197	0.107425546
215651	21197	0.020919244
216632	22016	0.008921084
216633	22016	0.014421039
216635	22016	0.036274243
216635	22016	0.022202778
216635	22016	0.010190597
216635	22016	0.005911921
216635	22016	0.017825924
216636	22016	0.009692336
