CELL,"X (Coord. GEOF.,ITRF92)","Y (Coord. GEOF.,ITRF92)",uso,pob,UTMX,Utmy,UTMZ
200764,-99.61894,19.97211,6,2241,2748321.774,887649.0616,14
200765,-99.59018,19.97165,6,5523,2751321.774,887649.0616,14
200766,-99.56142,19.97119,6,4221,2754321.774,887649.0616,14
200767,-99.53266,19.97073,6,6440,2757321.774,887649.0616,14
200768,-99.5039,19.97026,6,3717,2760321.774,887649.0616,14
200769,-99.47514,19.96978,6,1692,2763321.774,887649.0616,14
200770,-99.44638,19.9693,6,2491,2766321.774,887649.0616,14
200771,-99.41762,19.96881,6,95,2769321.774,887649.0616,14
200772,-99.38886,19.96832,6,1960,2772321.774,887649.0616,14
200773,-99.3601,19.96782,6,5223,2775321.774,887649.0616,14
200774,-99.33134,19.96732,6,488,2778321.774,887649.0616,14
200775,-99.30258,19.96681,6,697,2781321.774,887649.0616,14
200776,-99.27383,19.96629,6,1181,2784321.774,887649.0616,14
200777,-99.24507,19.96578,6,3268,2787321.774,887649.0616,14
200778,-99.21631,19.96525,6,472,2790321.774,887649.0616,14
200779,-99.18755,19.96472,6,5818,2793321.774,887649.0616,14
200780,-99.1588,19.96418,6,7778,2796321.774,887649.0616,14
200781,-99.13004,19.96364,6,0,2799321.774,887649.0616,14
200782,-99.10128,19.9631,6,0,2802321.774,887649.0616,14
200783,-99.07253,19.96254,6,424,2805321.774,887649.0616,14
200784,-99.04377,19.96198,6,3111,2808321.774,887649.0616,14
200785,-99.01501,19.96142,6,0,2811321.774,887649.0616,14
200786,-98.98626,19.96085,6,0,2814321.774,887649.0616,14
200787,-98.9575,19.96028,6,0,2817321.774,887649.0616,14
200788,-98.92875,19.9597,6,5284,2820321.774,887649.0616,14
200789,-98.89999,19.95911,6,2740,2823321.774,887649.0616,14
200790,-98.87124,19.95852,6,1523,2826321.774,887649.0616,14
200791,-98.84248,19.95793,6,198,2829321.774,887649.0616,14
200792,-98.81373,19.95733,6,0,2832321.774,887649.0616,14
200793,-98.78497,19.95672,6,401,2835321.774,887649.0616,14
200794,-98.75622,19.95611,6,2409,2838321.774,887649.0616,14
200795,-98.72746,19.95549,6,0,2841321.774,887649.0616,14
200796,-98.69871,19.95487,6,1122,2844321.774,887649.0616,14
200797,-98.66996,19.95424,6,656,2847321.774,887649.0616,14
200798,-98.64121,19.9536,6,210,2850321.774,887649.0616,14
200799,-98.61245,19.95296,6,138,2853321.774,887649.0616,14
200800,-98.5837,19.95232,6,710,2856321.774,887649.0616,14
200801,-98.55495,19.95167,6,172,2859321.774,887649.0616,14
200802,-98.5262,19.95101,6,1096,2862321.774,887649.0616,14
200803,-98.49745,19.95035,6,304,2865321.774,887649.0616,14
200804,-98.46869,19.94968,6,104,2868321.774,887649.0616,14
200805,-98.43994,19.94901,6,84,2871321.774,887649.0616,14
200806,-98.41119,19.94833,6,40,2874321.774,887649.0616,14
200807,-98.38244,19.94765,6,383,2877321.774,887649.0616,14
200808,-98.35369,19.94696,6,47,2880321.774,887649.0616,14
200809,-98.32494,19.94627,6,717,2883321.774,887649.0616,14
200810,-98.29619,19.94557,6,281,2886321.774,887649.0616,14
200811,-98.26744,19.94486,6,0,2889321.774,887649.0616,14
200812,-98.2387,19.94415,6,58,2892321.774,887649.0616,14
200813,-98.20995,19.94344,6,1772,2895321.774,887649.0616,14
200814,-98.1812,19.94272,6,5,2898321.774,887649.0616,14
200815,-98.15245,19.94199,6,418,2901321.774,887649.0616,14
200816,-98.1237,19.94126,6,0,2904321.774,887649.0616,14
200817,-98.09496,19.94052,6,457,2907321.774,887649.0616,14
200818,-98.06621,19.93978,6,68,2910321.774,887649.0616,14
200819,-98.03746,19.93903,6,589,2913321.774,887649.0616,14
200820,-98.00872,19.93827,6,18,2916321.774,887649.0616,14
200821,-97.97997,19.93751,6,11030,2919321.774,887649.0616,14
200822,-97.95122,19.93675,6,18128,2922321.774,887649.0616,14
200823,-97.92248,19.93598,6,2189,2925321.774,887649.0616,14
200824,-97.89373,19.9352,6,1138,2928321.774,887649.0616,14
200825,-97.86499,19.93442,6,1734,2931321.774,887649.0616,14
200826,-97.83624,19.93364,6,239,2934321.774,887649.0616,14
200827,-97.8075,19.93284,6,1420,2937321.774,887649.0616,14
200828,-97.77876,19.93205,6,777,2940321.774,887649.0616,14
200829,-97.75001,19.93124,6,0,2943321.774,887649.0616,14
200830,-97.72127,19.93043,6,978,2946321.774,887649.0616,14
200831,-97.69253,19.92962,6,1747,2949321.774,887649.0616,14
200832,-97.66378,19.9288,6,975,2952321.774,887649.0616,14
200833,-97.63504,19.92798,6,3510,2955321.774,887649.0616,14
200834,-97.6063,19.92715,6,3147,2958321.774,887649.0616,14
201804,-100.16505,20.00689,6,266,2691321.774,890649.0616,14
201805,-100.13628,20.00654,6,0,2694321.774,890649.0616,14
201806,-100.10751,20.00619,6,0,2697321.774,890649.0616,14
201807,-100.07875,20.00582,6,1881,2700321.774,890649.0616,14
201808,-100.04998,20.00546,6,2085,2703321.774,890649.0616,14
201809,-100.02121,20.00508,6,726,2706321.774,890649.0616,14
201810,-99.99244,20.00471,6,0,2709321.774,890649.0616,14
201811,-99.96367,20.00432,6,1028,2712321.774,890649.0616,14
201812,-99.9349,20.00393,6,120,2715321.774,890649.0616,14
201813,-99.90613,20.00354,6,1427,2718321.774,890649.0616,14
201814,-99.87737,20.00314,6,265,2721321.774,890649.0616,14
201815,-99.8486,20.00274,6,2433,2724321.774,890649.0616,14
201816,-99.81983,20.00232,6,1250,2727321.774,890649.0616,14
201817,-99.79106,20.00191,6,544,2730321.774,890649.0616,14
201818,-99.76229,20.00149,6,332,2733321.774,890649.0616,14
201819,-99.73353,20.00106,6,1732,2736321.774,890649.0616,14
201820,-99.70476,20.00063,6,0,2739321.774,890649.0616,14
201821,-99.67599,20.00019,6,2005,2742321.774,890649.0616,14
201822,-99.64723,19.99975,6,311,2745321.774,890649.0616,14
201823,-99.61846,19.9993,6,1324,2748321.774,890649.0616,14
201824,-99.58969,19.99884,6,2205,2751321.774,890649.0616,14
201825,-99.56093,19.99838,6,0,2754321.774,890649.0616,14
201826,-99.53216,19.99792,6,704,2757321.774,890649.0616,14
201827,-99.5034,19.99745,6,0,2760321.774,890649.0616,14
201828,-99.47463,19.99697,6,723,2763321.774,890649.0616,14
201829,-99.44587,19.99649,6,608,2766321.774,890649.0616,14
201830,-99.4171,19.996,6,0,2769321.774,890649.0616,14
201831,-99.38834,19.99551,6,1735,2772321.774,890649.0616,14
201832,-99.35957,19.99501,6,5224,2775321.774,890649.0616,14
201833,-99.33081,19.99451,6,10332,2778321.774,890649.0616,14
201834,-99.30204,19.994,6,2202,2781321.774,890649.0616,14
201835,-99.27328,19.99349,6,893,2784321.774,890649.0616,14
201836,-99.24452,19.99297,6,3501,2787321.774,890649.0616,14
201837,-99.21575,19.99244,6,4727,2790321.774,890649.0616,14
201838,-99.18699,19.99191,6,6562,2793321.774,890649.0616,14
201839,-99.15823,19.99137,6,7912,2796321.774,890649.0616,14
201840,-99.12946,19.99083,6,1844,2799321.774,890649.0616,14
201841,-99.1007,19.99029,6,0,2802321.774,890649.0616,14
201842,-99.07194,19.98973,6,966,2805321.774,890649.0616,14
201843,-99.04318,19.98917,6,6623,2808321.774,890649.0616,14
201844,-99.01441,19.98861,6,782,2811321.774,890649.0616,14
201845,-98.98565,19.98804,6,0,2814321.774,890649.0616,14
201846,-98.95689,19.98747,6,0,2817321.774,890649.0616,14
201847,-98.92813,19.98689,6,927,2820321.774,890649.0616,14
201848,-98.89937,19.9863,6,0,2823321.774,890649.0616,14
201849,-98.87061,19.98571,6,7470,2826321.774,890649.0616,14
201850,-98.84185,19.98512,6,270,2829321.774,890649.0616,14
201851,-98.81309,19.98452,6,4,2832321.774,890649.0616,14
201852,-98.78433,19.98391,6,3114,2835321.774,890649.0616,14
201853,-98.75557,19.9833,6,1,2838321.774,890649.0616,14
201854,-98.72681,19.98268,6,727,2841321.774,890649.0616,14
201855,-98.69805,19.98205,6,1409,2844321.774,890649.0616,14
201856,-98.66929,19.98143,6,126,2847321.774,890649.0616,14
201857,-98.64053,19.98079,6,13,2850321.774,890649.0616,14
201858,-98.61177,19.98015,6,2178,2853321.774,890649.0616,14
201859,-98.58302,19.97951,6,405,2856321.774,890649.0616,14
201860,-98.55426,19.97886,6,289,2859321.774,890649.0616,14
201861,-98.5255,19.9782,6,3579,2862321.774,890649.0616,14
201862,-98.49674,19.97754,6,595,2865321.774,890649.0616,14
201863,-98.46799,19.97687,6,371,2868321.774,890649.0616,14
201864,-98.43923,19.9762,6,17,2871321.774,890649.0616,14
201865,-98.41047,19.97552,6,0,2874321.774,890649.0616,14
201866,-98.38172,19.97484,6,0,2877321.774,890649.0616,14
201867,-98.35296,19.97415,6,0,2880321.774,890649.0616,14
201868,-98.32421,19.97345,6,201,2883321.774,890649.0616,14
201869,-98.29545,19.97276,6,267,2886321.774,890649.0616,14
201870,-98.2667,19.97205,6,852,2889321.774,890649.0616,14
201871,-98.23794,19.97134,6,166,2892321.774,890649.0616,14
201872,-98.20919,19.97062,6,137,2895321.774,890649.0616,14
201873,-98.18043,19.9699,6,404,2898321.774,890649.0616,14
201874,-98.15168,19.96918,6,271,2901321.774,890649.0616,14
201875,-98.12293,19.96844,6,789,2904321.774,890649.0616,14
201876,-98.09417,19.9677,6,314,2907321.774,890649.0616,14
201877,-98.06542,19.96696,6,886,2910321.774,890649.0616,14
201878,-98.03667,19.96621,6,76,2913321.774,890649.0616,14
201879,-98.00792,19.96546,6,0,2916321.774,890649.0616,14
201880,-97.97916,19.9647,6,4724,2919321.774,890649.0616,14
201881,-97.95041,19.96393,6,5771,2922321.774,890649.0616,14
201882,-97.92166,19.96316,6,0,2925321.774,890649.0616,14
201883,-97.89291,19.96239,6,704,2928321.774,890649.0616,14
201884,-97.86416,19.96161,6,0,2931321.774,890649.0616,14
201885,-97.83541,19.96082,6,2734,2934321.774,890649.0616,14
201886,-97.80666,19.96003,6,2085,2937321.774,890649.0616,14
201887,-97.77791,19.95923,6,1225,2940321.774,890649.0616,14
201888,-97.74916,19.95843,6,0,2943321.774,890649.0616,14
201889,-97.72041,19.95762,6,754,2946321.774,890649.0616,14
201890,-97.69166,19.9568,6,3034,2949321.774,890649.0616,14
201891,-97.66292,19.95598,6,710,2952321.774,890649.0616,14
201892,-97.63417,19.95516,6,1812,2955321.774,890649.0616,14
201893,-97.60542,19.95433,6,1474,2958321.774,890649.0616,14
202863,-100.16468,20.03409,6,60,2691321.774,893649.0616,14
202864,-100.13591,20.03374,6,880,2694321.774,893649.0616,14
202865,-100.10713,20.03338,6,1971,2697321.774,893649.0616,14
202866,-100.07836,20.03302,6,1363,2700321.774,893649.0616,14
202867,-100.04958,20.03265,6,155,2703321.774,893649.0616,14
202868,-100.02081,20.03228,6,1456,2706321.774,893649.0616,14
202869,-99.99204,20.0319,6,2427,2709321.774,893649.0616,14
202870,-99.96326,20.03152,6,2306,2712321.774,893649.0616,14
202871,-99.93449,20.03113,6,249,2715321.774,893649.0616,14
202872,-99.90571,20.03073,6,0,2718321.774,893649.0616,14
202873,-99.87694,20.03033,6,1413,2721321.774,893649.0616,14
202874,-99.84817,20.02993,6,1139,2724321.774,893649.0616,14
202875,-99.81939,20.02952,6,11,2727321.774,893649.0616,14
202876,-99.79062,20.0291,6,277,2730321.774,893649.0616,14
202877,-99.76185,20.02868,6,0,2733321.774,893649.0616,14
202878,-99.73307,20.02825,6,1644,2736321.774,893649.0616,14
202879,-99.7043,20.02782,6,0,2739321.774,893649.0616,14
202880,-99.67553,20.02738,6,765,2742321.774,893649.0616,14
202881,-99.64676,20.02694,6,1201,2745321.774,893649.0616,14
202882,-99.61798,20.02649,6,811,2748321.774,893649.0616,14
202883,-99.58921,20.02604,6,2589,2751321.774,893649.0616,14
202884,-99.56044,20.02558,6,127,2754321.774,893649.0616,14
202885,-99.53167,20.02511,6,3061,2757321.774,893649.0616,14
202886,-99.5029,20.02464,6,395,2760321.774,893649.0616,14
202887,-99.47413,20.02416,6,0,2763321.774,893649.0616,14
202888,-99.44535,20.02368,6,1059,2766321.774,893649.0616,14
202889,-99.41658,20.02319,6,0,2769321.774,893649.0616,14
202890,-99.38781,20.0227,6,0,2772321.774,893649.0616,14
202891,-99.35904,20.0222,6,2512,2775321.774,893649.0616,14
202892,-99.33027,20.0217,6,12308,2778321.774,893649.0616,14
202893,-99.3015,20.02119,6,0,2781321.774,893649.0616,14
202894,-99.27273,20.02068,6,3605,2784321.774,893649.0616,14
202895,-99.24396,20.02016,6,4462,2787321.774,893649.0616,14
202896,-99.21519,20.01963,6,5556,2790321.774,893649.0616,14
202897,-99.18642,20.0191,6,993,2793321.774,893649.0616,14
202898,-99.15766,20.01856,6,0,2796321.774,893649.0616,14
202899,-99.12889,20.01802,6,0,2799321.774,893649.0616,14
202900,-99.10012,20.01748,6,0,2802321.774,893649.0616,14
202901,-99.07135,20.01692,6,0,2805321.774,893649.0616,14
202902,-99.04258,20.01637,6,2700,2808321.774,893649.0616,14
202903,-99.01382,20.0158,6,9,2811321.774,893649.0616,14
202904,-98.98505,20.01523,6,1357,2814321.774,893649.0616,14
202905,-98.95628,20.01466,6,0,2817321.774,893649.0616,14
202906,-98.92751,20.01408,6,0,2820321.774,893649.0616,14
202907,-98.89875,20.01349,6,1,2823321.774,893649.0616,14
202908,-98.86998,20.0129,6,59,2826321.774,893649.0616,14
202909,-98.84121,20.01231,6,4691,2829321.774,893649.0616,14
202910,-98.81245,20.0117,6,12,2832321.774,893649.0616,14
202911,-98.78368,20.0111,6,4965,2835321.774,893649.0616,14
202912,-98.75492,20.01048,6,1298,2838321.774,893649.0616,14
202913,-98.72615,20.00987,6,1509,2841321.774,893649.0616,14
202914,-98.69739,20.00924,6,245,2844321.774,893649.0616,14
202915,-98.66862,20.00861,6,16,2847321.774,893649.0616,14
202916,-98.63986,20.00798,6,3032,2850321.774,893649.0616,14
202917,-98.61109,20.00734,6,230,2853321.774,893649.0616,14
202918,-98.58233,20.00669,6,255,2856321.774,893649.0616,14
202919,-98.55357,20.00604,6,0,2859321.774,893649.0616,14
202920,-98.5248,20.00539,6,530,2862321.774,893649.0616,14
202921,-98.49604,20.00473,6,160,2865321.774,893649.0616,14
202922,-98.46728,20.00406,6,0,2868321.774,893649.0616,14
202923,-98.43852,20.00339,6,46,2871321.774,893649.0616,14
202924,-98.40975,20.00271,6,0,2874321.774,893649.0616,14
202925,-98.38099,20.00203,6,429,2877321.774,893649.0616,14
202926,-98.35223,20.00134,6,213,2880321.774,893649.0616,14
202927,-98.32347,20.00064,6,638,2883321.774,893649.0616,14
202928,-98.29471,19.99994,6,3854,2886321.774,893649.0616,14
202929,-98.26595,19.99924,6,2184,2889321.774,893649.0616,14
202930,-98.23719,19.99853,6,1824,2892321.774,893649.0616,14
202931,-98.20843,19.99781,6,407,2895321.774,893649.0616,14
202932,-98.17967,19.99709,6,156,2898321.774,893649.0616,14
202933,-98.15091,19.99636,6,0,2901321.774,893649.0616,14
202934,-98.12215,19.99563,6,635,2904321.774,893649.0616,14
202935,-98.09339,19.99489,6,60,2907321.774,893649.0616,14
202936,-98.06463,19.99415,6,1018,2910321.774,893649.0616,14
202937,-98.03587,19.9934,6,0,2913321.774,893649.0616,14
202938,-98.00711,19.99264,6,357,2916321.774,893649.0616,14
202939,-97.97836,19.99188,6,2091,2919321.774,893649.0616,14
202940,-97.9496,19.99112,6,1248,2922321.774,893649.0616,14
202941,-97.92084,19.99035,6,137,2925321.774,893649.0616,14
202942,-97.89209,19.98957,6,1611,2928321.774,893649.0616,14
202943,-97.86333,19.98879,6,29,2931321.774,893649.0616,14
202944,-97.83457,19.988,6,3087,2934321.774,893649.0616,14
202945,-97.80582,19.98721,6,606,2937321.774,893649.0616,14
202946,-97.77706,19.98641,6,81,2940321.774,893649.0616,14
202947,-97.74831,19.98561,6,548,2943321.774,893649.0616,14
202948,-97.71955,19.9848,6,4548,2946321.774,893649.0616,14
202949,-97.6908,19.98399,6,3654,2949321.774,893649.0616,14
202950,-97.66205,19.98317,6,3619,2952321.774,893649.0616,14
202951,-97.63329,19.98234,6,1714,2955321.774,893649.0616,14
202952,-97.60454,19.98151,6,214,2958321.774,893649.0616,14
203922,-100.16432,20.06128,6,606,2691321.774,896649.0616,14
203923,-100.13554,20.06093,6,536,2694321.774,896649.0616,14
203924,-100.10675,20.06058,6,1314,2697321.774,896649.0616,14
203925,-100.07797,20.06021,6,2832,2700321.774,896649.0616,14
203926,-100.04919,20.05985,6,2571,2703321.774,896649.0616,14
203927,-100.02041,20.05947,6,0,2706321.774,896649.0616,14
203928,-99.99163,20.0591,6,3010,2709321.774,896649.0616,14
203929,-99.96285,20.05871,6,0,2712321.774,896649.0616,14
203930,-99.93407,20.05832,6,0,2715321.774,896649.0616,14
203931,-99.90529,20.05793,6,0,2718321.774,896649.0616,14
203932,-99.87651,20.05753,6,0,2721321.774,896649.0616,14
203933,-99.84773,20.05712,6,753,2724321.774,896649.0616,14
203934,-99.81895,20.05671,6,88,2727321.774,896649.0616,14
203935,-99.79018,20.0563,6,0,2730321.774,896649.0616,14
203936,-99.7614,20.05587,6,1142,2733321.774,896649.0616,14
203937,-99.73262,20.05545,6,0,2736321.774,896649.0616,14
203938,-99.70384,20.05501,6,473,2739321.774,896649.0616,14
203939,-99.67506,20.05458,6,0,2742321.774,896649.0616,14
203940,-99.64628,20.05413,6,1924,2745321.774,896649.0616,14
203941,-99.61751,20.05368,6,0,2748321.774,896649.0616,14
203942,-99.58873,20.05323,6,0,2751321.774,896649.0616,14
203943,-99.55995,20.05277,6,337,2754321.774,896649.0616,14
203944,-99.53117,20.0523,6,0,2757321.774,896649.0616,14
203945,-99.5024,20.05183,6,1119,2760321.774,896649.0616,14
203946,-99.47362,20.05136,6,1271,2763321.774,896649.0616,14
203947,-99.44484,20.05087,6,11,2766321.774,896649.0616,14
203948,-99.41606,20.05039,6,1598,2769321.774,896649.0616,14
203949,-99.38729,20.04989,6,1559,2772321.774,896649.0616,14
203950,-99.35851,20.0494,6,17761,2775321.774,896649.0616,14
203951,-99.32974,20.04889,6,18168,2778321.774,896649.0616,14
203952,-99.30096,20.04838,6,5627,2781321.774,896649.0616,14
203953,-99.27219,20.04787,6,319,2784321.774,896649.0616,14
203954,-99.24341,20.04735,6,6842,2787321.774,896649.0616,14
203955,-99.21463,20.04682,6,9249,2790321.774,896649.0616,14
203956,-99.18586,20.04629,6,485,2793321.774,896649.0616,14
203957,-99.15709,20.04576,6,1,2796321.774,896649.0616,14
203958,-99.12831,20.04521,6,0,2799321.774,896649.0616,14
203959,-99.09954,20.04467,6,0,2802321.774,896649.0616,14
203960,-99.07076,20.04411,6,0,2805321.774,896649.0616,14
203961,-99.04199,20.04356,6,0,2808321.774,896649.0616,14
203962,-99.01322,20.04299,6,417,2811321.774,896649.0616,14
203963,-98.98444,20.04242,6,0,2814321.774,896649.0616,14
203964,-98.95567,20.04185,6,12,2817321.774,896649.0616,14
203965,-98.9269,20.04127,6,2,2820321.774,896649.0616,14
203966,-98.89812,20.04068,6,1,2823321.774,896649.0616,14
203967,-98.86935,20.04009,6,0,2826321.774,896649.0616,14
203968,-98.84058,20.0395,6,4961,2829321.774,896649.0616,14
203969,-98.81181,20.03889,6,7708,2832321.774,896649.0616,14
203970,-98.78304,20.03829,6,12939,2835321.774,896649.0616,14
203971,-98.75427,20.03767,6,2109,2838321.774,896649.0616,14
203972,-98.7255,20.03706,6,4517,2841321.774,896649.0616,14
203973,-98.69672,20.03643,6,2121,2844321.774,896649.0616,14
203974,-98.66795,20.0358,6,53,2847321.774,896649.0616,14
203975,-98.63918,20.03517,6,237,2850321.774,896649.0616,14
203976,-98.61041,20.03453,6,546,2853321.774,896649.0616,14
203977,-98.58164,20.03388,6,126,2856321.774,896649.0616,14
203978,-98.55288,20.03323,6,398,2859321.774,896649.0616,14
203979,-98.52411,20.03258,6,1170,2862321.774,896649.0616,14
203980,-98.49534,20.03191,6,450,2865321.774,896649.0616,14
203981,-98.46657,20.03125,6,360,2868321.774,896649.0616,14
203982,-98.4378,20.03057,6,0,2871321.774,896649.0616,14
203983,-98.40903,20.0299,6,1601,2874321.774,896649.0616,14
203984,-98.38027,20.02921,6,2343,2877321.774,896649.0616,14
203985,-98.3515,20.02852,6,12133,2880321.774,896649.0616,14
203986,-98.32273,20.02783,6,9761,2883321.774,896649.0616,14
203987,-98.29396,20.02713,6,8114,2886321.774,896649.0616,14
203988,-98.2652,20.02642,6,2194,2889321.774,896649.0616,14
203989,-98.23643,20.02571,6,583,2892321.774,896649.0616,14
203990,-98.20767,20.025,6,303,2895321.774,896649.0616,14
203991,-98.1789,20.02428,6,17,2898321.774,896649.0616,14
203992,-98.15013,20.02355,6,1180,2901321.774,896649.0616,14
203993,-98.12137,20.02282,6,1674,2904321.774,896649.0616,14
203994,-98.09261,20.02208,6,567,2907321.774,896649.0616,14
203995,-98.06384,20.02133,6,122,2910321.774,896649.0616,14
203996,-98.03508,20.02058,6,35,2913321.774,896649.0616,14
203997,-98.00631,20.01983,6,588,2916321.774,896649.0616,14
203998,-97.97755,20.01907,6,471,2919321.774,896649.0616,14
203999,-97.94879,20.0183,6,3465,2922321.774,896649.0616,14
204000,-97.92002,20.01753,6,686,2925321.774,896649.0616,14
204001,-97.89126,20.01676,6,368,2928321.774,896649.0616,14
204002,-97.8625,20.01598,6,4620,2931321.774,896649.0616,14
204003,-97.83374,20.01519,6,485,2934321.774,896649.0616,14
204004,-97.80498,20.0144,6,2558,2937321.774,896649.0616,14
204005,-97.77622,20.0136,6,658,2940321.774,896649.0616,14
204006,-97.74746,20.01279,6,648,2943321.774,896649.0616,14
204007,-97.7187,20.01199,6,1959,2946321.774,896649.0616,14
204008,-97.68994,20.01117,6,125,2949321.774,896649.0616,14
204009,-97.66118,20.01035,6,5343,2952321.774,896649.0616,14
204010,-97.63242,20.00953,6,5344,2955321.774,896649.0616,14
204011,-97.60366,20.00869,6,1767,2958321.774,896649.0616,14
204981,-100.16395,20.08848,6,432,2691321.774,899649.0616,14
204982,-100.13516,20.08813,6,1318,2694321.774,899649.0616,14
204983,-100.10637,20.08777,6,1058,2697321.774,899649.0616,14
204984,-100.07759,20.08741,6,451,2700321.774,899649.0616,14
204985,-100.0488,20.08704,6,1838,2703321.774,899649.0616,14
204986,-100.02002,20.08667,6,340,2706321.774,899649.0616,14
204987,-99.99123,20.08629,6,565,2709321.774,899649.0616,14
204988,-99.96244,20.08591,6,0,2712321.774,899649.0616,14
204989,-99.93366,20.08552,6,0,2715321.774,899649.0616,14
204990,-99.90487,20.08512,6,0,2718321.774,899649.0616,14
204991,-99.87609,20.08472,6,1219,2721321.774,899649.0616,14
204992,-99.8473,20.08432,6,3258,2724321.774,899649.0616,14
204993,-99.81852,20.08391,6,2427,2727321.774,899649.0616,14
204994,-99.78973,20.08349,6,1969,2730321.774,899649.0616,14
204995,-99.76095,20.08307,6,1401,2733321.774,899649.0616,14
204996,-99.73216,20.08264,6,1607,2736321.774,899649.0616,14
204997,-99.70338,20.08221,6,1852,2739321.774,899649.0616,14
204998,-99.67459,20.08177,6,204,2742321.774,899649.0616,14
204999,-99.64581,20.08133,6,1942,2745321.774,899649.0616,14
205000,-99.61703,20.08088,6,869,2748321.774,899649.0616,14
205001,-99.58824,20.08042,6,3238,2751321.774,899649.0616,14
205002,-99.55946,20.07996,6,799,2754321.774,899649.0616,14
205003,-99.53068,20.0795,6,161,2757321.774,899649.0616,14
205004,-99.50189,20.07903,6,198,2760321.774,899649.0616,14
205005,-99.47311,20.07855,6,229,2763321.774,899649.0616,14
205006,-99.44433,20.07807,6,92,2766321.774,899649.0616,14
205007,-99.41555,20.07758,6,0,2769321.774,899649.0616,14
205008,-99.38676,20.07709,6,0,2772321.774,899649.0616,14
205009,-99.35798,20.07659,6,900,2775321.774,899649.0616,14
205010,-99.3292,20.07609,6,6704,2778321.774,899649.0616,14
205011,-99.30042,20.07558,6,1268,2781321.774,899649.0616,14
205012,-99.27164,20.07506,6,722,2784321.774,899649.0616,14
205013,-99.24286,20.07454,6,8123,2787321.774,899649.0616,14
205014,-99.21408,20.07402,6,7886,2790321.774,899649.0616,14
205015,-99.1853,20.07349,6,56,2793321.774,899649.0616,14
205016,-99.15651,20.07295,6,0,2796321.774,899649.0616,14
205017,-99.12773,20.07241,6,1474,2799321.774,899649.0616,14
205018,-99.09895,20.07186,6,0,2802321.774,899649.0616,14
205019,-99.07018,20.07131,6,0,2805321.774,899649.0616,14
205020,-99.0414,20.07075,6,0,2808321.774,899649.0616,14
205021,-99.01262,20.07018,6,0,2811321.774,899649.0616,14
205022,-98.98384,20.06962,6,0,2814321.774,899649.0616,14
205023,-98.95506,20.06904,6,0,2817321.774,899649.0616,14
205024,-98.92628,20.06846,6,0,2820321.774,899649.0616,14
205025,-98.8975,20.06788,6,448,2823321.774,899649.0616,14
205026,-98.86872,20.06728,6,7,2826321.774,899649.0616,14
205027,-98.83995,20.06669,6,5,2829321.774,899649.0616,14
205028,-98.81117,20.06609,6,3689,2832321.774,899649.0616,14
205029,-98.78239,20.06548,6,39809,2835321.774,899649.0616,14
205030,-98.75361,20.06487,6,23790,2838321.774,899649.0616,14
205031,-98.72484,20.06425,6,24172,2841321.774,899649.0616,14
205032,-98.69606,20.06362,6,5615,2844321.774,899649.0616,14
205033,-98.66729,20.06299,6,2439,2847321.774,899649.0616,14
205034,-98.63851,20.06236,6,1583,2850321.774,899649.0616,14
205035,-98.60973,20.06172,6,153,2853321.774,899649.0616,14
205036,-98.58096,20.06107,6,468,2856321.774,899649.0616,14
205037,-98.55218,20.06042,6,201,2859321.774,899649.0616,14
205038,-98.52341,20.05977,6,709,2862321.774,899649.0616,14
205039,-98.49463,20.0591,6,1511,2865321.774,899649.0616,14
205040,-98.46586,20.05844,6,2279,2868321.774,899649.0616,14
205041,-98.43709,20.05776,6,3342,2871321.774,899649.0616,14
205042,-98.40831,20.05709,6,10178,2874321.774,899649.0616,14
205043,-98.37954,20.0564,6,2466,2877321.774,899649.0616,14
205044,-98.35077,20.05571,6,13573,2880321.774,899649.0616,14
205045,-98.32199,20.05502,6,6639,2883321.774,899649.0616,14
205046,-98.29322,20.05432,6,2853,2886321.774,899649.0616,14
205047,-98.26445,20.05361,6,800,2889321.774,899649.0616,14
205048,-98.23568,20.0529,6,0,2892321.774,899649.0616,14
205049,-98.2069,20.05218,6,450,2895321.774,899649.0616,14
205050,-98.17813,20.05146,6,1860,2898321.774,899649.0616,14
205051,-98.14936,20.05074,6,2708,2901321.774,899649.0616,14
205052,-98.12059,20.05,6,352,2904321.774,899649.0616,14
205053,-98.09182,20.04926,6,288,2907321.774,899649.0616,14
205054,-98.06305,20.04852,6,2364,2910321.774,899649.0616,14
205055,-98.03428,20.04777,6,0,2913321.774,899649.0616,14
205056,-98.00551,20.04702,6,556,2916321.774,899649.0616,14
205057,-97.97674,20.04626,6,52,2919321.774,899649.0616,14
205058,-97.94797,20.04549,6,486,2922321.774,899649.0616,14
205059,-97.91921,20.04472,6,720,2925321.774,899649.0616,14
205060,-97.89044,20.04394,6,2891,2928321.774,899649.0616,14
205061,-97.86167,20.04316,6,645,2931321.774,899649.0616,14
205062,-97.8329,20.04237,6,1850,2934321.774,899649.0616,14
205063,-97.80414,20.04158,6,3406,2937321.774,899649.0616,14
205064,-97.77537,20.04078,6,14,2940321.774,899649.0616,14
205065,-97.7466,20.03998,6,1572,2943321.774,899649.0616,14
205066,-97.71784,20.03917,6,423,2946321.774,899649.0616,14
205067,-97.68907,20.03836,6,2034,2949321.774,899649.0616,14
205068,-97.6603,20.03754,6,2870,2952321.774,899649.0616,14
205069,-97.63154,20.03671,6,521,2955321.774,899649.0616,14
