GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1549017,06007,1649829.639,5940.428711
1549027,06007,1649829.639,101.3635506
1549028,06007,1649829.639,801.5263999
1549049,06007,1649829.639,6122.291132
1549050,06007,1649829.639,1029.3537
1549071,06004,204330.5876,138.5797755
1549087,06004,204330.5876,1235.645291
1549093,06010,931195.9708,11416.48619
1549094,06002,1449598.03,15.35006959
1549094,06010,931195.9708,41218.9186
1549095,06002,1449598.03,3082.773396
1549095,06010,931195.9708,39486.12981
1549096,06002,1449598.03,15769.3382
1549096,06010,931195.9708,18830.82395
1549097,06002,1449598.03,24219.6952
1549098,06002,1449598.03,22948.91487
1549099,06002,1449598.03,33625.48134
1549100,06002,1449598.03,20957.13349
1549101,06002,1449598.03,35505.58146
1549102,06002,1449598.03,30460.10937
1549103,06002,1449598.03,7885.496943
1549105,06005,386704.079,3304.54474
1549109,06005,386704.079,5788.203866
1549110,06005,386704.079,12428.00157
1549118,06005,386704.079,1585.622422
1552186,14022,420022.2843,1758.430456
1552187,14022,420022.2843,34225.77199
1552188,14022,420022.2843,21111.0385
1552189,14022,420022.2843,20757.86668
1552195,06007,1649829.639,722.5695064
1552197,14022,420022.2843,4494.202947
1552198,14022,420022.2843,1635.780672
1552231,06007,1649829.639,5169.489191
1552232,06007,1649829.639,231.3977498
1552248,06004,204330.5876,1593.597515
1552249,06004,204330.5876,3096.145464
1552271,06010,931195.9708,3535.163041
1552272,06010,931195.9708,26297.37961
1552273,06010,931195.9708,40038.67108
1552274,06002,1449598.03,902.3527913
1552274,06010,931195.9708,36631.89826
1552275,06002,1449598.03,18881.97111
1552275,06010,931195.9708,12592.47678
1552276,06002,1449598.03,30525.72241
1552276,06010,931195.9708,4361.081648
1552277,06002,1449598.03,33085.95196
1552278,06002,1449598.03,23166.09912
1552279,06002,1449598.03,20628.89164
1552280,06002,1449598.03,12928.29496
1552281,06002,1449598.03,8490.816862
1552288,06005,386704.079,2473.027269
1552296,06005,386704.079,11537.27492
1552297,06005,386704.079,3577.274884
1555365,14022,420022.2843,2200.739953
1555367,14022,420022.2843,267.0931495
1555371,14022,420022.2843,3010.302024
1555376,14022,420022.2843,340.6188391
1555389,06007,1649829.639,945.9034943
1555390,06007,1649829.639,2961.250895
1555401,06007,1649829.639,1116.754905
1555402,06007,1649829.639,6185.542488
1555403,06007,1649829.639,2866.747713
1555409,06007,1649829.639,4852.426638
1555410,06007,1649829.639,115.9107427
1555448,06010,931195.9708,7659.160973
1555449,06010,931195.9708,44799.49922
1555450,06010,931195.9708,30804.93467
1555451,06010,931195.9708,38848.78598
1555452,06010,931195.9708,29473.87608
1555453,06002,1449598.03,167.2735622
1555453,06010,931195.9708,30646.28478
1555454,06002,1449598.03,2767.525822
1555454,06010,931195.9708,9719.828434
1555455,06002,1449598.03,40842.07472
1555456,06002,1449598.03,24881.76454
1555457,06002,1449598.03,10900.20341
1555458,06002,1449598.03,1507.746973
1555459,06002,1449598.03,3580.942777
1555459,06005,386704.079,168.3685207
1555460,06005,386704.079,2431.711478
1558567,06007,1649829.639,438.6044484
1558568,06007,1649829.639,1079.574938
1558572,06007,1649829.639,282.8062282
1558573,06007,1649829.639,716.4044529
1558626,06010,931195.9708,25094.4868
1558627,06010,931195.9708,11147.96193
1558628,06010,931195.9708,12727.8136
1558629,06010,931195.9708,20463.85941
1558630,06010,931195.9708,38968.70721
1558631,06010,931195.9708,34000.17486
1558632,06010,931195.9708,8909.983094
1558633,06002,1449598.03,29064.95117
1558633,06010,931195.9708,714.2929495
1558634,06002,1449598.03,23955.08341
1558635,06002,1449598.03,778.3026146
1558637,06005,386704.079,1141.413464
1558638,06005,386704.079,16376.16059
1558639,06005,386704.079,5552.734005
1558640,06005,386704.079,8276.591208
1561750,06007,1649829.639,1817.407814
1561751,06007,1649829.639,5243.358203
1561756,06007,1649829.639,2311.129136
1561769,06008,121545.1459,718.9158967
1561770,06008,121545.1459,4050.362332
1561803,06010,931195.9708,313.4392433
1561804,06010,931195.9708,7756.160393
1561805,06010,931195.9708,3763.030139
1561806,06010,931195.9708,11066.82417
1561807,06010,931195.9708,6337.731682
1561808,06010,931195.9708,32364.08739
1561809,06010,931195.9708,34822.41085
1561810,06010,931195.9708,31239.8774
1561811,06002,1449598.03,13172.42727
1561811,06010,931195.9708,1882.400123
1561812,06002,1449598.03,17988.22259
1561814,06002,1449598.03,2801.735392
1561815,06002,1449598.03,937.5726774
1561816,06005,386704.079,2367.065133
1561817,06005,386704.079,9387.508395
1561818,06005,386704.079,61.22288925
1564933,06007,1649829.639,2574.244893
1564934,06007,1649829.639,10232.89313
1564970,06010,931195.9708,171.9100187
1564971,06010,931195.9708,3097.232393
1564982,06010,931195.9708,3472.880274
1564984,06010,931195.9708,2823.415047
1564985,06010,931195.9708,10526.34466
1564986,06010,931195.9708,37642.00883
1564987,06010,931195.9708,35905.16879
1564988,06010,931195.9708,9357.884203
1564990,06002,1449598.03,12615.13155
1564994,06005,386704.079,816.3693119
1564995,06005,386704.079,1778.360565
1568111,06007,1649829.639,2940.214429
1568121,06008,121545.1459,3608.789133
1568163,06003,225489.4163,708.861692
1568164,06010,931195.9708,25019.23601
1568165,06010,931195.9708,16112.25455
1568168,06002,1449598.03,203.5753661
1568175,06005,386704.079,2151.638
1571298,06008,121545.1459,8.676412019
1571298,14027,279646.0661,17.7912529
1571299,06008,121545.1459,8637.439901
1571333,06010,931195.9708,7622.57327
1571339,06003,225489.4163,121.5272987
1571340,06003,225489.4163,5694.440978
1571341,06003,225489.4163,3196.87094
1571342,06010,931195.9708,279.0273953
1571349,06002,1449598.03,898.736555
1571350,06002,1449598.03,3168.622704
1571351,06002,1449598.03,14.23695059
1571353,06005,386704.079,144.729176
1574461,14027,279646.0661,5937.707407
1574462,14027,279646.0661,277.9758881
1574471,14027,279646.0661,132.0646191
1574476,14027,279646.0661,5069.007398
1574477,14027,279646.0661,266.4435768
1574499,06010,931195.9708,58.74999599
1574500,06010,931195.9708,9390.460446
1574501,06010,931195.9708,4567.457617
1574502,06010,931195.9708,1710.148101
1574517,06003,225489.4163,3716.148496
1574518,06003,225489.4163,18715.24516
1574519,06003,225489.4163,7652.662978
1574520,06003,225489.4163,3017.628317
1574521,06003,225489.4163,54.47398136
1574521,06010,931195.9708,5204.617374
1574525,06010,931195.9708,3698.627485
1574526,06010,931195.9708,85.83124936
1574527,06002,1449598.03,4139.95722
1574528,06002,1449598.03,8543.422087
1574534,06005,386704.079,6860.929471
1574535,06005,386704.079,20346.73328
1574536,06005,386704.079,2036.224596
1577639,14027,279646.0661,341.2664556
1577641,14027,279646.0661,2911.096617
1577642,14027,279646.0661,1303.460459
1577649,14027,279646.0661,3772.425947
1577654,14027,279646.0661,271.674517
1577658,06008,121545.1459,421.3226834
1577659,06008,121545.1459,679.7838213
1577678,06010,931195.9708,147.388456
1577695,06003,225489.4163,1622.981564
1577696,06003,225489.4163,30142.05211
1577697,06003,225489.4163,14249.80191
1577698,06003,225489.4163,4822.562666
1577699,06003,225489.4163,636.6719986
1577702,06010,931195.9708,505.0227642
1577703,06010,931195.9708,12368.68356
1577704,06010,931195.9708,3648.689239
1577705,06010,931195.9708,2320.406243
1577707,06005,386704.079,369.4252832
1577708,06005,386704.079,5526.062464
1577712,06005,386704.079,28848.45916
1577713,06005,386704.079,40003.08146
1577714,06005,386704.079,13924.37644
1577715,06005,386704.079,520.2151801
1577717,06005,386704.079,165.7597586
1577718,06005,386704.079,1882.445263
1580819,14027,279646.0661,8212.929246
1580820,14027,279646.0661,6333.259097
1580873,06003,225489.4163,3359.183831
1580874,06003,225489.4163,6508.090624
1580875,06003,225489.4163,5344.915139
1580876,06003,225489.4163,521.1247042
1580882,06005,386704.079,288.2778687
1580883,06005,386704.079,519.3031095
1580885,06005,386704.079,10937.53314
1580886,06005,386704.079,5347.713821
1580890,06005,386704.079,5311.926211
1580891,06005,386704.079,14394.07229
1580892,06005,386704.079,7692.615963
1580893,06005,386704.079,1631.26166
1580896,06005,386704.079,5475.288483
1583997,14027,279646.0661,10945.21102
1584015,06008,121545.1459,382.1785046
1584016,06008,121545.1459,13.42574607
1584060,06005,386704.079,2210.139309
1584063,06005,386704.079,4388.027536
1584068,06005,386704.079,999.1034547
1584069,06005,386704.079,53.29013692
1584074,06005,386704.079,8332.111641
