GRIDCODE	CVE_ENTCVE_MUN	fbosque
140440	21047	0.007042549
140440	21085	0.061728808
140441	21047	0.004059991
140441	21085	0.016302758
140442	21085	0.027786601
140443	21085	0.027786601
140444	21085	0.018252252
140444	21157	0.005703657
140445	21085	0.000763108
140445	21157	0.029208676
140446	21157	0.091496352
140447	21157	0.080809353
140448	21157	0.009567831
140449	21042	0.006743495
140449	21157	0.038113527
140450	21042	0.026180353
140450	21157	0.029953569
140451	21042	0.016187154
140451	21157	0.005515675
140452	21042	0.052329401
140452	21157	0.011395462
140453	21042	0.055968582
140453	21147	0.011301161
140454	21147	0.10185597
140455	21147	0.048714451
140456	21147	0.004341965
140457	21147	0.008617464
140458	21147	0.057035268
140459	21147	0.045262992
140460	21147	0.041571377
140460	21169	0.002000285
140461	21147	0.002493823
140461	21169	0.065598727
140462	21169	0.098958853
140463	21037	0.055917979
140463	21169	0.042465132
140464	21037	0.074564012
140465	21037	0.098319049
140465	21190	0.026638082
140466	21037	0.119866467
140467	21018	0.027262353
140467	21037	0.021609574
140468	21018	0.075804294
140469	21018	0.064296221
140470	21018	0.002357908
140471	21018	0.048321451
141426	12027	0.0001637
141428	12027	0.017885041
141429	12027	0.019420342
141429	12064	1.01988E-05
141430	12027	0.003934849
141430	12064	0.079252215
141431	12064	0.046846122
141432	12064	0.04329157
141433	12064	0.04329157
141434	12064	0.031201967
141434	15105	0.006970402
141435	12064	0.001534189
141435	15105	0.030141946
141436	15105	0.019066651
141437	15105	0.019066651
141438	15105	0.027037535
141439	15105	0.027037535
141440	12031	0.014799999
141440	15105	0.024766308
141441	12031	0.107138985
141441	15105	0.010247996
141442	12031	0.048968769
141443	12031	0.058790406
141444	12031	0.013818389
141445	12031	0.020989608
141446	12031	0.017540424
141446	12058	0.011037647
141447	12031	0.028151011
141447	12058	0.059496084
141448	12058	0.0014474
141449	12047	0.001833461
141449	12058	0.008642309
141450	12047	0.00969001
141452	12047	0.00175791
141452	12058	0.005076409
141453	12037	0.013684928
141453	12047	0.0309952
141453	12058	0.005925
141454	12037	0.054694946
141454	12058	0.00079545
141455	12037	0.055137749
141456	12037	0.055137749
141457	12037	0.054099223
141458	12037	0.036871187
141458	12055	0.012070333
141459	12055	0.003431529
141461	12055	0.012144615
141462	12055	0.022176342
141463	12055	0.022176342
141464	12015	0.0002487
141464	12055	0.022108305
141465	12015	0.018542932
141465	12055	0.011161908
141466	12015	0.037334139
141467	12015	0.013670492
141468	12015	0.050260216
141469	12015	0.069209205
141470	12015	0.069209205
141471	12015	0.068349753
141471	17017	0.003427084
141472	12015	0.055148013
141472	12034	0.010110878
141472	17017	0.009744321
141473	12015	0.011724878
141473	12034	0.004754245
141473	17017	0.010199987
141474	12034	0.008500744
141474	17017	0.015876233
141475	12034	0.007879744
141475	17017	0.001570042
141476	12034	0.001886132
141476	17025	0.004453012
141477	12034	0.009638721
141477	17025	0.000258243
141478	12034	0.005864071
141478	17025	0.0078758
141479	17025	0.019709982
141480	17025	0.019709982
141481	17025	0.019709982
141482	17025	0.019709982
141483	17025	0.019113568
141484	17025	0.019400683
141485	17025	0.018489106
141485	21160	0.005652599
141486	17025	0.001336186
141486	21160	0.085069858
141487	21160	0.091256339
141488	21087	0.002188229
141488	21160	0.075917148
141489	21160	0.066467121
141490	21073	0.02188737
141490	21160	0.046122179
141491	21073	0.030993808
141493	21047	0.004931026
141493	21073	9.29115E-05
141494	21047	0.010087678
141494	21051	0.001377376
141494	21073	5.47934E-05
141495	21047	0.007384267
141495	21051	0.028866052
141496	21047	0.000284982
141496	21051	0.051828142
141497	21047	0.002311732
141497	21051	0.045272776
141498	21047	0.00143638
141498	21051	0.045329673
141498	21085	0.000734127
141499	21051	0.02027036
141499	21085	0.013744494
141500	21085	0.022496115
141501	21085	0.027786601
141502	21085	0.027786601
141503	21085	0.022496115
141504	21085	0.055815939
141504	21157	0.04827338
141505	21157	0.091496352
141506	21157	0.091496352
141507	21157	0.037109292
141508	21042	0.004549015
141508	21157	0.005095466
141509	21042	0.038536864
141509	21157	0.001404735
141510	21042	0.035064024
141511	21042	0.058404287
141512	21042	0.064609678
141512	21147	0.019559246
141513	21042	0.049696713
141513	21147	0.036763809
141514	21042	0.02198254
141514	21147	0.027997811
141515	21147	0.042798607
141516	21147	0.034932165
141517	21147	0.053159086
141518	21147	0.045262992
141519	21147	0.029392304
141519	21169	0.045174241
141520	21169	0.035074051
141521	21169	0.123477824
141522	21037	0.001330211
141522	21169	0.04041084
141524	21037	0.001689545
141525	21018	0.00390883
141525	21037	0.030413562
141526	21018	0.017652863
141526	21037	0.040487965
141527	21018	0.051584836
141527	21037	0.008335684
141528	21018	0.032318198
141529	21018	0.042331686
141530	21018	0.063811634
142485	12027	0.0500849
142486	12027	0.007702645
142487	12027	0.018774541
142488	12027	0.01922263
142488	12064	0.017069709
142489	12027	0.003610795
142489	12064	0.076340143
142490	12064	0.046846122
142491	12064	0.088614302
142492	12064	0.088614302
142493	12064	0.077874592
142494	12064	0.128298774
142494	15105	0.01525959
142495	15105	0.019066651
142496	15105	0.019066651
142497	15105	0.027037535
142498	15105	0.027037535
142499	15105	0.027037535
142500	12031	0.005514477
142500	15105	0.026491633
142501	12031	0.037108892
142501	15105	0.010481303
142502	12031	0.059684204
142503	12031	0.050183931
142504	12031	0.015459771
142505	12031	0.021267355
142505	12058	0.007377134
142506	12031	0.022359525
142506	12058	0.045442953
142507	12058	0.048730261
142508	12047	0.018638006
142508	12058	0.011035405
142509	12047	0.032170911
142511	12047	0.02067666
142511	12058	0.000202851
142512	12037	0.015008975
142512	12047	0.038370515
142512	12058	1.05289E-05
142513	12037	0.05498449
142513	12047	0.000348572
142514	12037	0.055137749
142515	12037	0.055137749
142516	12037	0.055137749
142517	12037	0.032250734
142517	12055	0.016388559
142518	12055	0.003641728
142520	12055	0.001515598
142521	12055	0.019197921
142522	12055	0.039482136
142523	12055	0.039482136
142524	12015	0.011342971
142524	12055	0.019073227
142525	12015	0.079621289
142525	12055	0.000899386
142526	12015	0.010726102
142527	12015	0.028233925
142528	12015	0.069199107
142529	12015	0.028296068
142529	17017	0.020536913
142530	12015	0.038867815
142530	17017	0.120986927
142531	12015	0.000655403
142531	17017	0.202332714
142532	12015	4.47988E-05
142532	17017	0.055066177
142533	17017	0.084833147
142534	17017	0.072472591
142534	17025	0.001101049
142535	17017	0.024394447
142535	17025	0.008146689
142536	12034	0.002310876
142536	17025	0.012733383
142537	12034	0.001891534
142537	17025	0.01589271
142538	17025	0.019709982
142539	17025	0.019709982
142540	17025	0.019709982
142541	17025	0.019709982
142542	17025	0.01097577
142543	17025	0.013388976
142544	17019	0.006211285
142544	17025	0.017220281
142545	17019	0.026380215
142545	17025	0.000997754
142545	21160	0.037679095
142546	17019	0.004555243
142546	21160	0.082802498
142547	21160	0.091256339
142548	21160	0.087077497
142549	21160	0.004922317
142553	21051	4.66236E-05
142554	21051	0.014243473
142555	21051	0.045790267
142556	21051	0.052733129
142557	21051	0.052749895
142558	21051	0.038204932
142558	21085	0.007661723
142559	21085	0.027786601
142560	21085	0.027786601
142561	21085	0.027786601
142562	21085	0.022496115
142563	21085	0.114166554
142563	21157	0.003087596
142564	21085	0.036813981
142564	21157	0.062988193
142565	21085	0.001368958
142565	21157	0.090436253
142566	21157	0.074800551
142567	21042	0.099811949
142567	21157	0.047996214
142568	21042	0.061585095
142569	21042	0.055233376
142570	21042	0.029588153
142571	21042	0.077550603
142572	21042	0.069766126
142572	21147	0.001175597
142573	21042	0.020903439
142573	21147	0.028528134
142574	21042	0.673726946
142574	21147	0.057840108
142575	21147	0.063132331
142576	21147	0.074382666
142577	21147	0.067810167
142577	21169	0.011289974
142578	21147	0.014588766
142578	21169	0.076249936
142579	21169	0.07292637
142580	21169	0.070459109
142581	21169	0.000433767
142584	21037	0.011285986
142585	21037	0.105999832
142586	21018	0.030496426
142586	21037	0.024441955
142587	21018	0.038443955
142588	21018	0.065651836
142589	21018	0.038443955
143544	12027	0.048911647
143545	12027	0.017199408
143546	12027	0.019422335
143547	12027	0.083177873
143547	12064	0.064938326
143548	12027	0.002878082
143548	12064	0.068034333
143549	12064	0.043098106
143550	12064	0.077483342
143550	15105	0.00829502
143551	12064	0.065548328
143551	15105	0.017189238
143552	12064	0.075281787
143552	15105	0.001346405
143553	12064	0.044082364
143553	15105	0.017758578
143554	15105	0.019066651
143555	15105	0.036076246
143556	15105	0.036076246
143557	15105	0.027037535
143558	15105	0.027037535
143559	15105	0.019066651
143560	12031	0.000712781
143560	15105	0.035982095
143561	12031	0.0202312
143561	15105	0.023847453
143562	12031	0.055127639
143562	15105	0.002754226
143563	12031	0.0281872
143563	12058	0.001932078
143564	12058	0.007444883
143565	12058	0.01065936
143566	12047	0.000559954
143566	12058	0.003349506
143567	12047	0.022746941
143567	12058	0.001751525
143568	12047	0.060747408
143569	12047	0.029447293
143571	12047	0.077376142
143572	12037	0.044690313
143572	12047	0.023761615
143573	12037	0.055137749
143574	12037	0.055137749
143575	12037	0.055115042
143575	12055	1.62594E-05
143576	12037	0.008634874
143576	12055	0.032804101
143577	12055	0.002040337
143579	12055	0.000263523
143580	12055	0.021859096
143581	12055	0.039482136
143582	12055	0.039482136
143583	12015	0.001386653
143583	12055	0.021352675
143584	12015	0.034635931
143584	12055	0.001593521
143585	12015	0.025778968
143586	12015	0.028251602
143587	12015	0.037084428
143587	17017	0.000819241
143588	12015	0.008880722
143588	17017	0.061660082
143589	12015	0.000768084
143589	17017	0.055825454
143590	17017	0.002982539
143591	17017	0.164856896
143592	17017	0.080955202
143592	17025	0.000894749
143593	17017	0.004001345
143593	17025	0.018650135
143594	17017	0.006305708
143594	17025	0.010393293
143595	17025	0.009960106
143596	17025	0.019709982
143597	17025	0.019709982
143598	17025	0.019709982
143599	17025	0.01825264
143600	17025	0.019663717
143601	17025	0.018980098
143602	17019	0.018815914
143602	17025	0.012167903
143603	17019	0.043332761
143603	17025	0.002340691
143604	17019	0.049172297
143605	17019	0.048070496
143605	21160	0.002044776
143606	17019	0.03279072
143606	21160	0.030401726
143607	21160	0.05029815
143612	21051	0.006276508
143614	21051	0.003791963
143615	21051	0.032710602
143616	21051	0.051374436
143617	21051	0.022218869
143617	21085	0.012765888
143618	21085	0.027321827
143619	21085	0.027786601
143620	21085	0.027786601
143621	21085	0.022496115
143622	21085	0.108837913
143623	21085	0.099035455
143623	21157	0.000426177
143624	21085	0.087146564
143624	21157	0.023405496
143625	21007	0.000765934
143625	21085	0.003957065
143625	21157	0.020447041
143626	21007	0.008280716
143626	21042	0.036009645
143626	21085	9.63684E-05
143626	21157	0.010017067
143627	21042	0.030830092
143627	21206	0.859212871
143628	21042	0.034103551
143628	21206	0.00332519
143629	21042	0.005049566
143630	21042	0.063946368
143631	21042	0.077765231
143632	21042	0.063464082
143632	21147	0.035478047
143633	21042	0.014638822
143633	21147	0.061692047
143634	21147	0.063132331
143635	21147	0.055207689
143635	21169	0.004788052
143636	21147	0.010591552
143636	21169	0.009248147
143638	21169	0.039929846
143639	21169	0.014319497
143642	21082	0.030663231
143643	21037	0.022341579
143643	21082	0.181287949
143644	21018	2.70371E-05
143644	21037	0.0536432
143644	21092	0.016752097
143645	21018	0.039467026
143645	21037	0.003764126
143645	21092	0.0206124
143646	21018	0.027663095
143646	21092	0.015735312
143647	21018	0.025252948
143647	21092	0.023225001
143648	21018	0.030479767
143648	21092	0.014022301
144603	12027	0.032556688
144604	12027	0.086563969
144605	12027	0.019422335
144606	12027	0.019422335
144607	12027	0.010704652
144607	12064	0.008935651
144608	12064	0.043098106
144609	12064	0.032474196
144609	15105	0.037042605
144610	12064	0.006428015
144610	15105	0.021638273
144611	12064	0.022385596
144611	15105	0.017870984
144612	15105	0.04043913
144613	15105	0.019066651
144614	15105	0.036076246
144615	15105	0.027037535
144616	15105	0.019183328
144617	15105	0.019183328
144618	15105	0.019066651
144619	15105	0.019066651
144620	15105	0.019066651
144621	12031	0.010146533
144621	15105	0.018358321
144622	12031	0.088244418
144622	12058	0.014362244
144622	15105	0.001930076
144623	12058	0.018174505
144624	12058	0.014179347
144625	12058	0.018315821
144626	12047	0.070040871
144626	12058	0.011669413
144627	12047	0.145115619
144628	12047	0.092834383
144629	12047	0.001046214
144630	12047	0.01323478
144631	12037	0.006420422
144631	12047	0.043188904
144632	12037	0.038864306
144632	12047	0.032925041
144633	12037	0.053746745
144633	12055	0.000213555
144634	12037	0.02230658
144634	12055	0.00518497
144635	12055	0.00890172
144637	12055	0.021041004
144638	12055	0.018551554
144639	12055	0.020900801
144640	12055	0.035612704
144641	12055	0.039482136
144642	12015	0.009953201
144642	12055	0.016264177
144643	12015	0.026212128
144644	12015	0.014889772
144645	12015	0.036925837
144646	12015	0.015999329
144646	17001	0.053722711
144646	17017	0.004068564
144647	17001	0.261349259
144647	17017	0.029602852
144650	17012	0.001497814
144650	17017	0.059316777
144651	17012	0.031081971
144651	17017	0.074803174
144652	17017	0.055364508
144652	17025	0.00273649
144653	17012	0.004595571
144653	17025	0.003426285
144654	17012	0.022581294
144654	17025	0.00888185
144655	17025	0.019279115
144656	17025	0.018683102
144657	17025	0.0188366
144658	17025	0.01330231
144659	17025	0.013127308
144660	17019	0.005229891
144660	17025	0.01692877
144661	17019	0.020456864
144661	17025	0.000501509
144662	17019	0.046712275
144663	17019	0.049172297
144664	17019	0.040629945
144665	17019	0.016672504
144665	21160	0.005600381
144666	21160	0.001389016
144671	21051	0.0362605
144672	21051	0.017133383
144674	21051	0.002866924
144675	21051	0.006683422
144677	21085	0.018373757
144678	21085	0.027786601
144679	21085	0.027786601
144680	21085	0.022496115
144681	21085	0.016153524
144682	21085	0.04394038
144683	21085	0.022610584
144684	21007	0.007686988
144684	21085	0.002934405
144685	21007	0.066130676
144685	21042	0.012286317
144685	21085	0.00072375
144685	21206	0.003809935
144686	21007	0.001787109
144686	21031	0.006024164
144686	21042	0.010768612
144686	21206	0.049126509
144687	21031	0.016975492
144687	21042	0.003441196
144687	21206	0.035282087
144688	21206	0.010170946
144689	21042	0.00685295
144689	21206	0.046777082
144690	21042	0.026232041
144690	21206	0.044391651
144691	21042	0.042559296
144691	21147	0.017835983
144691	21206	0.015738244
144692	21042	0.138351752
144692	21147	0.089955366
144692	21206	0.956557145
144693	21147	0.010256664
144694	21147	0.000304568
144694	21169	0.029792254
144695	21169	0.053921028
144700	21082	0.019780061
144701	21082	0.36795937
144702	21082	0.088809497
144703	21092	0.015901391
144704	21092	0.052717844
144705	21092	0.065189626
144706	21092	0.067337778
144707	21018	0.000326873
144707	21092	0.067448359
144707	21156	1.67915E-07
145662	12027	0.0078488
145663	12027	0.01850401
145664	12027	0.013504598
145665	12027	0.016000844
145666	12027	0.015643936
145666	12064	0.001976593
145667	12027	0.001590276
145667	12064	0.038939934
145668	12064	0.02951954
145668	15105	0.008866579
145669	15105	0.014794962
145670	15105	0.014794962
145671	15105	0.030214087
145672	15105	0.019066651
145673	15105	0.027710279
145674	15105	0.016529685
145675	15105	0.040967608
145676	15105	0.019183328
145677	15105	0.023330662
145678	15105	0.014794962
145679	15105	0.019066651
145680	15105	0.019066651
145681	12058	0.013105927
145681	15105	0.019204
145682	12058	0.024958278
145683	12058	0.012612205
145683	15080	0.012903013
145684	12058	0.002255509
145684	15080	0.116733325
145685	12047	0.078787504
145685	12058	0.000768902
145685	15080	0.108059454
145686	12047	0.145042027
145687	12047	0.05084609
145688	12047	0.087856772
145689	12047	0.031608396
145690	12047	0.000374537
145691	12037	0.00011416
145691	12047	0.008070981
145692	12037	0.003774447
145692	12047	0.000139228
