GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
99327,7021,1469,14500,0.101310345
99053,12057,1,27164,3.68E-05
99325,7092,80,29698,0.002693784
99192,20161,102,2464,0.041396104
99355,7066,12,13701,0.000875848
99146,12004,72,16426,0.004383295
99213,20262,4,794,0.005037783
99215,20496,327,1711,0.191116306
99276,30210,3,24031,0.000124839
99376,7031,148,99123,0.001493094
99107,12029,1148,29971,0.038303694
99326,7021,5,14500,0.000344828
99344,7047,10,14256,0.000701459
99265,20057,2,15315,0.000130591
99360,7082,20,10531,0.001899155
99366,7031,58,99123,0.000585132
99380,7059,76,133907,0.000567558
99156,20348,17,5844,0.002908966
99328,7021,148,14500,0.010206897
99360,7082,31,10531,0.00294369
99195,20487,329,1497,0.219772879
99127,12010,240,22989,0.010439776
99286,30210,3,24031,0.000124839
99376,7031,3,99123,3.03E-05
99165,20208,49,5941,0.00824777
99260,20207,190,15313,0.012407758
99346,7081,273,29535,0.009243271
99324,7092,5,29698,0.000168362
99122,12028,102,78169,0.001304865
99163,20208,61,5941,0.010267632
99071,12011,5,32864,0.000152142
99356,7066,12,13701,0.000875848
99068,12057,11,27164,0.000404948
99334,7018,22,5257,0.004184896
99334,7018,6,5257,0.001141335
99360,7082,150,10531,0.014243662
99344,7047,152,14256,0.010662177
99109,12044,314,6107,0.051416407
99344,7047,1189,14256,0.083403479
99080,12011,8,32864,0.000243427
99079,12011,16,32864,0.000486855
99268,20057,39,15315,0.002546523
99213,20262,4,794,0.005037783
99193,20487,44,1497,0.029392118
99127,12010,357,22989,0.015529166
99359,7082,31,10531,0.00294369
99397,7059,3,133907,2.24E-05
99136,12041,124,28412,0.004364353
99127,12010,24,22989,0.001043978
99311,7092,2,29698,6.73E-05
99198,20294,8,788,0.010152284
99346,7081,581,29535,0.019671576
99047,12048,26,16490,0.001576713
99386,7059,1062,133907,0.007930877
99367,7031,270,99123,0.002723889
99298,30210,118,24031,0.004910324
99326,7092,19,29698,0.000639774
99072,12011,66,32864,0.002008277
99358,7066,74,13701,0.005401066
99122,12028,73,78169,0.000933874
99257,20207,5,15313,0.00032652
99372,7031,71,99123,0.000716282
99321,7092,3,29698,0.000101017
99308,7092,312,29698,0.010505758
99116,12051,165,25477,0.00647643
99328,7021,284,14500,0.019586207
99362,7031,37,99123,0.000373274
99161,20469,7,23362,0.000299632
99253,20207,868,15313,0.056683863
99334,7018,8,5257,0.00152178
99354,7066,15,13701,0.001094811
99098,12029,686,29971,0.022888792
99322,7092,17,29698,0.000572429
99355,7066,9,13701,0.000656886
99054,12057,2,27164,7.36E-05
99372,7031,143,99123,0.001442652
99345,7081,170,29535,0.005755883
99355,7066,46,13701,0.003357419
99176,20172,3,284,0.01056338
99356,7066,268,13701,0.019560616
99357,7066,120,13701,0.008758485
99186,20046,142,2817,0.050408236
99322,7092,5,29698,0.000168362
99357,7066,25,13701,0.001824684
99198,20294,68,788,0.086294416
99371,7031,87,99123,0.000877697
99122,12051,68,25477,0.002669074
99397,7059,7,133907,5.23E-05
99362,7031,249,99123,0.002512031
99158,20469,1,23362,4.28E-05
99126,12010,23,22989,0.001000478
99331,7018,7,5257,0.001331558
99128,12076,736,30554,0.024088499
99370,7031,47,99123,0.000474158
99183,20492,90,2736,0.032894737
99382,7059,678,133907,0.005063216
99142,12043,425,15390,0.027615335
99345,7047,33,14256,0.002314815
99182,20492,117,2736,0.042763158
99361,7082,43,10531,0.004083183
99165,20208,67,5941,0.011277563
99189,20569,53,1522,0.034822602
99173,20408,7,425,0.016470588
99164,20208,51,5941,0.008584413
99322,7092,8,29698,0.000269378
99337,7013,32,18238,0.001754578
99360,7082,16,10531,0.001519324
99322,7092,5,29698,0.000168362
99177,20258,94,402,0.233830846
99134,12020,622,15931,0.039043375
99364,7031,106,99123,0.001069378
99378,7031,105,99123,0.00105929
99208,20504,18,340,0.052941176
99172,20397,80,20910,0.003825921
99082,12011,4,32864,0.000121714
99362,7031,70,99123,0.000706193
99373,7031,151,99123,0.00152336
99190,20569,15,1522,0.009855453
99357,7066,48,13701,0.003503394
99195,20487,27,1497,0.018036072
99153,20242,275,7850,0.035031847
99157,20348,112,5844,0.019164956
99331,7018,81,5257,0.015408027
99347,7081,695,29535,0.023531403
99057,12057,12,27164,0.000441761
99358,7066,81,13701,0.005911977
99125,12028,54,78169,0.000690811
99326,7021,68,14500,0.004689655
99165,20208,44,5941,0.007406161
99367,7031,303,99123,0.003056808
99282,30210,55,24031,0.00228871
99067,12057,11,27164,0.000404948
99191,20569,103,1522,0.067674113
99366,7031,105,99123,0.00105929
99151,20242,152,7850,0.019363057
99060,12057,97,27164,0.003570903
99158,20469,15,23362,0.000642068
99380,7059,263,133907,0.00196405
99397,7059,11,133907,8.21E-05
99341,7047,46,14256,0.003226712
99326,7092,5,29698,0.000168362
99368,7031,86,99123,0.000867609
99264,20057,2362,15315,0.154227881
99275,30210,484,24031,0.020140652
99360,7082,22,10531,0.00208907
99161,20469,19,23362,0.000813287
99356,7066,39,13701,0.002846508
99326,7092,4,29698,0.000134689
99357,7066,216,13701,0.015765273
99107,12029,17,29971,0.000567215
99329,7021,286,14500,0.019724138
99357,7066,44,13701,0.003211444
99379,7031,132,99123,0.001331679
99347,7081,296,29535,0.010022008
99381,7059,272,133907,0.002031261
99358,7066,116,13701,0.008466535
99126,12010,330,22989,0.014354691
99371,7031,17,99123,0.000171504
99174,20370,33,402,0.082089552
99377,7031,203,99123,0.002047961
99327,7021,40,14500,0.002758621
99163,20208,141,5941,0.023733378
99344,7047,50,14256,0.003507295
99356,7066,11,13701,0.000802861
99135,12041,23,28412,0.000809517
99376,7031,41,99123,0.000413628
99354,7081,61,29535,0.002065346
99284,30210,7,24031,0.00029129
99333,7018,15,5257,0.002853338
99051,12048,7,16490,0.0004245
99378,7031,240,99123,0.002421234
99060,12057,2,27164,7.36E-05
99325,7092,62,29698,0.002087683
99324,7092,7,29698,0.000235706
99378,7031,50,99123,0.000504424
99129,12076,165,30554,0.005400275
99321,7092,11,29698,0.000370395
99273,30091,100,20570,0.004861449
99156,20348,14,5844,0.002395619
99349,7081,27,29535,0.00091417
99366,7031,49,99123,0.000494335
99171,20480,24,859,0.027939464
99377,7031,190,99123,0.00191681
99120,12051,120,25477,0.004710131
99357,7066,193,13701,0.014086563
99331,7018,40,5257,0.007608902
99365,7031,79,99123,0.00079699
99323,7092,9,29698,0.000303051
99238,20190,303,14799,0.020474356
99338,7013,278,18238,0.015242899
99141,12066,45,34444,0.001306468
99083,12011,932,32864,0.028359299
99322,7092,4,29698,0.000134689
99124,12028,312,78169,0.003991352
99214,20496,13,1711,0.007597896
99060,12057,34,27164,0.001251657
99124,12028,229,78169,0.00292955
99379,7031,19,99123,0.000191681
99329,7021,959,14500,0.066137931
99378,7031,74,99123,0.000746547
99335,7018,3,5257,0.000570668
99323,7092,4,29698,0.000134689
99364,7031,66,99123,0.000665839
99371,7031,91,99123,0.000918051
99096,12029,5,29971,0.000166828
99069,12057,7,27164,0.000257694
99373,7031,204,99123,0.002058049
99347,7081,45,29535,0.001523616
99361,7031,735,99123,0.00741503
99369,7031,47,99123,0.000474158
99323,7092,80,29698,0.002693784
99124,12028,306,78169,0.003914595
99106,12029,3,29971,0.000100097
99349,7081,335,29535,0.011342475
99058,12057,14,27164,0.000515388
99257,20198,254,23858,0.010646324
99368,7031,224,99123,0.002259819
99054,12057,1,27164,3.68E-05
99360,7031,44,99123,0.000443893
99354,7081,66,29535,0.002234637
99150,20242,15,7850,0.001910828
99047,12048,249,16490,0.015100061
99119,12051,125,25477,0.004906386
99397,7059,17,133907,0.000126954
99369,7031,37,99123,0.000373274
99328,7021,273,14500,0.018827586
99153,20242,30,7850,0.003821656
99275,30210,316,24031,0.013149682
99347,7081,42,29535,0.001422042
99354,7081,144,29535,0.004875571
99140,12066,112,34444,0.003251655
99362,7031,66,99123,0.000665839
99186,20046,43,2817,0.015264466
99292,30210,129,24031,0.005368066
99137,12020,180,15931,0.011298726
99323,7092,2,29698,6.73E-05
99326,7092,31,29698,0.001043841
99198,20294,32,788,0.040609137
99326,7021,456,14500,0.031448276
99344,7047,4,14256,0.000280584
99160,20469,25,23362,0.001070114
99323,7092,170,29698,0.005724291
99143,12004,10,16426,0.000608791
99317,7092,15,29698,0.000505085
99358,7066,38,13701,0.00277352
99392,7059,21,133907,0.000156825
99362,7031,41,99123,0.000413628
99356,7066,85,13701,0.006203927
99191,20161,45,2464,0.018262987
99184,20144,181,847,0.213695396
99080,12011,10,32864,0.000304284
99264,20057,6,15315,0.000391773
99265,20057,5,15315,0.000326477
99229,20554,4,3914,0.001021972
99311,7092,3,29698,0.000101017
99309,7092,9,29698,0.000303051
99360,7031,83,99123,0.000837344
99159,20469,12,23362,0.000513655
99397,7059,7,133907,5.23E-05
99363,7031,492,99123,0.00496353
99260,20057,8,15315,0.000522364
99161,20208,203,5941,0.034169332
99344,7047,477,14256,0.033459596
99360,7031,47,99123,0.000474158
99124,12028,398,78169,0.005091532
99362,7031,97,99123,0.000978582
99357,7066,234,13701,0.017079045
99190,20569,5,1522,0.003285151
99376,7031,96,99123,0.000968494
99126,12010,268,22989,0.011657749
99336,7013,508,18238,0.027853931
99123,12028,105,78169,0.001343243
99328,7021,17,14500,0.001172414
99367,7031,263,99123,0.002653269
99195,20487,21,1497,0.014028056
99059,12057,18,27164,0.000662642
99361,7031,121,99123,0.001220706
99152,20242,48,7850,0.00611465
99369,7031,143,99123,0.001442652
99189,20569,11,1522,0.007227332
99164,20208,18,5941,0.003029793
99158,20348,96,5844,0.016427105
99326,7092,4,29698,0.000134689
99364,7031,70,99123,0.000706193
99135,12041,135,28412,0.004751513
99347,7081,253,29535,0.008566108
99360,7031,160,99123,0.001614156
99325,7092,95,29698,0.003198869
99328,7021,1153,14500,0.079517241
99324,7092,2,29698,6.73E-05
99396,7059,243,133907,0.001814692
99128,12010,390,22989,0.016964635
99153,20348,6,5844,0.001026694
99336,7013,171,18238,0.009376028
99362,7031,109,99123,0.001099644
99075,12011,4,32864,0.000121714
99316,7092,13,29698,0.00043774
99369,7031,59,99123,0.00059522
99345,7047,64,14256,0.004489338
99069,12057,13,27164,0.000478575
99143,12004,968,16426,0.058930963
99357,7066,53,13701,0.003868331
99349,7081,107,29535,0.00362282
99128,12010,261,22989,0.011353256
99379,7031,25,99123,0.000252212
99276,30210,433,24031,0.018018393
99154,20348,14,5844,0.002395619
99176,20172,11,284,0.038732394
99378,7031,138,99123,0.00139221
99344,7047,570,14256,0.039983165
99364,7031,151,99123,0.00152336
99372,7031,58,99123,0.000585132
99326,7021,11,14500,0.000758621
99345,7047,392,14256,0.027497194
99317,7092,5,29698,0.000168362
99163,20208,36,5941,0.006059586
99371,7031,2,99123,2.02E-05
99359,7082,486,10531,0.046149463
99150,20242,200,7850,0.025477707
99321,7092,1727,29698,0.058152064
99340,7047,34,14256,0.002384961
99324,7092,9,29698,0.000303051
99183,20492,258,2736,0.094298246
99370,7031,273,99123,0.002754154
99261,20057,1,15315,6.53E-05
99326,7092,5,29698,0.000168362
99190,20569,8,1522,0.005256242
99372,7031,258,99123,0.002602827
99371,7031,97,99123,0.000978582
99362,7031,63,99123,0.000635574
99362,7031,60,99123,0.000605309
99142,12043,129,15390,0.008382066
99122,12028,955,78169,0.012217119
99338,7013,272,18238,0.014913916
100182,12028,286,78169,0.003658739
100106,12048,6,16490,0.000363857
100440,7059,64,133907,0.000477944
100437,7031,42,99123,0.000423716
100246,20046,26,2817,0.009229677
100421,7031,48,99123,0.000484247
100385,7021,9,14500,0.00062069
100421,7031,86,99123,0.000867609
100125,12057,17,27164,0.000625828
100187,12072,253,8803,0.028740202
100404,7047,3,14256,0.000210438
100126,12057,21,27164,0.000773082
100220,20208,152,5941,0.025584918
100412,7081,343,29535,0.01161334
100210,20242,335,7850,0.042675159
100159,12029,42,29971,0.001401355
100208,20242,281,7850,0.035796178
100231,20397,24,20910,0.001147776
100324,20057,4,15315,0.000261182
100428,7031,95,99123,0.000958405
100455,7059,5,133907,3.73E-05
100398,7047,36,14256,0.002525253
100434,7031,9,99123,9.08E-05
100221,20469,148,23362,0.006335074
100291,20554,26,3914,0.006642821
100236,20172,63,284,0.221830986
100365,30061,364,34733,0.010479947
100187,12010,59,22989,0.002566445
100232,20408,79,425,0.185882353
100428,7031,39,99123,0.000393451
100116,12057,26,27164,0.000957149
100417,7066,213,13701,0.01554631
100426,7031,73,99123,0.000736459
100184,12028,149,78169,0.001906126
100425,7031,140,99123,0.001412387
100231,20408,33,425,0.077647059
100427,7031,89,99123,0.000897874
100173,12051,990,25477,0.038858578
100424,7031,76,99123,0.000766724
100419,7031,97,99123,0.000978582
100317,20207,208,15313,0.01358323
100288,20554,288,3914,0.073582013
100229,20480,6,859,0.006984866
100413,7081,58,29535,0.001963772
100403,7047,19,14256,0.001332772
100292,20189,179,1863,0.096081589
100435,7031,27,99123,0.000272389
100415,7066,15,13701,0.001094811
100393,7018,617,5257,0.11736732
100403,7047,103,14256,0.007225028
100430,7031,17,99123,0.000171504
100230,20480,98,859,0.114086147
100382,7092,3,29698,0.000101017
100416,7066,72,13701,0.005255091
100427,7031,215,99123,0.002169022
100186,12010,539,22989,0.023445996
100380,7092,1119,29698,0.037679305
100420,7031,20,99123,0.00020177
100160,12029,3,29971,0.000100097
100218,20469,64,23362,0.002739491
100323,20057,5,15315,0.000326477
100118,12057,332,27164,0.012222059
100347,30210,80,24031,0.003329033
100428,7031,26,99123,0.0002623
100418,7031,1189,99123,0.011995198
100424,7031,52,99123,0.000524601
100437,7031,143,99123,0.001442652
100213,20348,15,5844,0.002566735
100118,12057,17,27164,0.000625828
100452,7059,1584,133907,0.011829105
100202,12004,1008,16426,0.061366127
100186,12010,8,22989,0.000347993
100418,7031,281,99123,0.002834862
100210,20242,146,7850,0.018598726
100403,7047,39,14256,0.00273569
100421,7031,80,99123,0.000807078
100421,7031,122,99123,0.001230794
100413,7066,825,13701,0.060214583
100404,7081,15,29535,0.000507872
100183,12028,174,78169,0.002225946
100247,20046,137,2817,0.048633298
100427,7031,18,99123,0.000181593
100181,12028,118,78169,0.00150955
100199,12069,218,7985,0.02730119
100210,20242,15,7850,0.001910828
100421,7031,55,99123,0.000554866
100272,20042,167,4956,0.033696529
100228,20480,171,859,0.199068685
100427,7031,93,99123,0.000938228
100419,7031,432,99123,0.004358222
100434,7031,74,99123,0.000746547
100403,7047,31,14256,0.002174523
100248,20569,40,1522,0.026281209
100229,20480,33,859,0.038416764
100434,7031,39,99123,0.000393451
100212,20348,13,5844,0.002224504
100383,7092,5,29698,0.000168362
100385,7092,64,29698,0.002155027
100437,7031,108,99123,0.001089555
100122,12057,7,27164,0.000257694
100421,7031,266,99123,0.002683535
100178,12051,127,25477,0.004984888
100396,7067,520,9050,0.057458564
100140,12011,37,32864,0.001125852
100409,7081,664,29535,0.022481801
100385,7021,21,14500,0.001448276
100378,7092,481,29698,0.016196377
100193,12020,230,15931,0.014437261
100383,7092,14,29698,0.000471412
100252,20161,141,2464,0.057224026
100378,7092,6,29698,0.000202034
100355,30210,241,24031,0.010028713
100428,7031,278,99123,0.002804596
100415,7066,247,13701,0.018027881
100431,7031,60,99123,0.000605309
100182,12028,483,78169,0.00617892
100217,20348,224,5844,0.038329911
100415,7066,18,13701,0.001313773
100438,7031,155,99123,0.001563714
100315,20057,476,15315,0.03108064
100424,7031,37,99123,0.000373274
100219,20469,32,23362,0.001369746
100403,7047,71,14256,0.004980359
100382,7092,5,29698,0.000168362
100127,12057,34,27164,0.001251657
100119,12057,132,27164,0.004859373
100192,12020,91,15931,0.005712134
100430,7031,32,99123,0.000322831
100434,7031,112,99123,0.001129909
100383,7092,4,29698,0.000134689
100398,7047,67,14256,0.004699776
100222,20208,13,5941,0.002188184
100251,20161,5,2464,0.002029221
100455,7059,10,133907,7.47E-05
100177,12051,395,25477,0.01550418
100302,20190,1380,14799,0.093249544
100138,12011,130,32864,0.003955696
100400,7047,420,14256,0.029461279
100235,20172,13,284,0.045774648
100328,30091,155,20570,0.007535246
100222,20208,78,5941,0.013129103
100415,7066,10,13701,0.000729874
100422,7031,111,99123,0.001119821
100455,7059,135,133907,0.001008162
100220,20208,18,5941,0.003029793
100421,7031,101,99123,0.001018936
100196,12020,158,15931,0.00991777
100390,7018,31,5257,0.005896899
100233,20370,25,402,0.062189055
100271,20191,4,10,0.4
100368,7092,5,29698,0.000168362
100421,7031,39,99123,0.000393451
100421,7031,8,99123,8.07E-05
100200,12066,83,34444,0.002409709
100230,20480,50,859,0.058207218
100420,7031,128,99123,0.001291325
100425,7031,127,99123,0.001281236
100325,20198,459,23858,0.01923883
100336,30210,1,24031,4.16E-05
100183,12028,83,78169,0.001061802
100416,7066,242,13701,0.017662944
100270,20363,10,1856,0.005387931
100406,7081,428,29535,0.014491282
100185,12010,226,22989,0.009830789
100388,7018,274,5257,0.052120982
100270,20191,3,10,0.3
100240,20331,27,68,0.397058824
100430,7031,32,99123,0.000322831
100429,7031,80,99123,0.000807078
100128,12057,7,27164,0.000257694
100161,12029,617,29971,0.020586567
100420,7031,228,99123,0.002300173
100429,7031,120,99123,0.001210617
100255,20150,1,1275,0.000784314
100460,7059,134,133907,0.001000695
100250,20161,25,2464,0.010146104
100182,12028,507,78169,0.006485947
100116,12057,89,27164,0.003276395
100435,7031,249,99123,0.002512031
100284,20100,7,68,0.102941176
100323,20057,6,15315,0.000391773
100431,7031,101,99123,0.001018936
100384,7092,132,29698,0.004444744
100415,7066,42,13701,0.00306547
100383,7092,28,29698,0.000942824
100256,20150,33,1275,0.025882353
100187,12010,12,22989,0.000521989
100429,7031,51,99123,0.000514512
100205,12004,56,16426,0.003409229
100248,20046,2,2817,0.000709975
100338,30210,141,24031,0.005867421
100218,20469,79,23362,0.00338156
100126,12057,6,27164,0.000220881
100134,12011,57,32864,0.001734421
100184,12079,126,13904,0.00906214
100412,7066,386,13701,0.028173126
100394,7067,81,9050,0.008950276
100375,7092,6,29698,0.000202034
100181,12028,70,78169,0.000895496
100152,12029,1,29971,3.34E-05
100415,7066,11,13701,0.000802861
100389,7018,3,5257,0.000570668
100433,7031,100,99123,0.001008848
100404,7118,57,1558,0.036585366
100384,7092,16,29698,0.000538757
100434,7031,814,99123,0.008212019
100273,20247,98,149,0.657718121
100419,7031,71,99123,0.000716282
100320,20057,9,15315,0.000587659
100433,7031,199,99123,0.002007607
100320,20057,3,15315,0.000195886
100431,7031,34,99123,0.000343008
100209,20242,19,7850,0.002420382
100403,7118,6,1558,0.003851091
100240,20331,8,68,0.117647059
100431,7031,5,99123,5.04E-05
100216,20348,71,5844,0.012149213
100215,20348,57,5844,0.009753593
100270,20191,3,10,0.3
100375,7092,6,29698,0.000202034
100422,7031,39,99123,0.000393451
100429,7031,64,99123,0.000645662
100385,7021,5,14500,0.000344828
100375,7092,33,29698,0.001111186
100271,20035,27,27,1
100375,7092,5,29698,0.000168362
100223,20208,66,5941,0.011109241
100229,20480,13,859,0.015133877
100181,12028,173,78169,0.002213154
100417,7066,146,13701,0.010656156
100139,12011,1,32864,3.04E-05
100209,20242,34,7850,0.00433121
100183,12079,252,13904,0.018124281
100200,12066,577,34444,0.016751829
100248,20006,49,4536,0.010802469
